ticker,date,close,adjustedClose
GLD,2026-08-28,408.8900146484375,408.8900146484375
GLD,2026-08-31,408.4200134277344,408.4200134277344
GLD,2026-09-01,396.75,396.75
GLD,2026-09-02,402.7799987792969,402.7799987792969
GLD,2026-09-03,410.2200012207031,410.2200012207031
GLD,2026-09-04,406.7699890136719,406.7699890136719
GLD,2026-09-08,399.7200012207031,399.7200012207031
GLD,2026-09-09,403.3500061035156,403.3500061035156
GLD,2026-09-10,396.3599853515625,396.3599853515625
GLD,2026-09-11,398.7699890136719,398.7699890136719
TLT,2026-07-16,84.20999908447266,83.55197143554688
TLT,2026-07-17,84.5199966430664,83.85955047607422
TLT,2026-07-20,83.88999938964844,83.2344741821289
TLT,2026-07-21,83.66000366210938,83.00627899169922
TLT,2026-07-22,83.44000244140625,82.78799438476562
TLT,2026-07-23,83.16999816894531,82.52009582519531
TLT,2026-07-24,83.25,82.59947204589844
TLT,2026-07-27,83.75,83.09556579589844
TLT,2026-07-28,84.23999786376953,83.58174133300781
TLT,2026-07-29,82.8499984741211,82.20259857177734
TLT,2026-07-30,82.80000305175781,82.15299224853516
TLT,2026-07-31,82.25,81.60728454589844
TLT,2026-08-03,82.19000244140625,81.87625885009766
TLT,2026-08-04,82.81999969482422,82.50385284423828
TLT,2026-08-05,83,82.68316650390625
TLT,2026-08-06,82.5199966430664,82.20499420166016
TLT,2026-08-07,82.76000213623047,82.44408416748047
TLT,2026-08-10,82.05999755859375,81.74674987792969
TLT,2026-08-11,82.19000244140625,81.87625885009766
TLT,2026-08-12,82.11000061035156,81.79656219482422
TLT,2026-08-13,82.58999633789062,82.27472686767578
TLT,2026-08-14,82.04000091552734,81.7268295288086
TLT,2026-08-17,81.3499984741211,81.03946685791016
TLT,2026-08-18,81.66000366210938,81.3482894897461
TLT,2026-08-19,83.0199966430664,82.70308685302734
TLT,2026-08-20,82.33999633789062,82.02568054199219
TLT,2026-08-21,82.05000305175781,81.7367935180664
TLT,2026-08-24,82.55999755859375,82.24484252929688
TLT,2026-08-25,83.47000122070312,83.15137481689453
TLT,2026-08-26,83.30000305175781,82.98202514648438
TLT,2026-08-27,83.12999725341797,82.81266784667969
TLT,2026-08-28,82.87999725341797,82.5636215209961
TLT,2026-08-31,82.5199966430664,82.20499420166016
TLT,2026-09-01,81.87000274658203,81.87000274658203
TLT,2026-09-02,81.94999694824219,81.94999694824219
TLT,2026-09-03,82.06999969482422,82.06999969482422
TLT,2026-09-04,82.20999908447266,82.20999908447266
TLT,2026-09-08,82.19999694824219,82.19999694824219
TLT,2026-09-09,81.7300033569336,81.7300033569336
TLT,2026-09-10,80.77999877929688,80.77999877929688
TLT,2026-09-11,80.87000274658203,80.87000274658203
VTI,2026-07-16,370.5799865722656,370.5799865722656
VTI,2026-07-17,367.010009765625,367.010009765625
VTI,2026-07-20,366.25,366.25
VTI,2026-07-21,369.45001220703125,369.45001220703125
VTI,2026-07-22,368.8699951171875,368.8699951171875
VTI,2026-07-23,364.69000244140625,364.69000244140625
VTI,2026-07-24,364.79998779296875,364.79998779296875
VTI,2026-07-27,365.17999267578125,365.17999267578125
VTI,2026-07-28,365.989990234375,365.989990234375
VTI,2026-07-29,360.4200134277344,360.4200134277344
VTI,2026-07-30,366.2699890136719,366.2699890136719
VTI,2026-07-31,368.2099914550781,368.2099914550781
VTI,2026-08-03,373.8399963378906,373.8399963378906
VTI,2026-08-04,380.82000732421875,380.82000732421875
VTI,2026-08-05,379.6499938964844,379.6499938964844
VTI,2026-08-06,379.07000732421875,379.07000732421875
VTI,2026-08-07,381.7799987792969,381.7799987792969
VTI,2026-08-10,381.6300048828125,381.6300048828125
VTI,2026-08-11,380.6499938964844,380.6499938964844
VTI,2026-08-12,381.8299865722656,381.8299865722656
VTI,2026-08-13,384.29998779296875,384.29998779296875
VTI,2026-08-14,383.8500061035156,383.8500061035156
VTI,2026-08-17,382.1300048828125,382.1300048828125
VTI,2026-08-18,379.0400085449219,379.0400085449219
VTI,2026-08-19,379.989990234375,379.989990234375
VTI,2026-08-20,376.5799865722656,376.5799865722656
VTI,2026-08-21,378.239990234375,378.239990234375
VTI,2026-08-24,377.07000732421875,377.07000732421875
VTI,2026-08-25,378.1499938964844,378.1499938964844
VTI,2026-08-26,378.2300109863281,378.2300109863281
VTI,2026-08-27,380.6300048828125,380.6300048828125
VTI,2026-08-28,379.3599853515625,379.3599853515625
VTI,2026-08-31,378.1499938964844,378.1499938964844
VTI,2026-09-01,375.1700134277344,375.1700134277344
VTI,2026-09-02,376.8800048828125,376.8800048828125
VTI,2026-09-03,380.92999267578125,380.92999267578125
VTI,2026-09-04,379.7300109863281,379.7300109863281
VTI,2026-09-08,377.6000061035156,377.6000061035156
VTI,2026-09-09,375.55999755859375,375.55999755859375
VTI,2026-09-10,373.239990234375,373.239990234375
VTI,2026-09-11,376.30999755859375,376.30999755859375
QQQ,2026-07-16,705.9400024414062,705.9400024414062
QQQ,2026-07-17,695.3300170898438,695.3300170898438
QQQ,2026-07-20,696.0599975585938,696.0599975585938
QQQ,2026-07-21,708.969970703125,708.969970703125
QQQ,2026-07-22,705.3499755859375,705.3499755859375
QQQ,2026-07-23,691.9600219726562,691.9600219726562
QQQ,2026-07-24,684.22998046875,684.22998046875
QQQ,2026-07-27,682.1199951171875,682.1199951171875
QQQ,2026-07-28,675.489990234375,675.489990234375
QQQ,2026-07-29,661.72998046875,661.72998046875
QQQ,2026-07-30,683.5499877929688,683.5499877929688
QQQ,2026-07-31,687.989990234375,687.989990234375
QQQ,2026-08-03,700.0700073242188,700.0700073242188
QQQ,2026-08-04,723.8499755859375,723.8499755859375
QQQ,2026-08-05,717.2999877929688,717.2999877929688
QQQ,2026-08-06,714.6500244140625,714.6500244140625
QQQ,2026-08-07,723.030029296875,723.030029296875
QQQ,2026-08-10,720.8699951171875,720.8699951171875
QQQ,2026-08-11,718.4500122070312,718.4500122070312
QQQ,2026-08-12,723.7000122070312,723.7000122070312
QQQ,2026-08-13,732.0700073242188,732.0700073242188
QQQ,2026-08-14,731.0700073242188,731.0700073242188
QQQ,2026-08-17,729.8699951171875,729.8699951171875
QQQ,2026-08-18,717.510009765625,717.510009765625
QQQ,2026-08-19,716.0800170898438,716.0800170898438
QQQ,2026-08-20,710.9299926757812,710.9299926757812
QQQ,2026-08-21,713.4400024414062,713.4400024414062
QQQ,2026-08-24,706.3200073242188,706.3200073242188
QQQ,2026-08-25,710.719970703125,710.719970703125
QQQ,2026-08-26,711.3699951171875,711.3699951171875
QQQ,2026-08-27,721.1099853515625,721.1099853515625
QQQ,2026-08-28,716.4299926757812,716.4299926757812
QQQ,2026-08-31,716.760009765625,716.760009765625
QQQ,2026-09-01,707.6400146484375,707.6400146484375
QQQ,2026-09-02,709.239990234375,709.239990234375
QQQ,2026-09-03,717.6699829101562,717.6699829101562
QQQ,2026-09-04,718.9600219726562,718.9600219726562
QQQ,2026-09-08,718.3599853515625,718.3599853515625
QQQ,2026-09-09,716.3099975585938,716.3099975585938
QQQ,2026-09-10,708.6900024414062,708.6900024414062
QQQ,2026-09-11,714.8800048828125,714.8800048828125
XLE,2026-07-16,57.02000045776367,57.02000045776367
XLE,2026-07-17,57.68000030517578,57.68000030517578
XLE,2026-07-20,57.939998626708984,57.939998626708984
XLE,2026-07-21,58.5,58.5
XLE,2026-07-22,59.20000076293945,59.20000076293945
XLE,2026-07-23,59.380001068115234,59.380001068115234
XLE,2026-07-24,59.619998931884766,59.619998931884766
XLE,2026-07-27,58.36000061035156,58.36000061035156
XLE,2026-07-28,57.56999969482422,57.56999969482422
XLE,2026-07-29,58.650001525878906,58.650001525878906
XLE,2026-07-30,58.959999084472656,58.959999084472656
XLE,2026-07-31,59.54999923706055,59.54999923706055
XLE,2026-08-03,58.790000915527344,58.790000915527344
XLE,2026-08-04,58.52000045776367,58.52000045776367
XLE,2026-08-05,57.310001373291016,57.310001373291016
XLE,2026-08-06,58.15999984741211,58.15999984741211
XLE,2026-08-07,57.5,57.5
XLE,2026-08-10,60.18000030517578,60.18000030517578
XLE,2026-08-11,60.93000030517578,60.93000030517578
XLE,2026-08-12,61.029998779296875,61.029998779296875
XLE,2026-08-13,61.060001373291016,61.060001373291016
XLE,2026-08-14,61.90999984741211,61.90999984741211
XLE,2026-08-17,62.58000183105469,62.58000183105469
XLE,2026-08-18,63.68000030517578,63.68000030517578
XLE,2026-08-19,63.58000183105469,63.58000183105469
XLE,2026-08-20,63.75,63.75
XLE,2026-08-21,63.63999938964844,63.63999938964844
XLE,2026-08-24,63.11000061035156,63.11000061035156
XLE,2026-08-25,62.060001373291016,62.060001373291016
XLE,2026-08-26,62.43000030517578,62.43000030517578
XLE,2026-08-27,62.290000915527344,62.290000915527344
XLE,2026-08-28,62.68000030517578,62.68000030517578
XLE,2026-08-31,63.959999084472656,63.959999084472656
XLE,2026-09-01,64.7699966430664,64.7699966430664
XLE,2026-09-02,65.0999984741211,65.0999984741211
XLE,2026-09-03,64.62000274658203,64.62000274658203
XLE,2026-09-04,64.05999755859375,64.05999755859375
XLE,2026-09-08,64.7699966430664,64.7699966430664
XLE,2026-09-09,65.30999755859375,65.30999755859375
XLE,2026-09-10,64.93000030517578,64.93000030517578
XLE,2026-09-11,65.13999938964844,65.13999938964844
SHV,2026-07-16,110.20999908447266,109.53411102294922
SHV,2026-07-17,110.25,109.57386779785156
SHV,2026-07-20,110.26000213623047,109.58380889892578
SHV,2026-07-21,110.25,109.57386779785156
SHV,2026-07-22,110.2699966430664,109.59374237060547
SHV,2026-07-23,110.26000213623047,109.58380889892578
SHV,2026-07-24,110.29000091552734,109.6136245727539
SHV,2026-07-27,110.30000305175781,109.62356567382812
SHV,2026-07-28,110.33000183105469,109.65338134765625
SHV,2026-07-29,110.36000061035156,109.68319702148438
SHV,2026-07-30,110.37000274658203,109.6931381225586
SHV,2026-07-31,110.4000015258789,109.72295379638672
SHV,2026-08-03,110.08000183105469,109.74288940429688
SHV,2026-08-04,110.08999633789062,109.75285339355469
SHV,2026-08-05,110.0999984741211,109.76282501220703
SHV,2026-08-06,110.11000061035156,109.77279663085938
SHV,2026-08-07,110.1500015258789,109.81267547607422
SHV,2026-08-10,110.16000366210938,109.82264709472656
SHV,2026-08-11,110.16999816894531,109.83261108398438
SHV,2026-08-12,110.19000244140625,109.85255432128906
SHV,2026-08-13,110.20999908447266,109.87248992919922
SHV,2026-08-14,110.23999786376953,109.90239715576172
SHV,2026-08-17,110.23999786376953,109.90239715576172
SHV,2026-08-18,110.26000213623047,109.9223403930664
SHV,2026-08-19,110.2699966430664,109.93230438232422
SHV,2026-08-20,110.27999877929688,109.94227600097656
SHV,2026-08-21,110.30999755859375,109.97218322753906
SHV,2026-08-24,110.31999969482422,109.9821548461914
SHV,2026-08-25,110.33999633789062,110.00209045410156
SHV,2026-08-26,110.3499984741211,110.0120620727539
SHV,2026-08-27,110.3499984741211,110.0120620727539
SHV,2026-08-28,110.36000061035156,110.02203369140625
SHV,2026-08-31,110.37000274658203,110.0320053100586
SHV,2026-09-01,110.05000305175781,110.05000305175781
SHV,2026-09-02,110.05999755859375,110.05999755859375
SHV,2026-09-03,110.08000183105469,110.08000183105469
SHV,2026-09-04,110.12999725341797,110.12999725341797
SHV,2026-09-08,110.12999725341797,110.12999725341797
SHV,2026-09-09,110.13999938964844,110.13999938964844
SHV,2026-09-10,110.12000274658203,110.12000274658203
SHV,2026-09-11,110.1500015258789,110.1500015258789
VIXM,2026-07-16,14.359999656677246,14.359999656677246
VIXM,2026-07-17,14.529999732971191,14.529999732971191
VIXM,2026-07-20,14.4399995803833,14.4399995803833
VIXM,2026-07-21,14.390000343322754,14.390000343322754
VIXM,2026-07-22,14.479999542236328,14.479999542236328
VIXM,2026-07-23,14.640000343322754,14.640000343322754
VIXM,2026-07-24,14.619999885559082,14.619999885559082
VIXM,2026-07-27,14.520000457763672,14.520000457763672
VIXM,2026-07-28,14.520000457763672,14.520000457763672
VIXM,2026-07-29,14.699999809265137,14.699999809265137
VIXM,2026-07-30,14.569999694824219,14.569999694824219
VIXM,2026-07-31,14.470000267028809,14.470000267028809
VIXM,2026-08-03,14.390000343322754,14.390000343322754
VIXM,2026-08-04,14.420000076293945,14.420000076293945
VIXM,2026-08-05,14.199999809265137,14.199999809265137
VIXM,2026-08-06,14.170000076293945,14.170000076293945
VIXM,2026-08-07,14.350000381469727,14.350000381469727
VIXM,2026-08-10,14.279999732971191,14.279999732971191
VIXM,2026-08-11,14.239999771118164,14.239999771118164
VIXM,2026-08-12,14.15999984741211,14.15999984741211
VIXM,2026-08-13,14.220000267028809,14.220000267028809
VIXM,2026-08-14,14.199999809265137,14.199999809265137
VIXM,2026-08-17,14.350000381469727,14.350000381469727
VIXM,2026-08-18,14.300000190734863,14.300000190734863
VIXM,2026-08-19,14.1899995803833,14.1899995803833
VIXM,2026-08-20,14.149999618530273,14.149999618530273
VIXM,2026-08-21,14.020000457763672,14.020000457763672
VIXM,2026-08-24,13.949999809265137,13.949999809265137
VIXM,2026-08-25,13.899999618530273,13.899999618530273
VIXM,2026-08-26,13.8100004196167,13.8100004196167
VIXM,2026-08-27,13.640000343322754,13.640000343322754
VIXM,2026-08-28,13.65999984741211,13.65999984741211
VIXM,2026-08-31,13.399999618530273,13.399999618530273
VIXM,2026-09-01,13.5,13.5
VIXM,2026-09-02,13.430000305175781,13.430000305175781
VIXM,2026-09-03,13.300000190734863,13.300000190734863
VIXM,2026-09-04,13.199999809265137,13.199999809265137
VIXM,2026-09-08,13.380000114440918,13.380000114440918
VIXM,2026-09-09,13.380000114440918,13.380000114440918
VIXM,2026-09-10,13.430000305175781,13.430000305175781
VIXM,2026-09-11,13.34000015258789,13.34000015258789
