date,open,high,low,close,volume
2023-02-22,147.000,148.470,145.800,146.390,2837914
2023-02-23,146.020,149.320,145.710,146.250,3593931
2023-02-24,146.510,146.700,143.500,144.320,3426458
2023-02-27,143.000,144.200,141.010,141.450,4154711
2023-02-28,142.350,143.780,141.540,143.210,2669654
2023-03-01,143.210,144.410,141.700,143.760,3211274
2023-03-02,143.790,145.450,142.280,142.700,3325758
2023-03-03,143.450,145.920,141.660,142.760,3463419
2023-03-06,142.780,142.930,139.610,140.590,3640723
2023-03-07,140.620,142.480,137.800,138.100,3161643
2023-03-08,137.300,138.700,136.240,137.100,2386926
2023-03-09,136.380,138.470,136.140,137.250,2507060
2023-03-10,135.930,138.250,134.800,137.140,3374496
2023-03-13,135.090,135.870,134.000,135.290,2958335
2023-03-14,136.590,139.620,135.430,139.270,5445143
2023-03-15,139.270,141.590,136.180,136.400,4640548
2023-03-16,135.010,136.690,131.360,132.760,5240903
2023-03-17,133.980,135.810,132.150,132.600,3267594
2023-03-20,132.630,134.490,129.580,132.060,4346534
2023-03-21,133.300,138.990,132.820,138.980,6397259
2023-03-22,138.690,140.390,137.600,139.490,3746415
2023-03-23,138.700,139.900,137.200,138.330,3311872
2023-03-24,138.350,140.780,136.800,137.870,3908154
2023-03-27,137.200,142.050,136.660,140.800,5817463
2023-03-28,141.000,141.500,138.040,138.520,4055713
2023-03-29,139.000,139.090,136.280,137.300,2689546
2023-03-30,137.740,139.290,136.390,138.110,2850818
2023-03-31,136.900,137.400,132.580,133.330,6118302
2023-04-03,132.670,135.690,132.670,133.690,4336208
2023-04-04,134.410,134.750,128.090,132.390,6989108
2023-04-06,132.000,135.440,131.100,134.980,4224830
2023-04-07,134.700,145.180,134.610,144.040,10333864
2023-04-10,144.630,147.520,143.500,145.780,7601825
2023-04-11,146.670,147.570,143.850,145.280,4362405
2023-04-12,144.400,146.100,142.480,143.720,4331401
2023-04-13,143.240,151.980,141.000,150.970,9623685
2023-04-14,152.000,154.720,149.020,151.240,7046046
2023-04-17,150.000,152.700,148.150,151.690,4107328
2023-04-18,149.010,149.160,147.000,147.400,4066242
2023-04-19,147.400,148.880,145.000,146.550,3775214
2023-04-20,146.000,147.860,142.260,142.810,4499383
2023-04-21,142.220,145.350,138.560,139.010,4920766
2023-04-24,139.910,142.300,134.490,136.360,5401003
2023-04-25,135.020,136.350,125.080,126.420,9155265
2023-04-26,125.910,129.300,125.900,126.920,5099146
2023-04-27,126.150,127.400,124.010,124.320,4619257
2023-04-28,125.980,127.990,124.340,126.450,4385291
2023-05-04,126.200,128.440,126.090,126.900,3599872
2023-05-05,126.200,126.650,124.810,126.490,2944643
2023-05-08,126.710,128.870,124.180,128.370,4272192
2023-05-09,127.500,127.650,124.800,124.810,3212073
2023-05-10,124.480,127.860,124.080,126.900,3210344
2023-05-11,127.980,133.190,126.720,131.750,5563133
2023-05-12,131.690,132.450,129.000,129.250,2536304
2023-05-15,129.250,135.660,128.700,134.770,4004330
2023-05-16,134.570,136.290,133.870,135.000,3167939
2023-05-17,135.000,136.000,133.000,134.330,2186295
2023-05-18,134.800,136.300,132.110,134.450,2335216
2023-05-19,134.480,137.500,133.020,135.860,2614495
2023-05-22,136.690,136.990,134.200,135.660,2294809
2023-05-23,136.000,137.770,134.010,135.000,2700568
2023-05-24,133.520,135.820,132.010,133.240,2028844
2023-05-25,132.510,133.830,131.030,132.850,2180763
2023-05-26,132.820,133.600,128.200,128.420,3139950
2023-05-29,128.880,132.120,128.200,129.900,3175592
2023-05-30,129.500,134.660,128.500,133.900,3939016
2023-05-31,135.030,137.000,131.360,131.800,3424571
2023-06-01,131.770,138.510,130.800,136.020,4989253
2023-06-02,136.680,137.850,134.290,134.820,3701139
2023-06-05,135.010,135.290,132.510,132.740,2036668
2023-06-06,132.740,132.990,128.520,128.790,2731137
2023-06-07,128.990,130.000,127.570,128.610,1868331
2023-06-08,128.100,131.390,126.770,129.280,2384971
2023-06-09,129.190,137.730,128.720,134.800,7415798
2023-06-12,134.250,136.000,132.500,133.490,2936930
2023-06-13,134.690,135.220,131.500,132.360,2757774
2023-06-14,132.000,134.040,129.700,130.150,2991608
2023-06-15,130.640,141.000,130.400,140.500,9685208
2023-06-16,140.500,141.200,138.780,139.800,3676696
2023-06-19,139.280,139.490,135.770,136.120,3696160
2023-06-20,136.660,138.470,134.490,135.120,3792928
2023-06-21,134.660,134.660,123.200,125.400,12262401
2023-06-26,123.000,126.100,122.800,123.900,4320164
2023-06-27,123.910,125.500,123.290,125.380,3198811
2023-06-28,123.860,123.900,121.420,122.540,2269980
2023-06-29,122.000,122.500,114.680,118.100,7299682
2023-06-30,116.860,118.800,116.500,117.860,3179848
2023-07-03,117.700,119.370,117.300,119.180,2611887
2023-07-04,118.500,121.990,117.710,121.990,3684893
2023-07-05,122.010,122.410,120.120,121.690,2531778
2023-07-06,121.190,121.210,118.010,119.600,3016366
2023-07-07,119.010,119.900,118.300,119.130,1628204
2023-07-10,119.700,121.950,119.310,120.490,1995580
2023-07-11,120.500,121.000,118.310,120.000,1973894
2023-07-12,119.510,120.490,118.030,118.100,1923260
2023-07-13,118.690,123.950,118.310,122.810,5241584
2023-07-14,122.860,123.490,121.750,122.750,2440157
2023-07-17,121.300,121.500,117.810,118.610,3029269
2023-07-18,119.000,119.200,117.280,118.320,2438881
2023-07-19,118.100,118.910,117.140,118.070,1663510
2023-07-20,117.840,119.370,117.230,117.500,1533437
2023-07-21,117.510,119.600,116.550,117.880,3225136
2023-07-24,117.000,119.800,116.590,118.380,2149155
2023-07-25,119.500,120.610,118.510,120.310,3212031
2023-07-26,119.980,122.920,119.700,120.790,2745713
2023-07-27,120.750,121.550,119.760,120.170,2082284
2023-07-28,119.630,123.230,117.740,122.790,4009670
2023-07-31,123.970,127.500,123.900,124.600,4799717
2023-08-01,126.600,129.900,125.100,125.790,5405931
2023-08-02,125.000,126.500,124.000,125.460,2407394
2023-08-03,124.880,132.990,124.800,132.540,7387080
2023-08-04,131.990,132.500,129.600,130.010,3303739
2023-08-07,128.720,129.990,128.000,128.500,2420899
2023-08-08,128.000,129.760,127.380,128.500,1780976
2023-08-09,128.000,133.050,127.610,130.770,5641270
2023-08-10,129.990,131.500,128.500,130.790,3238535
2023-08-11,131.010,131.970,129.030,129.270,2220159
2023-08-14,128.000,128.500,125.800,127.880,2474786
2023-08-15,127.790,128.790,124.100,128.120,3314361
2023-08-16,128.000,129.100,126.140,127.000,1760249
2023-08-17,126.000,127.950,124.300,126.180,2010157
2023-08-18,126.000,126.220,123.500,123.500,1795862
2023-08-21,122.800,124.370,121.840,121.840,1444240
2023-08-22,121.800,123.000,119.000,120.690,2521424
2023-08-23,120.690,121.500,118.790,119.030,1548118
2023-08-24,118.800,128.030,118.800,126.300,4660086
2023-08-25,126.500,128.760,124.760,127.450,3750180
2023-08-28,135.000,135.000,129.400,129.550,3755255
2023-08-29,128.490,133.100,128.100,132.000,4120867
2023-08-30,134.390,134.600,130.080,130.940,3026497
2023-08-31,131.290,134.590,130.330,133.050,3295265
2023-09-01,133.590,134.560,131.340,131.670,1325820
2023-09-04,132.010,132.910,129.860,130.100,2488742
2023-09-05,129.800,130.000,128.030,128.350,2405427
2023-09-06,127.810,128.700,124.310,124.490,3747483
2023-09-07,124.490,124.760,122.240,122.530,1894828
2023-09-08,122.120,124.200,122.000,123.260,1674831
2023-09-11,123.000,126.360,122.610,124.350,2481169
2023-09-12,124.330,125.540,123.510,125.160,1926084
2023-09-13,125.150,126.290,123.720,124.300,1619189
2023-09-14,123.920,125.830,122.000,125.000,2224495
2023-09-15,128.290,137.450,126.470,136.580,11348137
2023-09-18,138.000,142.990,136.670,141.790,10738339
2023-09-19,141.500,142.630,139.700,139.970,5044737
2023-09-20,140.100,141.850,138.620,138.880,3872305
2023-09-21,138.870,139.430,136.320,137.700,3724262
2023-09-22,137.680,144.990,136.500,144.200,7851187
2023-09-25,143.880,152.000,142.500,147.500,9530465
2023-09-26,148.000,149.260,146.500,147.660,4195087
2023-09-27,147.960,155.200,147.930,152.190,8713101
2023-09-28,153.010,154.450,151.000,151.700,4478976
2023-10-09,149.600,155.590,147.600,153.470,4405781
2023-10-10,152.000,153.290,148.090,148.500,4506376
2023-10-11,150.000,160.360,149.610,156.150,7523198
2023-10-12,158.000,159.480,153.110,155.490,4316143
2023-10-13,155.000,158.800,154.040,157.150,5683537
2023-10-16,159.990,165.270,157.220,158.590,8504102
2023-10-17,158.860,161.000,156.500,159.580,4914918
2023-10-18,158.590,160.000,156.000,156.550,3770586
2023-10-19,154.220,156.880,152.800,154.170,3839159
2023-10-20,154.870,154.990,149.000,152.180,3901111
2023-10-23,152.000,156.100,148.200,154.670,4519521
2023-10-24,155.790,158.530,152.010,156.460,3871709
2023-10-25,156.380,159.680,149.200,150.280,6435357
2023-10-26,150.250,153.530,147.430,149.000,4214797
2023-10-27,147.010,158.360,145.700,156.310,7043559
2023-10-30,156.260,164.860,155.910,164.000,7045687
2023-10-31,160.010,161.330,149.010,150.950,12667345
2023-11-01,150.000,150.870,145.300,146.210,6514214
2023-11-02,147.290,149.420,144.450,144.890,4609269
2023-11-03,146.000,150.770,146.000,147.520,4689190
2023-11-06,152.000,157.550,151.000,157.090,7140191
2023-11-07,155.590,157.900,153.630,155.790,3592206
2023-11-08,155.280,158.500,154.000,155.790,4321399
2023-11-09,154.980,156.780,148.120,148.660,6153824
2023-11-10,147.900,150.220,146.660,148.400,3461190
2023-11-13,150.000,150.800,147.200,147.820,2578114
2023-11-14,147.990,150.900,147.550,148.630,2591879
2023-11-15,152.600,154.450,147.500,150.080,4093596
2023-11-16,149.400,150.690,145.280,145.810,3363859
2023-11-17,145.380,147.000,144.190,145.390,2293557
2023-11-20,145.430,147.410,142.890,146.370,3017920
2023-11-21,146.680,147.460,144.000,145.880,2754438
2023-11-22,145.000,145.290,141.000,141.230,3774971
2023-11-23,141.200,142.440,140.080,141.650,2721424
2023-11-24,141.170,143.060,140.600,141.700,2579980
2023-11-27,140.810,141.830,138.560,141.330,2312615
2023-11-28,141.260,145.400,140.010,144.180,3349020
2023-11-29,144.180,144.750,142.520,142.730,2072685
2023-11-30,143.000,144.360,141.900,144.000,2332383
2023-12-01,144.000,144.870,140.000,141.000,3118478
2023-12-04,138.500,138.890,126.900,126.900,10968682
2023-12-05,124.550,127.800,122.850,123.000,6095569
2023-12-06,123.000,127.380,122.990,125.140,4978861
2023-12-07,124.510,124.990,121.990,122.710,4151701
2023-12-08,122.600,122.600,120.070,121.030,5709433
2023-12-11,120.030,122.100,118.880,121.700,4289756
2023-12-12,121.200,121.700,120.290,121.430,3050676
2023-12-13,121.010,121.600,119.030,119.120,2987546
2023-12-14,122.300,124.640,120.830,121.110,5760379
2023-12-15,121.810,123.380,120.120,120.870,2534991
2023-12-18,119.830,121.700,117.480,119.590,2654507
2023-12-19,119.010,119.770,117.800,119.000,2150680
2023-12-20,118.980,120.320,117.630,117.630,1995173
2023-12-21,116.950,118.610,115.670,117.470,3559332
2023-12-22,117.470,117.700,114.770,115.080,4292777
2023-12-25,115.090,117.300,115.090,116.450,2108034
2023-12-26,116.000,116.400,112.300,113.020,3583870
2023-12-27,113.200,113.990,112.160,113.000,2322421
2023-12-28,113.030,117.320,112.330,116.680,4590238
2023-12-29,117.090,118.570,115.580,116.100,4632433
2024-01-02,116.020,116.220,111.500,111.800,5213287
2024-01-03,111.290,112.960,110.610,111.290,3555178
2024-01-04,111.500,112.450,109.880,110.450,3407689
2024-01-05,110.500,111.190,106.900,107.360,4407596
2024-01-08,107.390,107.950,105.150,105.470,3134654
2024-01-09,105.560,106.580,104.310,105.000,2700699
2024-01-10,104.900,106.250,103.450,104.840,2699643
2024-01-11,112.000,112.500,106.010,108.370,6186249
2024-01-12,106.780,109.500,106.380,106.380,3236275
2024-01-15,105.860,108.300,105.050,106.500,2833780
2024-01-16,105.900,106.560,102.930,105.360,4780166
2024-01-17,104.390,105.250,101.000,101.050,3746906
2024-01-18,100.290,102.230,98.880,102.000,4400210
2024-01-19,101.600,103.110,100.090,100.460,3258401
2024-01-22,100.190,100.300,95.720,96.500,3513925
2024-01-23,96.490,99.680,95.800,97.680,3453292
2024-01-24,98.130,98.600,93.500,96.550,4647926
2024-01-25,96.220,98.520,95.190,98.300,4971325
2024-01-26,97.980,98.550,90.010,91.440,10669575
2024-01-29,91.440,95.180,91.030,91.390,6421249
2024-01-30,90.210,91.500,89.000,89.000,3298476
2024-01-31,87.900,88.480,85.510,85.520,4278627
2024-02-01,88.000,93.610,87.390,90.720,8111923
2024-02-02,90.800,91.970,82.900,85.720,7251062
2024-02-05,84.980,87.000,80.710,84.050,7264005
2024-02-06,82.400,89.840,82.000,89.570,7415611
2024-02-07,90.810,93.170,89.900,91.690,9052907
2024-02-08,91.000,92.380,89.000,91.600,6689120
2024-02-19,91.550,93.350,89.000,92.910,6519115
2024-02-20,92.000,97.060,91.340,95.220,6275927
2024-02-21,93.800,99.000,93.270,96.520,5775162
2024-02-22,95.500,97.970,95.210,97.050,3597758
2024-02-23,97.050,97.290,95.130,96.730,3487944
2024-02-26,96.730,102.170,96.500,100.380,5983983
2024-02-27,99.510,100.440,97.660,100.370,4481579
2024-02-28,101.110,106.550,99.370,99.550,7506240
2024-02-29,98.060,102.000,98.010,101.600,4464512
2024-03-01,102.000,102.600,100.620,102.240,3589279
2024-03-04,102.000,110.220,101.900,108.420,8191051
2024-03-05,107.000,107.000,103.280,104.040,6122460
2024-03-06,103.020,105.390,102.500,104.000,3398946
2024-03-07,98.000,100.970,95.230,96.510,9671239
2024-03-08,96.800,99.190,96.800,98.290,4130071
2024-03-11,98.920,102.370,97.670,102.370,4943973
2024-03-12,102.550,105.460,102.550,104.710,4878526
2024-03-13,104.000,104.380,102.230,102.700,3252454
2024-03-14,106.900,108.240,99.720,101.220,9515102
2024-03-15,101.000,104.200,98.630,100.000,5711143
2024-03-18,100.030,101.090,96.810,101.090,6899955
2024-03-19,99.700,100.370,97.810,97.860,5161814
2024-03-20,97.580,99.480,97.030,97.800,3567896
2024-03-21,98.000,98.340,95.960,96.240,3902056
2024-03-22,95.740,96.290,93.600,93.600,3529757
2024-03-25,95.050,96.330,93.160,93.310,3122843
2024-03-26,93.000,93.200,90.700,91.630,3434899
2024-03-27,91.270,92.500,89.410,89.410,3029452
2024-03-28,89.350,90.930,88.430,89.300,3070505
2024-03-29,86.430,88.000,83.500,86.040,7606289
2024-04-01,85.800,87.070,85.220,87.000,5350810
2024-04-02,86.800,86.800,83.770,85.200,6580694
2024-04-03,84.490,85.980,84.140,85.090,4541265
2024-04-08,83.000,83.560,80.800,80.860,8977175
2024-04-09,80.590,82.940,77.500,82.930,10400594
2024-04-10,82.090,84.470,80.000,81.200,6664981
2024-04-11,80.060,80.910,78.560,79.440,6033852
2024-04-12,79.180,80.260,76.670,77.200,6271590
2024-04-15,76.890,78.160,75.700,77.600,5093215
2024-04-16,77.600,78.130,75.870,75.980,4501358
2024-04-17,76.010,78.740,75.800,78.320,7063172
2024-04-18,77.700,79.520,76.700,78.410,5874738
2024-04-19,78.000,78.000,75.880,76.600,4854712
2024-04-22,76.600,79.170,75.940,76.770,4147116
2024-04-23,76.710,78.350,76.010,77.180,4731064
2024-04-24,76.760,77.590,74.910,77.320,5108832
2024-04-25,76.680,77.990,76.230,76.860,4461081
2024-04-26,76.750,81.490,76.610,80.990,8041430
2024-04-29,81.480,84.830,81.400,84.180,6985970
2024-04-30,84.000,84.570,82.500,82.650,4022745
2024-05-06,84.890,86.300,83.510,84.960,6200825
2024-05-07,85.260,86.300,84.320,85.600,4964382
2024-05-08,85.370,85.880,83.330,84.270,4885188
2024-05-09,84.200,86.170,83.960,85.010,5082752
2024-05-10,84.800,84.980,83.090,83.510,3726020
2024-05-13,88.000,88.800,82.160,82.500,9220288
2024-05-14,82.000,85.460,81.850,82.390,7062311
2024-05-15,81.890,81.900,80.430,80.610,3829734
2024-05-16,80.950,83.380,79.400,82.420,5436053
2024-05-17,82.230,82.620,79.890,80.840,4656238
2024-05-20,80.840,82.290,80.400,82.250,4286626
2024-05-21,81.990,81.990,80.330,81.020,3134361
2024-05-22,81.830,82.010,80.090,80.520,3392404
2024-05-23,80.330,80.620,78.930,78.980,2856564
2024-05-24,79.000,79.220,76.720,77.300,4219930
2024-05-27,77.140,77.210,74.750,76.600,4493636
2024-05-28,76.200,77.800,75.720,76.350,2532680
2024-05-29,76.350,77.570,76.000,76.930,2552089
2024-05-30,76.790,76.910,75.820,76.360,2131994
2024-05-31,77.000,77.670,76.560,76.690,2434576
2024-06-03,76.050,76.520,74.150,75.100,4533554
2024-06-04,74.770,77.780,74.720,76.830,3938203
2024-06-05,76.830,77.160,75.960,75.960,2569108
2024-06-06,76.200,76.850,74.150,74.530,3279170
2024-06-07,74.540,75.490,73.680,74.110,2585517
2024-06-11,74.070,75.040,72.880,74.880,2496817
2024-06-12,74.400,79.790,74.400,79.020,8176816
2024-06-13,78.720,78.980,76.210,76.510,5796958
2024-06-14,76.010,76.010,74.310,75.080,4383153
2024-06-17,74.550,75.500,73.900,74.700,2463909
2024-06-18,74.700,74.700,70.000,72.290,7344871
2024-06-19,71.890,73.100,71.520,71.580,2679345
2024-06-20,71.420,74.440,71.420,71.650,5026656
2024-06-21,70.820,72.340,70.120,71.250,2280448
2024-06-24,71.270,71.860,70.420,70.530,2292096
2024-06-25,70.500,71.200,68.970,68.970,3331040
2024-06-26,68.970,70.360,68.350,70.130,3567499
2024-06-27,69.550,70.080,67.330,67.500,4220108
2024-06-28,65.870,67.160,65.550,65.800,3209643
2024-07-01,65.560,65.940,63.460,65.220,3974759
2024-07-02,65.080,65.500,63.830,64.080,2567094
2024-07-03,63.770,65.160,63.150,63.690,2813910
2024-07-04,63.690,63.700,61.280,61.410,4062943
2024-07-05,61.470,64.200,60.760,63.960,5399286
2024-07-08,63.700,64.710,61.370,61.570,3019760
2024-07-09,61.510,61.760,59.820,61.180,4029924
2024-07-10,61.000,62.800,60.550,61.610,3493464
2024-07-11,62.800,67.250,62.770,66.520,7348504
2024-07-12,67.600,68.180,66.610,66.780,4341112
2024-07-15,66.010,66.900,64.430,64.520,3173216
2024-07-16,64.570,65.780,64.190,65.550,2628322
2024-07-17,65.550,69.100,65.300,68.200,5191235
2024-07-18,67.790,68.680,67.010,68.100,3426121
2024-07-19,67.500,68.650,67.200,67.450,2843845
2024-07-22,68.000,70.450,67.750,69.350,5051008
2024-07-23,68.720,69.580,67.880,67.900,3523820
2024-07-24,67.330,68.700,66.360,66.440,2888546
2024-07-25,66.100,68.280,66.010,67.850,3090950
2024-07-26,67.720,69.180,67.360,67.610,2525360
2024-07-29,67.510,68.190,66.830,67.300,2226072
2024-07-30,67.500,71.500,67.500,69.200,6253993
2024-07-31,69.000,74.150,68.730,74.140,7343100
2024-08-01,73.890,74.850,73.490,74.080,4118546
2024-08-02,74.090,76.940,73.880,74.150,6717500
2024-08-05,74.240,76.380,73.800,73.880,5538469
2024-08-06,74.900,75.740,73.800,74.920,3816334
2024-08-07,74.500,74.890,73.110,74.490,3182085
2024-08-08,74.000,74.980,72.700,72.810,4331248
2024-08-09,73.170,73.480,70.500,70.560,4857795
2024-08-12,70.780,70.910,69.010,69.110,3810440
2024-08-13,68.990,69.480,68.030,69.220,2607509
2024-08-14,69.200,69.330,67.000,67.000,2932131
2024-08-15,67.240,68.090,66.200,67.010,3069105
2024-08-16,67.000,67.140,65.880,66.610,2424657
2024-08-19,66.700,67.690,65.710,66.080,2492572
2024-08-20,65.990,65.990,64.200,64.390,2222380
2024-08-21,64.110,64.750,62.910,63.000,2016391
2024-08-22,63.010,63.410,61.130,61.230,2748925
2024-08-23,61.040,61.490,59.900,60.130,2988442
2024-08-26,60.100,61.990,59.550,60.890,2771271
2024-08-27,60.650,61.400,59.930,60.300,2137498
2024-08-28,60.010,61.780,59.810,60.700,2785452
2024-08-29,59.920,63.390,59.900,62.930,3977269
2024-08-30,62.700,64.880,62.220,63.670,3659288
2024-09-02,63.110,63.960,61.220,61.220,2754094
2024-09-03,61.270,63.350,60.760,62.220,3111028
2024-09-04,61.820,63.450,61.700,62.280,2302322
2024-09-05,62.240,63.750,62.240,62.720,2130549
2024-09-06,62.770,63.000,60.800,60.840,2394730
2024-09-09,60.830,62.890,60.600,62.030,3896904
2024-09-10,61.530,61.970,60.500,61.050,2764798
2024-09-11,61.000,63.370,60.670,62.660,3940952
2024-09-12,62.980,65.020,62.710,63.580,3926334
2024-09-13,63.710,64.500,63.260,63.880,2937296
2024-09-18,63.800,63.880,62.210,62.770,2591952
2024-09-19,63.210,65.000,62.050,64.410,3905826
2024-09-20,64.000,64.260,63.350,63.750,2717333
2024-09-23,65.800,66.500,63.240,63.310,5246376
2024-09-24,63.970,65.480,62.590,65.480,4787228
2024-09-25,66.000,68.260,65.910,66.990,6073514
2024-09-26,66.210,69.410,65.940,69.410,5675421
2024-09-27,71.000,76.350,70.550,76.120,9426747
2024-09-30,79.710,83.730,77.780,83.730,12407014
2024-10-08,92.100,92.100,84.090,91.550,16312520
2024-10-09,87.000,87.900,82.400,82.400,10512139
2024-10-10,82.010,84.280,78.520,79.030,7764559
2024-10-11,78.000,79.040,74.700,75.690,5515395
2024-10-14,75.690,76.990,73.370,76.620,5327013
2024-10-15,76.000,77.200,74.320,74.420,3832015
2024-10-16,73.500,74.690,73.030,73.590,3199450
2024-10-17,74.100,74.870,72.610,72.620,3000705
2024-10-18,72.330,78.180,72.310,75.980,5818770
2024-10-21,75.990,77.580,75.080,76.460,4905079
2024-10-22,76.290,77.930,75.830,77.000,4133658
2024-10-23,77.000,78.680,75.900,78.050,5783919
2024-10-24,77.060,78.400,75.990,76.060,3956749
2024-10-25,76.050,83.670,76.050,81.000,9396469
2024-10-28,81.000,85.280,80.800,84.610,9081121
2024-10-29,86.600,87.500,83.650,84.260,8824727
2024-10-30,82.650,87.860,82.560,85.820,7789142
2024-10-31,85.400,85.820,82.730,82.910,5165020
2024-11-01,82.400,83.950,81.150,81.200,3714169
2024-11-04,81.110,84.470,81.000,83.390,3796426
2024-11-05,83.150,88.030,82.290,87.080,6021301
2024-11-06,86.800,91.450,86.400,88.300,7670227
2024-11-07,86.300,88.500,85.160,88.500,5303000
2024-11-08,88.760,89.570,86.080,86.300,6260231
2024-11-11,85.020,91.060,84.550,89.800,6782168
2024-11-12,89.880,94.280,89.700,91.250,8746630
2024-11-13,90.590,91.800,87.300,88.580,4813580
2024-11-14,88.110,88.490,85.470,85.720,3741180
2024-11-15,85.160,86.660,83.000,83.060,3440384
2024-11-18,82.670,85.310,81.550,82.890,4548568
2024-11-19,83.000,85.930,82.890,85.660,4355798
2024-11-20,85.000,88.990,85.000,88.900,5027180
2024-11-21,88.060,90.000,87.640,88.500,3017406
2024-11-22,88.300,88.800,83.700,84.000,4697414
2024-11-25,84.010,84.970,82.070,83.250,3107036
2024-11-26,83.250,84.570,81.080,81.240,2235290
2024-11-27,80.780,82.620,80.780,82.620,2292231
2024-11-28,82.630,83.830,81.300,81.650,2394188
2024-11-29,81.680,84.360,81.340,83.900,3071197
2024-12-02,83.010,83.550,81.900,82.500,4261095
2024-12-03,82.060,83.680,81.600,82.080,3086762
2024-12-04,81.470,81.670,80.030,80.130,3119347
2024-12-05,79.820,80.310,79.140,79.270,2334064
2024-12-06,79.500,85.230,79.300,84.900,6996759
2024-12-09,88.000,89.800,86.150,86.300,7694658
2024-12-10,88.510,88.520,84.890,85.300,5504262
2024-12-11,84.560,86.870,84.100,84.770,3524656
2024-12-12,84.110,85.500,83.700,83.870,5702797
2024-12-13,83.170,84.300,80.720,81.230,12931050
2024-12-16,80.650,80.950,76.800,78.180,9139185
2024-12-17,78.110,78.480,77.120,77.980,3776318
2024-12-18,78.170,78.680,77.500,78.090,2821900
2024-12-19,77.010,78.540,76.700,78.160,2708293
2024-12-20,77.890,78.780,77.660,78.000,2285693
2024-12-23,78.000,78.300,77.080,77.080,2393481
2024-12-24,77.090,77.980,77.080,77.670,1858671
2024-12-25,78.470,79.320,76.610,77.040,2399967
2024-12-26,76.520,78.070,76.510,77.610,1761970
2024-12-27,77.410,77.830,76.500,77.000,2541912
2024-12-30,76.810,80.000,76.610,78.550,5278881
2024-12-31,78.750,78.760,75.870,76.090,3620356
2025-01-02,76.100,76.930,73.780,74.400,3014530
2025-01-03,74.650,75.270,73.050,73.230,2917740
2025-01-06,73.360,74.300,72.920,73.420,2374620
2025-01-07,73.130,73.200,71.200,72.290,2279624
2025-01-08,72.290,72.440,69.600,70.750,2903260
