日期,close,esa,d,ci,wt1,wt2
2018-01-23,45.35,35.35127532786296,15.19258888765109,43.87544807132577,845.1923477972227,868.4575168084739
2018-01-24,46.08,35.77200962873108,15.001036004655711,45.8101265720125,830.1096643778792,853.0420123788581
2018-01-25,43.71,36.08330336878084,14.711846225305258,34.56034234552554,815.099299811231,837.750900040725
2018-01-26,47.02,36.512193432750216,14.546981924989359,48.155723395329986,800.6286662939499,822.7574945700708
2018-01-29,44.7,36.83328388636786,14.28501071670084,36.71314998004651,786.2151659861404,808.0131991173001
2018-01-30,41.06,36.99903745945147,13.884067650969378,19.499389000576244,771.7488305713184,793.4229906656599
2018-01-31,37.24,37.00848697084553,13.348673352074677,1.1562348958994155,757.2093476340464,778.9505026213637
2018-02-01,37.08,37.0112914033614,12.827890420488949,0.3570792202842543,742.9291161545415,764.5256150865116
2018-02-02,35.83,36.964966250288406,12.369344374598732,-6.1170919326391875,728.7961688321418,750.1708657980121
2018-02-05,32.48,36.78908522086533,12.053255780334679,-23.833589305089184,714.5956073578544,735.8825599946459
2018-02-06,32.49,36.620493643576495,11.742559225952006,-23.45027498745911,700.670213351339,721.7477764239692
2018-02-07,32.98,36.477729186965654,11.419232557756462,-20.42010657181359,687.06473561694,707.7816812895688
2018-02-08,33.46,36.35938686590818,11.085120961997706,-17.437108570115015,673.7722479907691,694.0257010792257
2018-02-09,32.5,36.20803836136276,10.795823605110062,-22.897980410422225,660.6275267001805,680.5336809148072
2018-02-12,33.39,36.097527053074025,10.478635505030217,-17.22569732019205,647.837843228098,667.3255883839969
2018-02-13,31.22,35.90625148236524,10.251483190415906,-30.47527462007587,635.0394825139815,654.3192751082572
2018-02-14,29.41,35.65149652227249,10.094228811273027,-41.22155103981867,622.279840371457,641.4461732034292
2018-02-22,30.46,35.44790842335984,9.89398095292349,-33.609042690317054,609.9045784268952,628.765436135108
2018-02-23,32.13,35.31779436754181,9.630993243692837,-22.066220910492515,597.9806010809068,616.3011255983101
2018-02-26,34.91,35.30180243155978,9.268672035373895,-2.8181126707577784,586.6447762931396,604.2024490430997
2018-02-27,34.95,35.28800625777312,8.918449848017001,-2.526644305032237,575.5283343950608,592.5145725490006
2018-02-28,33.89,35.23318248295849,8.621380539583335,-10.386445471554024,564.4733385485209,581.1567625794071
2018-03-01,35.76,35.253841993430704,8.303136518680823,4.063990400338582,553.8995772627062,570.1365066248568
2018-03-02,34.35,35.2183972093746,8.011578114394304,-7.226185211578234,543.3122987254555,559.3033872329358
2018-03-05,35.52,35.230224769791285,7.708762315014477,2.506024688678568,533.1084067624975,548.698405324795
2018-03-06,39.21,35.386294386662215,7.556407150242842,33.73477665872731,523.6862627982754,538.5016363872336
2018-03-07,39.77,35.55820441071468,7.425245912558234,37.815094062289674,514.518882256087,528.6564626355788
2018-03-08,42.2,35.81866698284352,7.384308151954244,57.61165330447085,505.8979911437923,519.302885740163
2018-03-09,42.04,36.06264082665358,7.329133682204917,54.37076588246171,497.37860953508795,510.37043643331066
2018-03-12,42.9,36.330772558941675,7.29933343745407,59.99842311948236,489.1261531876237,501.73040903064776
2018-03-13,40.9,36.5099579487871,7.185243579170103,40.73201789975553,480.665886484079,493.2671600876458
2018-03-14,39.85,36.640939990011134,7.029314811751231,30.435019589904964,472.1709644672078,484.8354034184996
2018-03-15,37.97,36.69305999040286,6.803731486176561,12.512153683034626,463.498156716563,476.3652902138684
2018-03-16,38.48,36.76313606921059,6.604246484004516,17.330909084507496,455.0799067612412,467.8537286072727
2018-03-19,38.62,36.83595426257488,6.4152190037465004,18.53972287236784,446.8432995180549,459.3980818657667
2018-03-20,42.63,37.063171742473905,6.381948778404524,58.15181173043713,439.50949786168474,451.23271521438596
2018-03-21,41.15,37.22343951727885,6.285659041318902,41.64570447224737,432.00263383546894,443.35883449411244
2018-03-22,40.08,37.3354614969934,6.146791569228223,29.766624014021385,424.41327515959256,435.6921765937003
2018-03-23,35.92,37.27995320299366,5.959072417611181,-15.214372390961522,416.1184138850538,428.01095518545003
2018-03-26,38.62,37.33250405777822,5.77587334014493,14.860620681933305,408.5475121265044,420.2704587516549
2018-03-27,39.44,37.415150957473195,5.628774348081474,23.98211898731806,401.29156131255746,412.59269062092704
2018-03-28,40.39,37.531811704238955,5.520123914657144,34.51840743613173,394.3713131262098,405.08220011258135
2018-03-29,39.84,37.62232889230802,5.3906159614428235,27.426316690018414,387.44782262741376,397.9145522981714
2018-03-30,41.25,37.764590504374375,5.315901982391169,43.71048108324774,380.9622124095993,391.0182273689451
2018-04-02,44.1,38.01303793557538,5.34613963266699,75.90476471696718,375.20641150973836,384.4969399182403
2018-04-03,44.31,38.25997762437635,5.37374287748882,75.05659169723015,369.54320736233257,378.289913477271
2018-04-04,42.68,38.433311835185116,5.329544653462391,53.121338262372085,363.5729834170503,372.32120367468013
2018-04-09,41.55,38.555534900471976,5.237972906249278,38.11226407777468,357.43221512763,366.4387043541878
2018-04-10,43.91,38.76551392398288,5.234306756044096,65.52266697115446,351.92448780392294,360.61822342773394
2018-04-11,43.47,38.950003574022766,5.2062945862375525,57.87861022342074,346.37645237787575,354.82653468161976
2018-04-12,43.66,39.13470931621795,5.17958855084714,58.245175774845656,340.9400131966865,349.1682921265288
2018-04-13,41.38,39.22275993126823,5.0610650809602635,28.416153967897856,335.0433366074641,343.5710724964873
2018-04-16,43.47,39.389318365336145,5.022618671301581,54.16406462735199,329.74372770217894,338.0258824710513
2018-04-17,40.71,39.44110980198963,4.875413633133299,17.350872404438924,323.84952288524045,332.3941500978925
2018-04-18,41.16,39.50851726073514,4.748984970628654,23.18365923776535,318.1765820617032,326.70329231414667
2018-04-19,40.99,39.56661462305925,4.618569300287952,20.545834065280886,312.56090757120467,321.0826850550818
2018-04-20,38.03,39.506355226076536,4.495345218946328,-21.89457693340521,306.25042673149505,315.2093598124108
2018-04-23,38.9,39.48257658975981,4.341903311919406,-8.94502630003328,300.30334271203225,309.3228147691088
2018-04-24,40.68,39.52953437055354,4.216748892998899,18.188825224358435,294.9804272877365,303.52377607561715
2018-04-25,41.41,39.603278120727914,4.122238029715494,29.219109720628744,289.96606280533825,297.8750648841505
2018-04-26,39.18,39.58667897873858,3.9765298316379685,-6.817987809420728,284.36636373713526,292.40404913556057
2018-04-27,40.4,39.61857392074884,3.8512316452698587,13.526860170579823,279.25618442455874,287.14225956369216
2018-05-02,41.34,39.68608082581751,3.7650625287566286,29.28537771595664,274.5397541093021,282.0320912690836
2018-05-03,40.81,39.730156087550164,3.6597598379210683,19.670578767872477,269.7309017443695,276.9733010038414
2018-05-04,39.59,39.724659770391334,3.521520619586569,-2.5492731680050875,264.59353995357,272.03009505795006
2018-05-07,41.34,39.78800644606226,3.444284264070929,30.03998189362342,260.16800112225025,267.25804923237297
2018-05-08,41.72,39.86377089915786,3.3820075910031333,36.59028059310302,255.94955356509652,262.6104990963216
2018-05-09,41.34,39.92166223644579,3.3050009311031756,28.609931698885305,251.66012673743217,258.09280534458725
2018-05-10,40.71,39.952577442859685,3.205095896830122,15.754547997340028,247.20907808195872,253.7466898766844
2018-05-11,39.96,39.952868523531855,3.0796855274041626,0.15437672460792018,242.54766862238606,249.3416067517184
2018-05-14,41.74,40.02295211084433,3.026248757276771,37.82566089512509,238.68498923130565,245.02546566827064
2018-05-15,42.84,40.13342457708573,3.013712548086085,59.87245254767554,235.3111677844447,240.93822593002378
2018-05-16,44.74,40.314074593670604,3.0690934444877835,96.13969046307014,232.68529085385273,237.3072791229973
2018-05-17,44.61,40.48254225666391,3.11059792679556,88.46011475330863,229.96406111610662,234.16137724642743
2018-05-18,43.24,40.5906778544418,3.0925086804725264,57.112685725286156,226.70271441061945,231.16580854125587
2018-05-21,44.32,40.7369257817186,3.1117465447003254,76.76448294251998,223.8736911753723,228.30643938898777
2018-05-22,45.68,40.93077182949434,3.1759615104181815,99.69113615780407,221.53062409956914,225.51777270041688
2018-05-23,45.43,41.107212149906324,3.2209350923662403,89.47273025026956,219.03896572505406,222.78649885265375
2018-05-24,44.72,41.24889010481196,3.2307458689474875,71.62659513707185,216.25760024226193,220.17522031056436
2018-05-25,46.1,41.439129708544826,3.2868291796340636,94.53630508769123,213.96097203179832,217.69704052467085
2018-05-28,44.66,41.56543834742542,3.279289276612123,62.91122641817496,211.11097683154128,215.0921287076639
2018-05-29,43.03,41.62287213772247,3.205871181932335,29.2614764687122,207.67985418318602,212.2523508221969
2018-05-30,38.59,41.503935975458845,3.1944227424627862,-60.81299002215135,202.6139514623306,208.84143862721407
2018-05-31,39.81,41.43750711367615,3.132975070745663,-34.63177069559406,198.1376170819924,204.8855998897626
2018-06-01,37.56,41.28544801117904,3.156209303703835,-78.6903455527532,192.91444797567644,200.33646767579634
2018-06-04,37.69,41.14445004995633,3.167905019243149,-72.69683547902258,187.90291432558777,195.3922327113968
2018-06-05,38.93,41.057608871526675,3.1271090918817186,-45.358376464493595,183.50175789558625,190.61418431971072
2018-06-06,39.33,40.989859504015826,3.069569892357566,-36.049773795094175,179.35927616557342,185.91959909060597
2018-06-07,38.08,40.87574736660344,3.0588317540926986,-60.932791587567166,174.82546356645756,181.39735298830126
2018-06-08,37.13,40.72885531301115,3.080009148560089,-77.89706976884841,170.05711388088574,176.93590287712573
2018-06-11,36.49,40.56262569289307,3.118935287553539,-87.05162322850661,165.20600563353872,172.36196481161386
2018-06-12,36.26,40.393895273563935,3.158737639946104,-87.2478343096257,160.4427256346111,167.63282717887327
2018-06-13,35.38,40.197271929502605,3.2237782003208686,-99.61958981386356,155.53588949407384,162.81043366077736
2018-06-14,35.34,40.00679067736525,3.2803669249108443,-94.84285923272819,150.81176215960588,157.99909573045738
2018-06-15,34.22,39.77985770962544,3.3697587203898482,-109.99516920867693,145.8908766620911,153.17031348759548
2018-06-19,32.05,39.47672603473817,3.5288554778152728,-140.304716952895,140.490959801431,148.18237202930047
2018-06-20,33.24,39.23214854317981,3.625455205868784,-110.18659640275222,135.7611945900313,143.23869830328982
2018-06-21,33.82,39.01990742383943,3.687198430102927,-94.0173146344477,131.4257510197581,138.39219551832787
2018-06-22,35.0,38.86226399545357,3.6940637463911874,-69.70217192789735,127.63088454904764,133.82719749006702
2018-06-25,35.96,38.74844972112206,3.658549470890437,-50.8115715132203,124.26404575541994,129.77046897856422
2018-06-26,35.95,38.638706594803544,3.6205164169262454,-49.50871248152321,120.98531446793045,126.07649894803903
2018-06-27,36.28,38.54620829696811,3.567406294574946,-42.3502513187129,117.90351133988058,122.69593902806965
2018-06-28,34.73,38.39655306963603,3.571294403400871,-68.44489523918736,114.38750366857741,119.3850938079521
2018-06-29,36.88,38.337080400238534,3.4883840503356813,-27.846329976164164,111.70384642999738,116.24504397659646
2018-07-02,36.91,38.28111646297428,3.4053539488705287,-26.842368097625616,109.08976691060828,113.27115708726592
2018-07-03,37.69,38.25793542521058,3.294082634217198,-11.494053393625098,106.81460048977368,110.49892937473919
2018-07-04,36.36,38.18350658500625,3.2364129852285335,-37.56229696949478,104.09050808488182,107.92468047881528
2018-07-05,35.72,38.086898483633455,3.2023143773228444,-49.27474746378479,101.19682401792585,105.2979248757974
2018-07-06,35.84,37.998784817608616,3.161391649490914,-45.52393496191773,98.42850781075899,102.63261010083508
2018-07-09,37.7,37.98706776593769,3.04867306582216,-6.2774363302715415,96.45292395904143,100.04219096815201
2018-07-10,38.18,37.99463373590092,2.936386524578118,4.208489187817053,94.7124629256221,97.69767967833708
2018-07-11,37.58,37.978373589395005,2.8368566055513296,-9.361854681350378,92.74879655567923,95.58567281277543
2018-07-12,38.89,38.014123644712846,2.75995541926646,21.1567754361275,91.39800370436694,93.82804678617742
2018-07-13,40.42,38.108471737077046,2.7423700405863225,56.192957884675735,90.7337575568256,92.39825518562347
2018-07-16,41.43,38.23872774738775,2.7599740489010647,77.08459562951123,90.47622619970646,91.33919600414455
2018-07-17,40.92,38.34387567886274,2.7527642556554257,62.38878649209275,89.94627450710998,90.63856549200224
2018-07-18,40.0,38.408821730672045,2.7072118640347407,39.183690311712176,88.98848989964964,90.03618704082292
2018-07-19,40.22,38.47984832946922,2.6692879348777225,43.46107059223376,88.12948198818896,89.38511814866376
2018-07-20,40.47,38.55789349301945,2.6395945455484218,48.29293474144218,87.37784902126921,88.61052385405443
2018-07-23,39.56,38.59719178741084,2.573838218765706,24.938325068228984,86.19974479574016,87.673891426212
2018-07-24,40.16,38.65847838398297,2.5317865872853655,39.53786688440152,85.31933200496019,86.75660195253963
2018-07-25,38.96,38.67030276108167,2.4438615148003837,7.90271835955461,83.85864118146198,85.68889175085788
2018-07-26,37.85,38.63813402535298,2.3789310250181326,-22.086503477529345,81.8596761878961,84.30934854251461
2018-07-27,37.49,38.593109161613654,2.328898795080702,-31.577418018156138,79.71935365570643,82.68925075750617
2018-07-30,34.9,38.4482813513543,2.376717718856137,-99.5288957597093,76.33731121390613,80.44374555974267
2018-07-31,34.87,38.30795659247766,2.418334929586393,-94.77475735934432,73.10878161818442,77.75628066892327
2018-08-01,33.95,38.137056333949126,2.4876965532868924,-112.20704895101818,69.61225651310512,74.69442575022552
2018-08-02,33.94,37.97246588948053,2.548275742941545,-105.4952785401407,66.3083407573835,71.3416725256448
2018-08-03,32.52,37.7586436977362,2.6537803686197665,-131.60204111542754,62.5741826088399,67.90089037437824
2018-08-06,32.22,37.541441984099485,2.7583945496189712,-128.61205768731332,58.96689505608229,64.3654187338527
2018-08-07,32.93,37.360601121977936,2.823971277946774,-104.59504685423704,55.880820680415894,60.932559775680396
2018-08-08,31.04,37.11273441131213,2.951373753765023,-137.1730572035082,52.238294682606,57.415048256986026
2018-08-09,32.34,36.92556835596656,3.015459816596456,-101.37908500120069,49.33985355649644,54.10646599390016
2018-08-10,32.55,36.753977440046306,3.0620683508493918,-91.52805573135255,46.681968475593635,51.03523434877799
2018-08-13,33.05,36.60872342278959,3.0815450203372428,-76.99002501024904,44.348534636238114,48.15216283773355
2018-08-14,32.83,36.46053819052333,3.103074164266109,-77.99874142726611,42.0400954652286,45.602613033389204
2018-08-15,31.68,36.273066104620455,3.1615052207505934,-96.8539937764199,39.419452271989954,43.122512712262576
2018-08-16,31.84,36.0992203750275,3.204552873859492,-88.60768917813256,37.00384582953481,40.70298205074787
2018-08-17,30.46,35.8780744779676,3.2913576426480455,-109.74345677828994,34.235028799198496,38.17460559148796
2018-08-20,30.08,35.650699008243386,3.380743578553745,-109.85155343895258,31.5164140399881,35.54368523517784
2018-08-21,30.85,35.462436302037766,3.429045253984491,-89.67386858248067,29.229804933903782,32.9962734006563
2018-08-22,30.01,35.248615270585304,3.5000087840472682,-99.7828975832375,26.795602999618097,30.44421269317712
2018-08-23,31.29,35.09337545605255,3.5119055162827695,-72.19965416530323,24.927767958770524,28.117397483070125
2018-08-24,30.72,34.92187053620735,3.538962968044518,-79.15445992038978,22.96395233840901,25.979282057675352
2018-08-27,31.99,34.806895221061964,3.510646585809908,-53.49242942782303,21.521379097536705,24.05217559858358
2018-08-28,33.94,34.77289933003993,3.405636889505203,-16.30432832512842,20.807686504656232,22.555196474843115
2018-08-29,34.17,34.74925621905797,3.2947984318406056,-11.720620265367225,20.19394486748598,21.37174070202198
2018-08-30,34.23,34.72889323007531,3.185155090594908,-10.442049986795249,19.615907228725955,20.534729424601217
2018-08-31,33.28,34.672073887719414,3.114838180678222,-29.794461369981533,18.683636123089965,19.82529368098953
2018-09-03,34.53,34.66650236271081,2.9980406976206764,-3.035368239422481,18.27384358794822,19.19183295181253
2018-09-04,34.72,34.66860030927117,2.8824861483308,1.188781444994245,17.951483924873617,18.63121771615944
2018-09-05,33.74,34.63218461086838,2.8044351076459995,-21.20889654238337,17.212608821717826,18.030393114407406
2018-09-06,33.89,34.60307933201079,2.7224211556603053,-17.461891241629974,16.55837297146598,17.49907732650141
2018-09-07,34.02,34.58021347585351,2.6376286976286663,-14.159523321261076,15.978790022546603,16.925313935151006
2018-09-10,32.85,34.512361966996515,2.599382943486229,-42.63478430941241,14.872873525717187,16.1556613353619
2018-09-11,35.11,34.53579875260449,2.5199640534434558,15.190725878566358,14.878870739921888,15.572226814912916
2018-09-12,33.82,34.50772821328667,2.4481116675549544,-18.72812754421275,14.244776432674065,14.993827680214936
2018-09-13,34.03,34.488993773549936,2.37010704426064,-12.910634132507964,13.73241019559516,14.432232723477075
2018-09-14,33.15,34.43648421380288,2.3276120313015123,-36.84704027138424,12.778080941501209,13.908534577423081
2018-09-17,31.26,34.31191620541845,2.356016116561,-86.35810210764403,10.907586921706015,12.915713622869111
2018-09-18,31.65,34.20752733461772,2.3639185172691066,-72.12677639363763,9.340900821416513,11.689744720054723
2018-09-19,32.2,34.128800772475856,2.3468550762968223,-54.79107741410176,8.130863496218055,10.289358045210449
2018-09-20,31.69,34.033161526496414,2.34671023120661,-66.56585306349271,6.721491485657475,8.775210681249515
2018-09-21,32.52,33.97382185879067,2.311695000915789,-41.92657647929997,5.803603410846957,7.49921480353475
2018-09-25,32.96,33.934064138838096,2.2592388886774484,-28.74313539011684,5.151778150451414,6.451934135793476
2018-09-26,33.04,33.89900280006013,2.204327669515985,-25.97928344741801,4.564399629736897,5.560318169173186
2018-09-27,33.23,33.872767396136204,2.143090011736386,-19.995034976479936,4.101014071129033,4.905198815541075
2018-09-28,33.27,33.849129459032824,2.081758225355854,-18.546164550683265,3.673708814113706,4.372725166357763
2018-10-08,31.43,33.75426163710997,2.091268163071702,-74.09416857364488,2.2063903728352425,3.6363782219537195
2018-10-09,32.05,33.687427847419386,2.0734705036343564,-52.64693001578185,1.1714220636160522,2.7881338304235084
2018-10-10,32.29,33.632626755363724,2.0448099644864883,-43.77348111175692,0.32340502257127907,1.84373156828407
2018-10-11,28.92,33.44781786299652,2.142182823251588,-140.90978646798575,-2.3413721753637593,0.33996132091470366
2018-10-12,29.08,33.27653088797705,2.222745492456508,-125.86628870224158,-4.6720309777576805,-1.379644016733527
2018-10-15,31.64,33.2123532060956,2.1972399125992177,-47.70691924535417,-5.484010001674595,-3.043502033056189
2018-10-16,30.63,33.11108445291538,2.208371071042989,-74.89938279088187,-6.793734016565298,-4.822786792840333
2018-10-17,30.22,32.997708592016735,2.2306980326498027,-83.01463043886015,-8.231864137740672,-6.295409783434561
2018-10-18,29.3,32.85270041193765,2.2825412632101103,-103.76447424923265,-10.034366215315993,-7.63599359282414
2018-10-19,30.26,32.75102588597931,2.2907171307696865,-72.49624589956298,-11.212892247094238,-9.06821415417905
2018-10-22,31.98,32.72078957672522,2.22993565806206,-22.14681468639337,-11.41919267047724,-10.224578817657036
2018-10-23,31.08,32.65644488744188,2.2043085690181314,-47.677683291079305,-12.103315135016903,-11.192441566976093
2018-10-24,31.0,32.59148626440494,2.1802763217783987,-48.66313651799894,-12.793123085639206,-11.882130784556896
2018-10-25,30.66,32.51574170501652,2.1675494740622465,-57.076488979007706,-13.62865829117446,-12.486072295576953
2018-10-26,30.69,32.4441439910943,2.1513374943380135,-54.35824599691847,-14.397141078075292,-13.230559397476465
2018-10-29,31.1,32.39143246203178,2.11761572836522,-40.65680865302704,-14.892606504017778,-13.927882239726685
2018-10-30,31.67,32.36314099293249,2.061753974034525,-22.41266422220509,-15.03449438549301,-14.488225064690134
2018-10-31,32.69,32.37595899320965,1.9932162106131848,10.503660871248789,-14.55264239951675,-14.719221091775708
2018-11-01,32.38,32.37611746406417,1.9152031253317199,0.1351479253724035,-14.27551428017922,-14.688814392301689
2018-11-02,33.7,32.42803442625774,1.889978123308604,44.86702987212556,-13.15961722070177,-14.255567071472687
2018-11-05,32.77,32.4414448409143,1.8287458502018235,11.977431019166957,-12.685333291647643,-13.668276798011346
2018-11-06,32.64,32.449231317741194,1.7645114514589602,7.207611001941337,-12.309994720070492,-13.10761487814978
2018-11-07,32.08,32.434751658221934,1.7092267536849592,-13.836730847525802,-12.33880106209795,-12.623436573629464
2018-11-08,31.87,32.4126045343701,1.6634768627314351,-21.745800278385477,-12.516291613348658,-12.462605171791186
2018-11-09,31.17,32.36387494478696,1.6450611012434164,-48.382192567581725,-13.193006725692678,-12.589523530302445
2018-11-12,32.17,32.35627200577571,1.5878536857348788,-7.820704029561215,-13.091642523878877,-12.784935481254541
2018-11-13,32.68,32.368967221235486,1.537782277618394,13.484040547283819,-12.590214541404109,-12.84778885108108
2018-11-14,32.42,32.37096850667724,1.4793998939205262,2.2095217357730017,-12.31097423428756,-12.796459506315806
2018-11-15,33.3,32.40740111425852,1.4563880896782107,40.859021578453856,-11.307766766122628,-12.325149516423293
2018-11-16,33.42,32.44711087448368,1.4374273459855877,45.12177621746174,-10.24305840794179,-11.613003487439022
2018-11-19,32.93,32.4660477029353,1.3992518538710432,22.104779101830854,-9.632721851153628,-10.8736303148764
2018-11-20,31.82,32.44071249889862,1.3687208987740855,-30.233215038194636,-10.021410401852515,-10.30123935676764
2018-11-21,31.75,32.41362573423593,1.3410701080078833,-32.98986037459908,-10.454777382470375,-10.087992010854578
2018-11-22,31.34,32.37152276426589,1.3289309964885896,-51.7469939869697,-11.233875808970362,-10.33569636111172
2018-11-23,30.58,32.301266969588795,1.3443167209238918,-85.36019043715845,-12.632485518936175,-11.085637278057357
2018-11-26,30.34,32.22435453940884,1.3654946745899683,-91.99862752911277,-14.129959896486676,-12.112774651715899
2018-11-27,30.37,32.15163475354967,1.3818138933727018,-85.95632943502955,-15.485174416081826,-13.370373910118758
2018-11-28,30.96,32.104903978900666,1.3725233084914454,-55.61066355266688,-16.24225911677211,-14.622469737069196
2018-11-29,30.56,32.044319509139854,1.3769074732227558,-71.86730834646877,-17.291788347521106,-15.787295444215431
2018-11-30,30.52,31.98454227348731,1.3803441320566598,-70.73319565632275,-18.300116787309815,-16.829834666921215
2018-12-03,31.19,31.9533837529584,1.3561496073861399,-37.527017609301126,-18.662888500932294,-17.62426318813383
2018-12-04,31.19,31.923447135195325,1.3317299025943432,-36.7165110465966,-19.003522888586335,-18.314579131087385
2018-12-05,33.6,31.989194306364137,1.3426740512626383,79.97998184399644,-17.13590959174515,-18.2756094421434
2018-12-06,32.53,32.01040237278123,1.3103965444373886,26.434625428180773,-16.313824025331453,-17.779036251648808
2018-12-07,33.36,32.063327769927064,1.3098583360309395,65.99554544206363,-14.760817054248527,-16.803518389977867
2018-12-10,32.27,32.07143256326326,1.2662783007645004,10.454123005812251,-14.285063468209644,-15.623903534883693
2018-12-11,33.11,32.11216069803725,1.2557512812036475,52.974359753061506,-13.016017747053585,-14.593930573710802
2018-12-12,32.87,32.141879886349514,1.2350598628682294,39.302824396950854,-12.02886978207237,-13.522692012896032
2018-12-13,33.3,32.18729636139463,1.2302615795638034,60.296317308382676,-10.664243610554351,-12.498548651972488
2018-12-14,33.33,32.23210826879092,1.2250706051185203,59.74576630505664,-9.335752857429615,-11.26122099927748
2018-12-17,32.5,32.24261382687755,1.187122196020635,14.454348731480504,-8.886883016129424,-10.228937316546439
2018-12-18,31.97,32.23192308856863,1.1508398780813407,-15.172865982903007,-9.0054864683327,-9.473091488111521
2018-12-19,31.29,32.19498492823261,1.1411985074990374,-52.86751441785549,-9.833071901342564,-9.265298560808574
