date,CSI300,中信证券,华泰证券,东方财富,中国银河,招商证券,广发证券,国泰君安,海通证券,CSI300_ret,中信证券_ret,华泰证券_ret,东方财富_ret,中国银河_ret,招商证券_ret,广发证券_ret,国泰君安_ret,海通证券_ret,BROKER_EQUAL_RET
2010-01-22,3366.197,12.43250625,,,,13.13337891,3.56293545,,13.05308048,-1.2432471760918218,-1.9798657718120838,,,,-2.3478835978836043,0.0,,-2.9229904440697063,-1.8126849534413487
2010-01-25,3328.014,12.41548125,,,,13.03998204,3.56293545,,13.27226944,-1.1343067562593623,-0.1369394043135963,,,,-0.7111412123264382,0.0,,1.6792125072379926,0.20778297264948953
2010-01-26,3242.797,12.1132875,,,,12.77758131,3.56293545,,13.22692,-2.560596199415033,-2.4340075419951868,,,,-2.0122783083219575,0.0,,-0.3416856492027387,-1.1969928748799707
2010-01-27,3198.566,12.03241875,,,,12.62636733,3.56293545,,12.96993984,-1.3639768385131812,-0.6676036542515806,,,,-1.1834319526627168,0.0,,-1.942857142857135,-0.9484731874428581
2010-01-28,3206.57,12.11754375,,,,12.70642179,3.56293545,,12.70540144,0.25023713751726184,0.7074637424832053,,,,0.6340260655160135,0.0,,-2.0396270396270455,-0.17453430790695668
2010-01-29,3204.155,12.036675,,,,12.6752895,3.56293545,,12.84144976,-0.07531412069594623,-0.6673691605198373,,,,-0.24501225061253074,0.0,,1.070791195716847,0.03960244614611974
2010-02-01,3152.707,11.253525,,,,12.59078757,3.56293545,,12.5088872,-1.605665144164381,-6.506364922206509,,,,-0.666666666666671,0.0,,-2.589758681577392,-2.4406975676126432
2010-02-02,3146.189,11.0917875,,,,12.61302492,3.56293545,,12.52400368,-0.20674296723418584,-1.437216338880476,,,,0.17661603673615467,0.0,,0.12084592145014117,-0.28493859517354503
2010-02-03,3230.715,11.55571875,,,,13.13337891,3.56293545,,13.0001728,2.6866154576219214,4.182655410590952,,,,4.125528913963317,0.0,,3.802051901025938,3.0275590563950514
2010-02-04,3218.802,11.4408,,,,13.2979353,3.56293545,,12.91703216,-0.3687419038819528,-0.9944751381215533,,,,1.2529630883846954,0.0,,-0.6395348837209269,-0.09526173336444621
2010-02-05,3153.087,11.185425,,,,13.23122325,3.56293545,,12.59958608,-2.0415980852503512,-2.232142857142849,,,,-0.5016722408026864,0.0,,-2.4575775307197234,-1.2978481571663147
2010-02-08,3150.988,11.4152625,,,,13.37798976,3.56293545,,12.75075088,-0.06656968234622918,2.0547945205479534,,,,1.109243697479001,0.0,,1.1997600479904058,1.09094956650434
2010-02-09,3169.19,11.4322875,,,,13.0310871,3.56293545,,12.87168272,0.5776600862967607,0.1491424310216205,,,,-2.593085106382975,0.0,,0.9484291641967957,-0.37387837779113975
2010-02-10,3214.13,11.59828125,,,,13.14227385,3.56293545,,13.25715296,1.4180279503595683,1.4519731943410275,,,,0.8532423208191142,0.0,,2.994715208455667,1.3249826809039522
2010-02-11,3220.398,11.59828125,,,,13.06666686,3.56293545,,13.14377936,0.19501389178409045,0.0,,,,-0.5752961082910346,0.0,,-0.8551881413911167,-0.3576210624205378
2010-02-12,3251.278,11.628075,,,,12.98216493,16.90283595,,13.14377936,0.9588876902792753,0.25688073394496413,,,,-0.6466984343090565,374.40758293838866,,0.0,93.50444130950615
2010-02-22,3233.345,11.7132,,,,12.68863191,18.59480814,,13.20424528,-0.5515677219850135,0.7320644216691097,,,,-2.2610483042137752,10.00999000999001,,0.46003450258769174,2.2352601575082596
2010-02-23,3198.634,11.423775,,,,12.53297046,17.82480882,,12.849008,-1.073532208904393,-2.470930232558155,,,,-1.2267788293024884,-4.1409371594624105,,-2.6903262736119093,-2.632243123733741
2010-02-24,3244.483,11.54720625,,,,12.65749962,18.1355103,,12.99261456,1.4333931296922398,1.0804769001490522,,,,0.9936124911284594,1.7430845017051944,,1.1176470588235343,1.23370523795156
2010-02-25,3292.128,11.75150625,,,,12.77313384,18.92577276,,13.1513376,1.468492823047618,1.7692591227423504,,,,0.9135628952916308,4.357541899441353,,1.221640488656206,2.065501101532885
2010-02-26,3281.666,11.628075,15.1282404,,,12.83984589,18.33138732,,12.90191568,-0.3177883727485731,-1.0503440782325235,,,,0.5222841225626773,-3.1406138472519607,,-1.8965517241379293,-1.391306381764934
2010-03-01,3324.423,11.8068375,15.192891,,,12.897663,18.33138732,,12.98505632,1.3029052926166074,1.5373352855051259,0.42735042735042583,,,0.4502944232767536,0.0,,0.6444053895723556,0.6118771051409322
2010-03-02,3311.236,11.696175,14.941472,,,12.79981866,17.8653351,,12.81877504,-0.39667033948447283,-0.9372746935832788,-1.654846335697402,,,-0.7586206896551762,-2.5423728813559365,,-1.280558789289865,-1.4347346779163317
2010-03-03,3335.081,11.74725,15.3940262,,,12.94658517,17.91937014,,13.0001728,0.7201238449932479,0.4366812227074135,3.028846153846154,,,1.1466296038916024,0.3024574669187263,,1.4150943396226356,1.2659417573973064
2010-03-04,3250.573,11.33439375,14.9558388,,,12.56410275,17.5276161,,12.59958608,-2.533911470216177,-3.5144927536231774,-2.846476901539896,,,-2.954311233253182,-2.186204297022254,,-3.0813953488372126,-2.9165761068551443
2010-03-05,3259.764,11.54295,15.983065,,,12.86653071,17.7977913,,12.80365856,0.28275014897374273,1.840030041306795,6.8683957732949,,,2.4070796460176958,1.5414258188824803,,1.6196760647870567,2.8553214688577855
2010-03-08,3286.178,11.525925,16.1123662,,,12.88876806,17.561388,,12.75075088,0.8103040588214316,-0.147492625368717,0.8089887640449378,,,0.1728309713100673,-1.3282732447817747,,-0.4132231404958775,-0.1814338550582728
2010-03-09,3305.863,11.57274375,16.0764492,,,12.80426613,17.51073015,,12.84144976,0.5990241551127262,0.4062038404726742,-0.22291573785110375,,,-0.6556245686680451,-0.28846153846153744,,0.7113218731475968,-0.009895226272083057
2010-03-10,3279.694,11.594025,16.018982,,,12.7197642,17.61204585,,12.87924096,-0.7915936020337133,0.18389113644721178,-0.3574620196603928,,,-0.6599513720041639,0.5785920925747368,,0.294290759270166,0.007872119325511573
2010-03-11,3276.705,11.8494,16.4643528,,,12.86208324,18.77379921,,13.08331344,-0.09113655115385866,2.2026431718061623,2.780269058295959,,,1.118881118881121,6.596356663470759,,1.5845070422535024,2.8565314109415008
2010-03-12,3233.126,11.79406875,16.16265,,,12.73310661,18.1355103,,12.90191568,-1.3299640950283798,-0.4669540229885083,-1.832460732984298,,,-1.0027662517289149,-3.3998920669185084,,-1.3864818024263426,-1.6177109754093144
2010-03-15,3183.183,11.81960625,16.0979994,,,12.61302492,18.6758607,,12.84144976,-1.5447279196666108,0.21652832912306685,-0.40000000000000036,,,-0.9430667132378612,2.9795158286778367,,-0.4686584651435344,0.27686379588390153
2010-03-16,3203.971,11.968575,16.0333488,,,12.61747239,19.71603522,,12.89435744,0.6530570187136542,1.2603528988116564,-0.40160642570281624,,,0.03526093088856985,5.569620253164542,,0.41200706297823686,1.3751269440280378
2010-03-17,3273.916,12.1303125,16.270401,,,12.75534396,19.71603522,,13.13622112,2.1830721938494557,1.3513513513513598,1.4784946236559238,,,1.0927035600986956,0.0,,1.875732708089095,1.1596564486390148
2010-03-18,3267.555,12.01539375,16.018982,,,12.68418444,19.86125439,,13.02284752,-0.19429331723844756,-0.9473684210526412,-1.5452538631346435,,,-0.557880055788007,0.7365536142514673,,-0.8630609896432717,-0.6354019430734192
2010-03-19,3293.871,12.01539375,16.0261654,0.7126869,,12.75979143,19.89840348,,13.05308048,0.8053728246349312,0.0,0.04484304932734773,,,0.5960729312763036,0.18704301989458383,,0.2321532211259525,0.21202244432483752
2010-03-22,3302.628,11.94729375,15.7100958,0.78401666,,12.73310661,19.43572845,,12.96993984,0.2658574060732777,-0.5667729365922747,-1.9722097714029663,10.008568980291344,,-0.20913210177762043,-2.3251866938221344,,-0.6369426751592355,0.716387466922852
2010-03-23,3275.573,11.7727875,15.6023448,0.7951314,,12.5418654,19.32090399,,12.75075088,-0.8191961068579445,-1.4606341289633118,-0.6858710562414272,1.4176663031624903,,-1.5019210618232526,-0.5907906168548971,,-1.689976689976691,-0.7519212084495148
2010-03-24,3276.669,11.76001875,15.6526286,0.83897966,,12.52407552,19.14529011,,12.78098384,0.033459794667978215,-0.10845986984815426,0.32228360957642366,5.5145929339477595,,-0.14184397163120588,-0.9089320048942473,,0.23710729104919892,0.8191246646999625
2010-03-25,3229.128,11.53018125,15.3437424,0.85229292,,12.38175648,18.48336087,,12.44086304,-1.45089418552804,-1.9543973941368087,-1.973382285452041,1.5868394234968664,,-1.1363636363636354,-3.4573998941612394,,-2.661147250147833,-1.5993085061274483
2010-03-26,3275.002,11.66638125,15.5736112,0.836659,,12.47070588,18.83121144,,12.5466784,1.4206312044613867,1.1812476928755977,1.4981273408239737,-1.834336486099164,,0.7183908045977017,1.88196601498265,,0.8505467800729027,0.7159903578756103
2010-03-29,3358.54,12.070725,15.8609472,0.89846184,,12.70197432,19.21283391,,12.90191568,2.5507770682277497,3.4658883619117065,1.845018450184499,7.386861313868609,,1.854493580599148,2.0265423242467717,,2.8313253012048234,3.2350215553359263
2010-03-30,3366.708,12.03241875,15.7100958,0.964906,,12.65749962,19.01695689,,12.87924096,0.24320091468317262,-0.3173483779971731,-0.9510869565217406,7.39532354540513,,-0.3501400560224077,-1.0195113376691878,,-0.17574692442882123,0.7635816487942999
2010-03-31,3345.607,12.0962625,15.5305108,1.05919808,,12.57744516,18.76029045,,12.7734256,-0.626754681427677,0.5305978068623984,-1.1431184270690453,9.772151898734172,,-0.6324666198172846,-1.3496714615521266,,-0.8215962441314617,1.0593161588377755
2010-04-01,3391.935,12.25374375,15.731646,1.05761026,,12.72421167,19.0135797,,12.81877504,1.3847412442644869,1.3019000703729855,1.295097132284928,-0.1499077490775047,,1.166902404526171,1.3501350135013634,,0.35502958579882726,0.8865260762344618
2010-04-02,3407.346,12.26225625,15.659812,1.08081686,,12.7642389,18.87173772,,12.67516848,0.4543424328591117,0.06946856547411784,-0.45662100456620447,2.19424875851717,,0.3145753233135151,-0.7460035523978781,,-1.1202830188679291,0.04256417857879854
2010-04-06,3405.145,12.30481875,15.6885456,1.18891076,,12.72421167,18.83796582,,12.69028496,-0.06459572934477409,0.3471017007983468,0.18348623853210455,10.001130071194474,,-0.3135888501742179,-0.17895490336433673,,0.11926058437685683,1.693072473560538
2010-04-07,3386.949,12.08349375,15.5017772,1.2446066,,12.60412998,18.42257145,,12.52400368,-0.5343678463031631,-1.798685575925285,-1.1904761904761862,4.684610643106635,,-0.9437259699405898,-2.2050914306202984,,-1.310303752233466,-0.4606120460148652
2010-04-08,3346.744,11.89621875,15.3437424,1.12014594,,12.55076034,18.11186997,,12.31237296,-1.1870565514863096,-1.549841493483628,-1.0194624652455908,-9.999999999999998,,-0.4234297812279464,-1.6865261228230954,,-1.6898008449004243,-2.728176784613447
2010-04-09,3379.17,12.0111375,15.44431,1.18426944,,12.57299769,18.23007162,,12.37283888,0.9688819939619009,0.9660107334525936,0.655430711610494,5.724566568531242,,0.17717930545710914,0.6526198023494301,,0.49109883364026885,1.4444843258401896
2010-04-12,3351.478,11.86216875,15.228808,1.1096419,,12.42623118,17.8315632,,12.2065576,-0.8194911768274471,-1.2402551381998528,-1.3953488372092981,-6.301567656765683,,-1.1673151750972721,-2.1859948128936546,,-1.3439218081856996,-2.2724005713919104
2010-04-13,3391.716,12.25374375,15.5951614,0.99873878,,12.63526227,18.63533442,,12.51644544,1.2006046287637906,3.301040545389311,2.405660377358476,-9.994496422674725,,1.6821760916249096,4.507575757575744,,2.5386996904024794,0.7401093399460322
2010-04-14,3403.707,12.206925,15.4155764,0.99678454,,12.4973907,18.4056855,,12.4333048,0.3535378551742019,-0.3820771101076703,-1.1515430677107252,-0.19567078390607673,,-1.0911650827173491,-1.232330554548744,,-0.6642512077294715,-0.7861729677866728
2010-04-15,3394.574,12.3175875,15.4945938,0.9551348,,12.5863401,18.3719136,,12.51644544,-0.26832509378744707,0.9065550906555142,0.5125815470643058,-4.178409508638659,,0.7117437722419906,-0.18348623853211565,,0.6686930091185372,-0.26038705468173773
2010-04-16,3356.332,12.3175875,15.192891,0.95489052,,12.45736347,17.87208948,,12.23679056,-1.1265625672028379,0.0,-1.9471488178025131,-0.02557544757033625,,-1.0247349823321428,-2.720588235294119,,-2.2342995169082225,-1.3253911666512221
2010-04-19,3176.423,12.3175875,14.3811668,0.940478,,11.85250755,16.81165182,,11.28445232,-5.360286169544615,0.0,-5.342789598108744,-1.5093374264517734,,-4.855408782577653,-5.933484504913067,,-7.782581840642367,-4.237267025448934
2010-04-20,3173.374,12.3175875,14.1943984,0.8910113,,11.85695502,16.36586274,,10.80072496,-0.0959884750865947,0.0,-1.2987012987012991,-5.259740259740264,,0.037523452157595116,-2.6516673362796395,,-4.2866711319490935,-2.24320942908545
2010-04-21,3236.679,12.3175875,14.3236996,0.91995848,,11.97703671,16.57862571,,10.90654032,1.9948798975475412,0.0,0.9109311740890691,3.248800548320774,,1.0127531882970775,1.3000412711514642,,0.9797060881735487,1.2420387116719889
2010-04-22,3201.541,12.3175875,13.8855122,0.95489052,,11.8302702,16.13621382,,10.60421072,-1.0856189322450582,0.0,-3.059177532597779,3.797132235793943,,-1.2253991830672217,-2.668567936443278,,-2.7720027720027685,-0.9880025313861841
2010-04-23,3190.003,12.3175875,13.9070624,0.91605,,11.78134803,15.85590705,,10.51351184,-0.36038895019616657,0.0,0.15519917227106994,-4.067536454336141,,-0.41353383458645476,-1.7371285056508867,,-0.8553100498930877,-1.1530516120325833
2010-04-26,3171.997,12.3175875,13.6628268,0.91605,,11.73687333,15.53169681,,10.30188112,-0.5644508798267722,0.0,-1.7561983471074405,0.0,,-0.37750094375236243,-2.0447284345047945,,-2.0129403306973437,-1.0318946760103236
2010-04-27,3108.409,12.3175875,13.1959058,0.86865968,,11.20317693,15.6026178,,9.9012944,-2.0046677219429876,0.0,-3.4174553101997796,-5.17333333333333,,-4.547176960970067,0.4566210045662267,,-3.8884812912692523,-2.7616376485343666
2010-04-28,3097.353,12.3175875,13.1671722,0.82554426,,11.11422753,15.70731069,,9.89373616,-0.3556803496579719,0.0,-0.21774632553076545,-4.963442069741286,,-0.7939658594680377,0.6709956709956666,,-0.07633587786259888,-0.8967490769345036
2010-04-29,3060.064,12.3175875,12.9373034,0.8146738,,11.03862054,15.53169681,,9.75768784,-1.2038989420966928,0.0,-1.7457719585379228,-1.3167628347388716,,-0.6802721088435382,-1.118039131369597,,-1.3750954927425507,-1.0393235877054134
2010-04-30,3067.365,12.3175875,13.2605564,0.84423168,,11.14091235,15.88967895,,10.15071632,0.23858978112876184,0.0,2.4986118822876158,3.6281859070464773,,0.9266720386784888,2.304848880191357,,4.027885360185923,2.2310340113983105
2010-05-04,3019.449,11.08753125,12.786452,0.83433834,,10.63834824,15.2986707,,9.88617792,-1.5621225384002124,-9.986178299930891,-3.575297941495126,-1.171875000000011,,-4.5109780439121945,-3.7194473963868213,,-2.6061057334326287,-4.261647069192946
2010-05-05,3036.394,10.232025,12.9085698,0.8720796,,10.59832101,15.36959169,,9.99955152,0.5611951054645958,-7.715930902111323,0.955056179775271,4.52349582784366,,-0.3762541806020092,0.46357615894039306,,1.1467889908256979,-0.16721132088805168
2010-05-06,2896.856,9.414825,12.0537452,0.81931512,,10.00236003,14.71779402,,9.3722176,-4.5955169190822875,-7.98668885191347,-6.622148024485252,-6.050420168067228,,-5.62316407889214,-4.24082619204571,,-6.273620559334847,-6.132811312456442
2010-05-07,2836.789,9.380775,12.0537452,0.7841388,,9.784434,13.5921792,,9.07744624,-2.0735238479234086,-0.3616636528029016,0.0,-4.2933810375670785,,-2.178746109381957,-7.647985958156511,,-3.1451612903225845,-2.9378230080385053
2010-05-10,2858.233,9.35949375,12.0537452,0.757268,,9.8289087,13.44351474,,9.1076792,0.7559250970022857,-0.22686025408348298,0.0,-3.4267912772585674,,0.454545454545463,-1.0937500000000044,,0.33305578684428294,-0.6599667149920515
2010-05-11,2800.817,8.91684375,11.5940076,0.7230688,,9.57095544,12.3533087,,8.79023312,-2.0087935448229732,-4.729422464756716,-3.8140643623361226,-4.5161290322580765,,-2.624434389140262,-8.10953133228015,,-3.4854771784232352,-4.546509793199093
2010-05-12,2818.16,8.94238125,11.7592258,0.7365042,,9.64656243,12.17278757,,8.85825728,0.6192121798746619,0.28639618138426304,1.4250309789343163,1.858108108108114,,0.7899628252787894,-1.4613180515759217,,0.7738607050730817,0.6120067912004404
2010-05-13,2886.911,9.19775625,11.8813436,0.7426112,,9.91341063,12.35684833,,9.01698032,2.439570499900645,2.8557829604950014,1.0384850335980467,0.8291873963515828,,2.7662517289073207,1.5120674614713447,,1.7918088737201465,1.7989305757572405
2010-05-14,2868.023,9.02750625,11.6083744,0.7560466,,9.80667135,12.07367793,,8.83558256,-0.6542633285196553,-1.8509949097639922,-2.2974607013301007,1.8092105263157965,,-1.076716016150736,-2.291606989401318,,-2.011735121542324,-1.2865505353121123
2010-05-17,2714.715,8.3082,10.7104494,0.69644228,,9.06839133,10.93391707,,8.02685088,-5.345424356778173,-7.96793965110798,-7.7351485148514865,-7.883683360258487,,-7.528344671201803,-9.44004690706538,,-9.153122326775032,-8.28471423854336
2010-05-18,2771.348,8.54229375,10.9403182,0.69644228,,9.26408001,11.25956303,,8.32162224,2.0861490064334465,2.817622950819687,2.1462105969148215,0.0,,2.157920549288872,2.978310132729045,,3.672316384180796,2.2953967689888706
2010-05-19,2762.174,8.42311875,10.8038336,0.73906914,,9.17068314,11.13921561,,8.32162224,-0.33103024232250533,-1.3951170901843613,-1.2475377544320376,6.1206594177481755,,-1.0081613058089411,-1.0688462747563632,,0.0,0.2334994987610787
2010-05-20,2726.022,8.3507625,10.631432,0.73051934,,9.12176097,11.28434044,,8.10243328,-1.3088241363505726,-0.8590197069226924,-1.5957446808510745,-1.1568335812262465,,-0.533462657613959,1.3028280902446676,,-2.6339691189827485,-0.9127002758920089
2010-05-21,2768.791,8.42311875,10.7319996,0.79403214,,9.12176097,11.28434044,,8.18557392,1.5689161716229805,0.8664627930683011,0.9459459459459474,8.694198294599564,,0.0,0.0,,1.0261194029850706,1.9221210727664806
2010-05-24,2873.469,8.93386875,11.6299246,0.8232236,,9.79777641,12.41348241,,8.66930128,3.78063927540937,6.063668519454257,8.36680053547525,3.6763574834640877,,7.411019015114584,10.006273525721454,,5.909510618651903,6.905604949646922
2010-05-25,2813.943,8.7423375,11.2563878,0.8134524,,9.6954846,12.71789059,,8.4274376,-2.0715727227264225,-2.1438780371605626,-3.2118591723286016,-1.1869436201780492,,-1.0440308669995568,2.452238380382088,,-2.7898866608544237,-1.3207266628565177
2010-05-26,2813.944,8.767875,10.9475016,0.79012366,,9.71772195,12.51967131,,8.47278704,3.553732252914443e-05,0.2921129503407949,-2.744097000638157,-2.867867867867868,,0.2293577981651307,-1.5585861397161116,,0.5381165919282616,-1.018493944631325
2010-05-27,2859.979,8.88279375,11.0121522,0.81381882,,9.92675304,12.57630539,,8.54836944,1.6359600617496195,1.3106796116504782,0.590551181102339,2.998917916215804,,2.1510297482837615,0.4523607577042732,,0.8920606601248826,1.3992666458469232
2010-05-28,2850.302,8.7849,10.8541174,0.8024598,,9.82446123,12.30729351,,8.4274376,-0.33835912781177147,-1.1020603737421975,-1.435094585779506,-1.3957676722197387,,-1.0304659498207802,-2.1390374331550888,,-1.4146772767462568,-1.4195172152439282
2010-05-31,2773.264,8.427375,10.3297292,0.7664285,,9.38860917,11.65954122,,8.04196736,-2.7028013171937593,-4.069767441860472,-4.831237590999349,-4.490106544901062,,-4.436396559529198,-5.263157894736836,,-4.573991031390134,-4.6107761772361755
2010-06-01,2744.162,8.29543125,10.05676,0.72954222,,9.14399832,11.68785826,,7.83789488,-1.0493771959683706,-1.565656565656559,-2.642559109874809,-4.8127490039840515,,-2.6054002842254897,0.24286581663630624,,-2.537593984962394,-2.320182188677833
2010-06-02,2757.527,8.4699375,10.3512794,0.7536038,,9.35747688,12.43118056,,8.04196736,0.4870339287549541,2.1036428937917018,2.9285714285714137,3.298175121379554,,2.3346303501945664,6.359781950333132,,2.603664416586282,3.271411026809442
2010-06-03,2736.076,8.3507625,10.020843,0.7358935,,9.21071037,11.98164755,,7.81522016,-0.7779071610178212,-1.4070351758794009,-3.192227619708532,-2.350081037277152,,-1.5684410646387925,-3.616173120728927,,-2.819548872180444,-2.492251148402208
2010-06-04,2744.391,8.4869625,10.2650786,0.7560466,,9.4286364,12.48781464,,8.00417616,0.30390237698076916,1.6309887869520923,2.437275985663101,2.7385892116182697,,2.3660067600193235,4.224519940915794,,2.4177949709864643,2.635862609359174
2010-06-07,2695.715,8.291175,10.0352098,0.80282622,,9.24629013,12.13385164,,7.80010368,-1.773653972775746,-2.306920762286857,-2.2393282015395366,6.187399030694674,,-1.9339622641509457,-2.8344671201814053,,-2.5495750708215303,-0.9461423980476001
2010-06-08,2699.336,8.33799375,10.2219782,0.7902458,,9.32189712,12.28605573,,7.90591904,0.1343242887322793,0.5646817248460057,1.8611309949892574,-1.567016582991032,,0.817700817700806,1.2543757292882152,,1.3565891472868241,0.714576971853346
2010-06-09,2782.133,8.6231625,10.6457988,0.80600186,,9.66435231,12.87717394,,8.20824864,3.0673098865795057,3.4201123021949886,4.146170063246646,1.993817619783611,,3.67366412213741,4.811293575338538,,3.8240917782026873,3.6448582434839807
2010-06-10,2750.023,8.461425,10.3728296,0.83079628,,9.55761303,12.55860724,,8.07220032,-1.1541504306228245,-1.87561697926949,-2.564102564102566,3.0762236702530865,,-1.1044638748274216,-2.473886750962062,,-1.6574585635359185,-1.099884177074062
2010-06-11,2758.866,8.5380375,10.2866288,0.8641405,,9.57095544,12.4594976,,8.07220032,0.32156094694479886,0.9054325955734299,-0.8310249307479034,4.0135254336959525,,0.13959981386690856,-0.7891770011273946,,0.0,0.5730593185434988
2010-06-17,2742.733,8.5380375,10.1860612,0.79684136,,9.53092821,12.16570831,,8.0117344,-0.58476924939449,0.0,-0.977653631284936,-7.787985865724378,,-0.4182156133828996,-2.3579545454545547,,-0.7490636704119868,-2.0484788877097926
2010-06-18,2696.166,8.5210125,9.9921094,0.7468861,,9.28186989,11.65246196,,7.8605696,-1.697832052919479,-0.1994017946161497,-1.9040902679830607,-6.269160024524833,,-2.6131591227251616,-4.218795461157976,,-1.8867924528301883,-2.8485665206395616
2010-06-21,2780.663,8.83171875,10.3512794,0.76288644,,9.56650797,12.34622944,,8.10243328,3.1339687541493966,3.6463536463536617,3.5945363048166756,2.142273098937042,,3.0666027791087735,5.953827460510319,,3.076923076923066,3.5800860611082563
2010-06-22,2783.72,8.8615125,10.308179,0.75873368,,9.60208773,12.29313499,,8.03440912,0.10993780979571266,0.33734939759035854,-0.4163775156141414,-0.5443483829651097,,0.3719200371919973,-0.4300458715596256,,-0.839552238805974,-0.25350909569374913
2010-06-23,2758.495,8.8785375,10.2650786,0.7945207,,9.61098267,12.5656865,,7.98150144,-0.9061615392352618,0.19212295869357465,-0.4181184668989535,4.716677398583391,,0.09263547938862526,2.2171033688453745,,-0.6585136406396908,1.0236511829953867
2010-06-24,2757.498,8.90470997,10.2291616,0.7859709,,9.59764026,12.43825982,,7.94371024,-0.036142896760726906,0.2947835721818004,-0.3498950314905658,-1.0760953112989968,,-0.13882461823230274,-1.0140845070422455,,-0.47348484848485084,-0.45960012406119355
2010-06-25,2736.287,8.62991363,10.0495766,0.7664285,,9.45087375,12.12323275,,7.80010368,-0.7692117999723025,-3.085966201322554,-1.75561797752809,-2.4864024864024947,,-1.5291936978684029,-2.532726237905525,,-1.807802093244526,-2.199618115711932
2010-06-28,2716.777,8.39437391,10.0136596,0.7426112,,9.49979592,12.07721756,,7.76231248,-0.7130100022402552,-2.72934040940106,-0.3573981415296634,-3.107569721115533,,0.5176470588235338,-0.37956204379562264,,-0.4844961240310086,-1.0901198968415589
2010-06-29,2592.019,7.85786677,9.3456034,0.6693272,,9.06839133,11.3976086,,7.23814065,-4.592132515845071,-6.39127045985971,-6.6714490674318565,-9.868421052631582,,-4.541198501872657,-5.627198124267285,,-6.752779295481293,-6.642052750257396
2010-06-30,2563.07,7.6550409,9.2163022,0.66126596,,9.13510338,10.9020604,,6.9837651,-1.116851381104833,-2.5811823480432983,-1.3835511145272927,-1.2043795620437892,,0.7356547327121099,-4.347826086956519,,-3.514376996805113,-2.0492768959439833
2010-07-01,2526.071,7.46530057,9.158835,0.62926528,,9.09062868,10.61535037,,6.9837651,-1.4435423144900539,-2.478632478632481,-0.623538581449723,-4.839305504248248,,-0.4868549172346692,-2.6298701298701266,,0.0,-1.8430336019058746
2010-07-02,2534.105,7.58307043,9.2953196,0.62022692,,9.31744965,10.62242963,,7.05314025,0.3180433170722585,1.5775635407537347,1.4901960784313717,-1.4363354037267073,,2.495107632093929,0.06668889629874997,,0.9933774834437026,0.8644330378824634
