日期,close,esa,d,ci,wt1,wt2,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,max_dd_60d,zone
2018-01-02,44.21,23.80675080261477,12.56764821267754,108.23159513542916,1096.3864649171423,1125.1181982925889,-0.04116715675186611,0.164442433838498,-0.07125084822438355,0.0022619316896630437,-0.14747794616602583,0.19515747314764242,OB≥60
2018-01-03,42.39,24.535505673100463,12.774975511274482,93.17431730047626,1077.4579338300357,1105.977723732548,0.07572540693559793,0.2368483132814343,-0.12149091766926157,0.006841236140599172,-0.1422505307855627,0.22829055161114145,OB≥60
2018-01-04,45.6,25.36156427415535,13.067660225571352,103.24947428227549,1059.076642140455,1087.077621017452,0.03969298245614028,0.12302631578947376,-0.18684210526315792,-0.08881578947368429,-0.21666666666666667,0.16985253959584923,OB≥60
2018-01-05,47.41,26.226208812423767,13.38593987114017,105.50269607016575,1041.084680893846,1068.5014304453696,-0.015608521408985387,0.10335372284328215,-0.24425226745412354,-0.07382408774520144,-0.24404134148913714,0.1369015110140179,OB≥60
2018-01-08,46.67,27.027926113897347,13.631278459962228,96.0637401879084,1023.2540971069412,1050.2183384928194,0.10306406685236769,0.06770944932504808,-0.3040497107349476,-0.06856653096207421,-0.19220055710306405,0.1503732022574185,OB≥60
2018-01-09,51.48,27.986830972175884,14.018019266545048,111.7284288700813,1006.0554995930383,1032.3677299335702,0.01845376845376845,0.06701631701631716,-0.36888111888111885,-0.15190365190365196,-0.2583527583527583,0.06280720917531409,OB≥60
2018-01-10,52.43,28.94538662032585,14.38925825137364,108.80622646610824,989.1262680246056,1014.8801364046078,-0.023269120732405058,-0.02708373068853709,-0.3709708182338356,-0.21075720007629217,-0.2832347892428,0.04551247041689423,OB≥60
2018-01-11,51.21,29.81850871364641,14.663855625294422,97.25269093827472,972.2984646833542,997.6835823519848,0.021480179652411557,0.013864479593829415,-0.34661198984573327,-0.15114235500878737,-0.24057801210701035,0.06772255598033859,OB≥60
2018-01-12,52.31,30.70052797977792,14.936232738820998,96.45213041374468,955.7730621499652,980.8133236127408,-0.04740967310265731,-0.02791053335882243,-0.37870388071114514,-0.22175492257694518,-0.2272987956413688,0.0476970689969051,OB≥60
2018-01-15,49.83,31.45070335311996,15.071254852862529,81.29956364533332,939.2735621781798,964.1178392590264,0.10234798314268523,-0.0844872566726872,-0.3299217338952438,-0.1739915713425647,-0.16857314870559903,0.09284543965046425,OB≥60
2018-01-16,54.93,32.37146008437016,15.364873874931837,97.87927146578424,923.3981982024742,947.6858218034934,-0.07136355361369018,-0.17440378663753864,-0.43164026943382483,-0.2537775350446022,-0.2550518842162752,-0.05797380585516175,OB≥60
2018-01-17,51.01,33.10238321831643,15.464589283039746,77.19837216033977,907.432163748849,931.4692465698672,0.01783963928641441,-0.0966477161340914,-0.42344638306214466,-0.2544599098216036,-0.21584003136639873,0.017526964560862935,OB≥60
2018-01-18,51.92,33.84032897446089,15.5671415082358,77.426636165987,891.7716820963421,915.4689015564612,-0.020608628659476103,-0.15812788906009245,-0.41332819722650227,-0.25077041602465333,-0.22534668721109408,-0.021042281219272374,OB≥60
2018-01-19,50.85,34.50737489703105,15.597552629597883,69.85123666968633,876.2637491637637,899.7164483028572,-0.10285152409046217,-0.07531956735496559,-0.368141592920354,-0.20000000000000007,-0.20412979351032456,-0.08145470012760524,OB≥60
2018-01-22,45.62,34.94316411675532,15.404583345427172,46.206316842335895,860.602288176567,884.0174707963805,-0.005918456817185391,-0.0201665935992984,-0.234765453748356,-0.09228408592722492,-0.13283647523016207,0.02977456401531275,OB≥60
2018-01-23,45.35,35.35127532786296,15.19258888765109,43.87544807132577,845.1923477972227,868.4575168084739,0.016097023153252454,-0.09459757442116867,-0.22932745314222713,-0.13605292171995598,-0.11444321940463076,0.03551680136112296,OB≥60
2018-01-24,46.08,35.77200962873108,15.001036004655711,45.8101265720125,830.1096643778792,853.0420123788581,-0.05143229166666663,-0.19184027777777768,-0.26453993055555547,-0.12326388888888884,-0.15451388888888884,0.01999149298171001,OB≥60
2018-01-25,43.71,36.08330336878084,14.711846225305258,34.56034234552554,815.099299811231,837.750900040725,0.07572637840311147,-0.15168153740562806,-0.18188057652711054,-0.05422100205902536,-0.1340654312514299,0.0703955763504892,OB≥60
2018-01-26,47.02,36.512193432750216,14.54698192498936,48.155723395329986,800.6286662939499,822.7574945700708,-0.04934070608251806,-0.23798383666524892,-0.2694598043385793,-0.1320714589536368,-0.20267971076137814,-0.05190156599552573,OB≥60
2018-01-29,44.7,36.83328388636786,14.28501071670084,36.71314998004651,786.2151659861404,808.0131991173001,-0.08143176733780766,-0.27337807606264,-0.2053691275167785,-0.11431767337807608,-0.2192393736017898,-0.008801624915369004,OB≥60
2018-01-30,41.06,36.99903745945147,13.884067650969378,19.499389000576244,771.7488305713184,793.4229906656599,-0.09303458353628835,-0.20871894788114953,-0.04505601558694594,0.006819288845591798,-0.15075499269361925,0.07334687429474158,OB≥60
2018-01-31,37.24,37.00848697084553,13.348673352074677,1.1562348958994155,757.2093476340464,778.9505026213637,-0.004296455424275036,-0.11439312567132132,0.06793770139634803,0.12030075187969924,-0.08834586466165406,0.15955766192733017,OB≥60
2018-02-01,37.08,37.0112914033614,12.827890420488949,0.3570792202842543,742.9291161545415,764.5256150865116,-0.03371089536138083,-0.09762675296655876,0.13807982740021596,0.114886731391586,-0.08468176914778858,0.16316858496953293,OB≥60
2018-02-02,35.83,36.964966250288406,12.369344374598732,-6.1170919326391875,728.7961688321418,750.1708657980121,-0.09349706949483683,-0.09293887803516598,0.17331844822774212,0.13619871615964274,-0.09238068657549525,0.19137892123674122,OB≥60
2018-02-05,32.48,36.78908522086533,12.05325578033468,-23.833589305089184,714.5956073578544,735.8825599946459,0.0003078817733992434,0.028017241379310498,0.3208128078817736,0.2302955665024633,-0.008004926108374333,0.26698262243285953,OB≥60
2018-02-06,32.49,36.620493643576495,11.742559225952006,-23.45027498745911,700.670213351339,721.7477764239692,0.015081563558017708,-0.03908895044629124,0.2588488765774084,0.2847029855340104,0.013542628501077125,0.26675693974272174,OB≥60
2018-02-07,32.98,36.477729186965654,11.419232557756462,-20.42010657181359,687.06473561694,707.7816812895688,0.014554275318374943,-0.10824742268041232,0.20830806549423908,0.2989690721649487,-0.05882352941176461,0.25569848792597616,OB≥60
2018-02-08,33.46,36.35938686590818,11.085120961997706,-17.437108570115015,673.7722479907691,694.0257010792257,-0.02869097429766887,-0.08965929468021516,0.13478780633592335,0.3371189479976091,-0.03347280334728031,0.2521233795261511,OB≥60
2018-02-09,32.5,36.20803836136276,10.795823605110062,-22.897980410422225,660.6275267001805,680.5336809148072,0.02738461538461534,-0.011384615384615326,0.18399999999999994,0.37261538461538457,0.0015384615384614886,0.2735806884219938,OB≥60
2018-02-12,33.39,36.097527053074025,10.478635505030216,-17.22569732019205,647.837843228098,667.3255883839969,-0.06498951781970652,0.045522611560347315,0.15663372267145848,0.2949985025456725,-0.010182689427972513,0.253687974966473,OB≥60
2018-02-13,31.22,35.90625148236524,10.251483190415906,-30.47527462007587,635.0394825139815,654.3192751082572,-0.05797565663036508,0.11947469570787961,0.3654708520179373,0.4196028187059577,0.05156950672645744,0.30219043361645065,OB≥60
2018-02-14,29.41,35.65149652227249,10.094228811273029,-41.22155103981867,622.279840371457,641.4461732034292,0.035702142128527736,0.15232913974838502,0.3991839510370623,0.5532131927915676,0.07718463107786455,0.35617338003502624,OB≥60
2018-02-22,30.46,35.44790842335984,9.89398095292349,-33.609042690317054,609.9045784268952,628.765436135108,0.05482600131319759,0.17399868680236374,0.3158240315167431,0.4914642153644122,0.045305318450426846,0.33318739054290714,OB≥60
2018-02-23,32.13,35.31779436754181,9.630993243692837,-22.066220910492515,597.9806010809068,616.3011255983101,0.08652349828820394,0.06909430438842201,0.11795829442888262,0.3918456271397446,-0.05197634609399315,0.2966287215411558,OB≥60
2018-02-26,34.91,35.30180243155978,9.268672035373896,-2.8181126707577784,586.6447762931396,604.2024490430997,0.0011458034947009477,0.01747350329418529,0.1062732741334862,0.32053852764250945,-0.13835577198510451,0.24273318872017363,OB≥60
2018-02-27,34.95,35.28800625777312,8.918449848017001,-2.526644305032237,575.5283343950608,592.5145725490006,-0.03032904148783988,0.12188841201716727,0.12846924177396257,0.2778254649499283,-0.11731044349070108,0.24186550976138824,OB≥60
2018-02-28,33.89,35.23318248295849,8.621380539583335,-10.386445471554024,564.4733385485209,581.1567625794071,0.055178518737090565,0.17350250811448809,0.19179699026261443,0.26969607553850694,-0.11448804957214509,0.2648590021691974,OB≥60
2018-03-01,35.76,35.253841993430704,8.303136518680823,4.063990400338582,553.8995772627062,570.1365066248568,-0.03942953020134221,0.18008948545861303,0.11409395973154379,0.07913870246085031,-0.125,0.22429501084598705,OB≥60
2018-03-02,34.35,35.2183972093746,8.011578114394304,-7.226185211578234,543.3122987254555,559.3033872329358,0.03406113537117905,0.22387190684133906,0.20087336244541487,0.15895196506550224,-0.1056768558951966,0.254880694143167,OB≥60
2018-03-05,35.52,35.230224769791285,7.708762315014477,2.506024688678568,533.1084067624975,548.698405324795,0.10388513513513509,0.20777027027027017,0.24155405405405395,0.057432432432432456,-0.09938063063063074,0.22950108459869845,OB≥60
2018-03-06,39.21,35.386294386662215,7.556407150242842,33.73477665872731,523.6862627982754,538.5016363872336,0.014282070900280663,0.04310124968120377,0.13006885998469775,-0.038765621015047214,-0.13440448865085441,0.14945770065075922,OB≥60
2018-03-07,39.77,35.55820441071468,7.425245912558234,37.815094062289674,514.518882256087,528.6564626355788,0.06110133266281115,0.002011566507417628,0.07317073170731692,-0.021121448327885428,-0.14080965551923563,0.1373101952277657,OB≥60
2018-03-08,42.2,35.81866698284352,7.384308151954244,57.61165330447085,505.8979911437923,519.302885740163,-0.0037914691943128354,-0.10023696682464467,-0.015402843601895921,-0.0680094786729859,-0.18886255924170625,0.08459869848156179,OB≥60
2018-03-09,42.04,36.06264082665358,7.329133682204917,54.37076588246171,497.37860953508795,510.37043643331066,0.020456707897240634,-0.08468125594671749,0.044481446241674494,-0.09419600380589921,-0.2083729781160799,0.08806941431670287,OB≥60
2018-03-12,42.9,36.330772558941675,7.29933343745407,59.99842311948236,489.1261531876237,501.73040903064776,-0.046620046620046596,-0.09976689976689979,0.01328671328671338,-0.13449883449883437,-0.19510489510489504,0.06941431670282001,OB≥60
2018-03-13,40.9,36.5099579487871,7.185243579170103,40.73201789975553,480.665886484079,493.2671600876458,-0.025672371638141733,0.04229828850855766,0.06748166259168698,-0.10782396088019552,-0.15110024449877746,0.1127982646420825,OB≥60
2018-03-14,39.85,36.640939990011134,7.029314811751231,30.435019589904964,472.1709644672078,484.8354034184996,-0.047176913425345135,0.03262233375156831,0.03839397741530748,-0.09008782936010051,-0.15332496863237133,0.13557483731019523,OB≥60
2018-03-15,37.97,36.69305999040286,6.803731486176561,12.512153683034626,463.498156716563,476.3652902138684,0.013431656570977113,0.05557018698972871,0.1448511983144587,-0.06821174611535408,-0.10745325256781668,0.176355748373102,OB≥60
2018-03-16,38.48,36.76313606921059,6.604246484004516,17.330909084507496,455.0799067612412,467.8537286072727,0.0036382536382537634,-0.06652806652806642,0.05795218295218296,-0.08160083160083142,-0.1159043659043657,0.16529284164859012,OB≥60
2018-03-19,38.62,36.83595426257488,6.4152190037465004,18.53972287236784,446.8432995180549,459.3980818657667,0.10383221128948739,0.0,0.06576903158984981,-0.11393060590367687,-0.149404453650958,0.16225596529284173,OB≥60
2018-03-20,42.63,37.063171742473905,6.381948778404524,58.15181173043713,439.50949786168474,451.2327152143859,-0.03471733520994613,-0.0748299319727892,-0.03847056063804832,-0.24818203143326312,-0.176401595120807,0.07527114967462037,OB≥60
2018-03-21,41.15,37.22343951727885,6.285659041318902,41.64570447224737,432.00263383546894,443.3588344941125,-0.026002430133657328,-0.018469015795868682,-0.07582017010935593,-0.19222357229647624,-0.17812879708383955,0.10737527114967468,OB≥60
2018-03-22,40.08,37.3354614969934,6.146791569228223,29.766624014021385,424.41327515959256,435.6921765937003,-0.10379241516966065,-0.0059880239520956335,-0.029441117764471003,-0.15618762475049897,-0.15094810379241508,0.1305856832971801,OB≥60
2018-03-23,35.92,37.27995320299366,5.959072417611181,-15.214372390961522,416.1184138850538,428.01095518545,0.07516703786191514,0.14838530066815148,0.1325167037861914,-0.025612472160356448,-0.07711581291759473,0.22082429501084597,OB≥60
2018-03-26,38.62,37.33250405777822,5.77587334014493,14.860620681933304,408.5475121265044,420.2704587516549,0.021232522009321686,0.14189539098912496,0.07224236147074059,-0.06887622993267728,-0.19057483169342304,0.16225596529284173,OB≥60
2018-03-27,39.44,37.415150957473195,5.628774348081474,23.98211898731806,401.29156131255746,412.59269062092704,0.024087221095334677,0.12347870182555787,-0.006592292089249496,-0.08848884381338729,-0.19751521298174446,0.1444685466377441,OB≥60
2018-03-28,40.39,37.531811704238955,5.520123914657144,34.51840743613173,394.3713131262098,405.08220011258135,-0.013617231988115819,0.0566972022777914,0.00024758603614749575,-0.10175786085664762,-0.20277296360485264,0.12386117136659437,OB≥60
2018-03-29,39.84,37.62232889230802,5.3906159614428235,27.426316690018417,387.44782262741376,397.9145522981714,0.035391566265060126,0.04292168674698771,0.03765060240963858,-0.1282630522088355,-0.20456827309236947,0.1357917570498915,OB≥60
2018-03-30,41.25,37.764590504374375,5.315901982391169,43.71048108324774,380.9622124095993,391.0182273689451,0.06909090909090909,0.06448484848484837,-0.010666666666666602,-0.10593939393939389,-0.2116363636363635,0.10520607375271153,OB≥60
2018-04-02,44.1,38.01303793557538,5.34613963266699,75.90476471696718,375.2064115097384,384.4969399182403,0.004761904761904745,-0.014285714285714346,-0.10226757369614503,-0.16303854875283452,-0.2526077097505669,0.04338394793926247,OB≥60
2018-04-03,44.31,38.25997762437635,5.37374287748882,75.05659169723015,369.54320736233257,378.289913477271,-0.03678627849243965,-0.01466937485894848,-0.06702775897088686,-0.14940194087113523,-0.2543443917851501,0.03882863340563989,OB≥60
2018-04-04,42.68,38.43331183518512,5.329544653462391,53.121338262372085,363.5729834170503,372.32120367468013,-0.026476101218369297,-0.030459231490159278,-0.022492970946579205,-0.14807872539831302,-0.22141518275538896,0.07418655097613887,OB≥60
2018-04-09,41.55,38.555534900471976,5.237972906249278,38.11226407777468,357.43221512763,366.4387043541878,0.05679903730445246,0.04620938628158844,-0.005054151624548586,-0.14031287605294818,-0.19927797833935001,0.09869848156182222,OB≥60
2018-04-10,43.91,38.76551392398288,5.234306756044096,65.52266697115446,351.92448780392294,360.61822342773394,-0.01002049647005232,-0.07287633796401727,-0.07287633796401727,-0.18378501480300602,-0.28421771805966745,0.04750542299349251,OB≥60
2018-04-11,43.47,38.950003574022766,5.2062945862375525,57.87861022342074,346.37645237787575,354.82653468161976,0.004370830457786967,-0.0531400966183575,-0.08074534161490676,-0.1327352196917413,-0.262709914883828,0.0570498915401302,OB≥60
2018-04-12,43.66,39.13470931621795,5.17958855084714,58.245175774845656,340.9400131966865,349.1682921265288,-0.052221713238662204,-0.06115437471369667,-0.04397617956939981,-0.12551534585432889,-0.26042143838754006,0.05292841648590032,OB≥60
2018-04-13,41.38,39.22275993126823,5.0610650809602635,28.416153967897856,335.0433366074641,343.5710724964873,0.05050749154180756,-0.08095698405026586,0.035282745287578576,-0.09183180280328673,-0.30111164813919766,0.1023861171366594,OB≥60
2018-04-16,43.47,39.389318365336145,5.022618671301581,54.16406462735199,329.74372770217894,338.0258824710513,-0.06349206349206349,-0.10512997469519214,0.029215550954681424,-0.10536001840349662,-0.33103289625028753,0.0570498915401302,OB≥60
2018-04-17,40.71,39.44110980198963,4.875413633133299,17.350872404438924,323.84952288524045,332.3941500978925,0.011053795136330091,-0.0007369196757553986,0.0957995578481945,-0.007123556865634928,-0.2227953819700319,0.11691973969631238,OB≥60
2018-04-18,41.16,39.50851726073514,4.748984970628654,23.18365923776535,318.1765820617032,326.70329231414667,-0.004130223517978537,0.006073858114674424,0.0505344995140915,0.006559766763848396,-0.25583090379008744,0.10715835140997841,OB≥60
2018-04-19,40.99,39.56661462305925,4.618569300287952,20.54583406528089,312.56090757120467,321.0826850550818,-0.0722127348133691,-0.044157111490607526,0.08123932666504019,-0.0017077335935593574,-0.2627470114662114,0.1108459869848156,OB≥60
2018-04-20,38.03,39.506355226076536,4.495345218946328,-21.89457693340521,306.25042673149505,315.2093598124108,0.02287667630817758,0.06231922166710491,0.2011569813305285,0.051801209571390894,-0.22955561398895608,0.1750542299349241,OB≥60
2018-04-23,38.9,39.48257658975981,4.341903311919406,-8.94502630003328,300.30334271203225,309.3228147691088,0.04575835475578405,0.06272493573264804,0.16786632390745515,0.03393316195372753,-0.22210796915167086,0.15618221258134496,OB≥60
2018-04-24,40.68,39.52953437055354,4.216748892998899,18.188825224358435,294.9804272877365,303.52377607561715,0.017944936086528918,0.0031956735496558863,0.09931170108161247,-0.005162241887905594,-0.21386430678466073,0.11757049891540133,OB≥60
2018-04-25,41.41,39.603278120727914,4.122238029715494,29.219109720628744,289.96606280533825,297.8750648841505,-0.05385172663607818,-0.04395073653706816,0.11325766723013775,-0.044675199227239615,-0.2494566529823714,0.1017353579175706,OB≥60
2018-04-26,39.18,39.58667897873858,3.976529831637969,-6.817987809420728,284.36636373713526,292.40404913556057,0.031138335885655843,0.05513016845329255,0.1398672792240938,0.025012761613067758,-0.20877998979070955,0.1501084598698482,OB≥60
2018-04-27,40.4,39.61857392074884,3.8512316452698583,13.526860170579823,279.25618442455874,287.14225956369216,0.023267326732673288,0.0326732673267327,0.06509900990099027,-0.035643564356435564,-0.24108910891089108,0.1236442516268981,OB≥60
2018-05-02,41.34,39.68608082581751,3.7650625287566286,29.28537771595664,274.5397541093021,282.0320912690836,-0.012820512820512886,0.0,-0.06652152878567974,-0.08442186744073543,-0.2576197387518142,0.10325379609544463,OB≥60
2018-05-03,40.81,39.73015608755016,3.659759837921068,19.670578767872477,269.7309017443695,276.9733010038414,-0.02989463366821854,-0.0024503798088704176,-0.024503798088703732,-0.08135260965449642,-0.23793187944131344,0.11475054229934922,OB≥60
2018-05-04,39.59,39.724659770391334,3.521520619586569,-2.5492731680050875,264.59353995357,272.03009505795006,0.044203081586259074,0.009345794392523255,-0.051275574640060606,-0.1184642586511746,-0.20005051780752714,0.1412147505422993,OB≥60
2018-05-07,41.34,39.78800644606226,3.444284264070929,30.03998189362342,260.16800112225025,267.25804923237297,0.00919206579583931,0.009675858732462572,-0.08829221093372053,-0.15650701499758113,-0.2092404450895018,0.10325379609544463,OB≥60
2018-05-08,41.72,39.86377089915786,3.3820075910031333,36.59028059310302,255.94955356509652,262.6104990963216,-0.00910834132310634,0.0268456375838928,-0.06687440076701823,-0.18624161073825496,-0.2238734419942473,0.09501084598698487,OB≥60
2018-05-09,41.34,39.92166223644579,3.3050009311031756,28.609931698885305,251.66012673743217,258.09280534458725,-0.015239477503628529,0.0822447992259312,-0.04862119013062416,-0.17900338655055648,-0.18480890179003384,0.10325379609544463,OB≥60
2018-05-10,40.71,39.952577442859685,3.205095896830122,15.754547997340028,247.20907808195872,253.7466898766844,-0.018422991893883522,0.0957995578481945,-0.0646032915745518,-0.2011790714812085,-0.19503807418324726,0.11691973969631238,OB≥60
2018-05-11,39.96,39.952868523531855,3.0796855274041626,0.1543767246079201,242.54766862238608,249.3416067517184,0.044544544544544484,0.08208208208208201,-0.07082082082082075,-0.1936936936936937,-0.18318318318318316,0.1331887201735358,OB≥60
2018-05-14,41.74,40.02295211084433,3.026248757276771,37.82566089512509,238.68498923130565,245.02546566827064,0.026353617632965953,0.061811212266411175,-0.12577862961188313,-0.2110685194058458,-0.2314326784858649,0.09457700650759218,OB≥60
2018-05-15,42.84,40.13342457708573,3.013712548086085,59.87245254767554,235.3111677844447,240.93822593002375,0.04435107376283853,0.06629318394024275,-0.15359477124183019,-0.2754435107376285,-0.2560690943043885,0.07071583514099779,OB≥60
2018-05-16,44.74,40.31407459367061,3.0690934444877835,96.13969046307014,232.6852908538527,237.3072791229973,-0.0029056772463120772,0.01542244076888677,-0.2092087617344658,-0.27715690657130077,-0.303308001788109,0.02950108459869847,OB≥60
2018-05-17,44.61,40.48254225666391,3.11059792679556,88.46011475330863,229.96406111610665,234.16137724642743,-0.030710603003810788,0.0024658148397220803,-0.2078009414929387,-0.2703429724277069,-0.2788612418740193,0.03232104121475059,OB≥60
2018-05-18,43.24,40.5906778544418,3.0925086804725264,57.11268572528616,226.70271441061945,231.16580854125587,0.024976873265494914,0.06614246068455132,-0.20860314523589274,-0.23566142460684558,-0.24421831637372804,0.06203904555314532,OB≥60
2018-05-21,44.32,40.7369257817186,3.1117465447003254,76.76448294251998,223.8736911753723,228.30643938898777,0.03068592057761732,0.007671480144404219,-0.2768501805054152,-0.25925090252707583,-0.26850180505415155,0.038611713665943626,OB≥60
2018-05-22,45.68,40.93077182949434,3.1759615104181815,99.69113615780408,221.5306240995691,225.51777270041688,-0.005472854640980684,-0.05801225919439579,-0.27232924693520133,-0.3064798598949212,-0.2710157618213661,0.009110629067245156,OB≥60
