日期,close,esa,d,ci,wt1,wt2,ret_5d_pct,ret_10d_pct,ret_5d_fwd,ret_20d_fwd,ret_60d_fwd,ret_120d_fwd,max_dd_60d_fwd,wt1_60d_ago
2018-01-22,45.62,34.94316411675532,15.404583345427172,46.206316842335895,860.602288176567,884.0174707963805,-8.44872566726872,-2.249839297193068,-2.01665935992984,-23.4765453748356,-9.228408592722491,-13.283647523016207,,
2018-01-23,45.35,35.35127532786296,15.19258888765109,43.87544807132577,845.1923477972227,868.4575168084739,-17.440378663753865,-11.907536907536898,-9.459757442116867,-22.932745314222714,-13.605292171995597,-11.444321940463077,,
2018-01-24,46.08,35.77200962873108,15.001036004655711,45.8101265720125,830.1096643778792,853.0420123788581,-9.66477161340914,-12.111386610719055,-19.184027777777768,-26.453993055555546,-12.326388888888884,-15.451388888888884,,
2018-01-25,43.71,36.08330336878084,14.711846225305258,34.56034234552554,815.099299811231,837.750900040725,-15.812788906009246,-14.645577035735203,-15.168153740562806,-18.188057652711052,-5.422100205902536,-13.406543125142989,,
2018-01-26,47.02,36.512193432750216,14.54698192498936,48.155723395329986,800.6286662939499,822.7574945700708,-7.531956735496559,-10.11278914165551,-23.79838366652489,-26.94598043385793,-13.20714589536368,-20.267971076137815,,
2018-01-29,44.7,36.83328388636786,14.28501071670084,36.71314998004651,786.2151659861404,808.0131991173001,-2.01665935992984,-10.295003010234794,-27.337807606263997,-20.53691275167785,-11.431767337807608,-21.92393736017898,,
2018-01-30,41.06,36.99903745945147,13.884067650969378,19.499389000576244,771.7488305713184,793.4229906656599,-9.459757442116867,-25.25031858729292,-20.871894788114954,-4.505601558694594,0.6819288845591798,-15.075499269361925,,
2018-01-31,37.24,37.00848697084553,13.348673352074677,1.1562348958994155,757.2093476340464,778.9505026213637,-19.184027777777768,-26.99470692021172,-11.43931256713213,6.793770139634803,12.030075187969924,-8.834586466165407,,
2018-02-01,37.08,37.0112914033614,12.827890420488949,0.3570792202842543,742.9291161545415,764.5256150865116,-15.168153740562806,-28.58243451463791,-9.762675296655877,13.807982740021597,11.4886731391586,-8.468176914778859,,
2018-02-02,35.83,36.964966250288406,12.369344374598732,-6.1170919326391875,728.7961688321418,750.1708657980121,-23.79838366652489,-29.537856440511312,-9.293887803516599,17.33184482277421,13.619871615964275,-9.238068657549526,,
2018-02-05,32.48,36.78908522086533,12.05325578033468,-23.833589305089184,714.5956073578544,735.8825599946459,-27.337807606263997,-28.803156510302497,2.80172413793105,32.08128078817736,23.02955665024633,-0.8004926108374333,,
2018-02-06,32.49,36.620493643576495,11.742559225952006,-23.45027498745911,700.670213351339,721.7477764239692,-20.871894788114954,-28.35722160970231,-3.9088950446291237,25.88488765774084,28.47029855340104,1.3542628501077125,,
2018-02-07,32.98,36.477729186965654,11.419232557756462,-20.42010657181359,687.06473561694,707.7816812895688,-11.43931256713213,-28.428819444444454,-10.824742268041232,20.830806549423908,29.896907216494874,-5.88235294117646,,
2018-02-08,33.46,36.35938686590818,11.085120961997706,-17.437108570115015,673.7722479907691,694.0257010792257,-9.762675296655877,-23.45001143902997,-8.965929468021516,13.478780633592336,33.71189479976091,-3.347280334728031,,
2018-02-09,32.5,36.20803836136276,10.795823605110062,-22.897980410422225,660.6275267001805,680.5336809148072,-9.293887803516599,-30.880476393024246,-1.1384615384615326,18.399999999999995,37.26153846153846,0.15384615384614886,-1005.23138832998,
2018-02-12,33.39,36.097527053074025,10.478635505030216,-17.22569732019205,647.837843228098,667.3255883839969,2.80172413793105,-25.302013422818792,4.5522611560347315,15.663372267145848,29.49985025456725,-1.0182689427972513,-877.4021352313168,
2018-02-13,31.22,35.90625148236524,10.251483190415906,-30.47527462007587,635.0394825139815,654.3192751082572,-3.9088950446291237,-23.964929371651245,11.94746957078796,36.54708520179373,41.96028187059577,5.156950672645744,-769.1455696202531,1700.0
2018-02-14,29.41,35.65149652227249,10.094228811273029,-41.22155103981867,622.279840371457,641.4461732034292,-10.824742268041232,-21.025778732545653,15.232913974838503,39.91839510370623,55.321319279156754,7.718463107786455,-673.6619718309859,1689.7222960403933
2018-02-22,30.46,35.44790842335984,9.89398095292349,-33.609042690317054,609.9045784268952,628.765436135108,-8.965929468021516,-17.85329018338726,17.399868680236374,31.58240315167431,49.146421536441224,4.530531845042685,-590.0753768844221,1674.613859935945
2018-02-23,32.13,35.31779436754181,9.630993243692837,-22.066220910492515,597.9806010809068,616.3011255983101,-1.1384615384615326,-10.326542003907324,6.909430438842201,11.795829442888262,39.18456271397446,-5.197634609399316,-517.1910112359551,1656.7741461340315
2018-02-26,34.91,35.30180243155978,9.268672035373896,-2.8181126707577784,586.6447762931396,604.2024490430997,4.5522611560347315,7.481527093596063,1.7473503294185289,10.62732741334862,32.05385276425095,-13.835577198510451,-452.61569416499,1637.2508349592686
2018-02-27,34.95,35.28800625777312,8.918449848017001,-2.526644305032237,575.5283343950608,592.5145725490006,11.94746957078796,7.571560480147732,12.188841201716727,12.846924177396257,27.782546494992832,-11.731044349070107,-395.75812274368235,1616.67530335372
2018-02-28,33.89,35.23318248295849,8.621380539583335,-10.386445471554024,564.4733385485209,581.1567625794071,15.232913974838503,2.759248029108563,17.35025081144881,19.179699026261442,26.969607553850693,-11.44880495721451,-345.49878345498786,1595.4236206584276
2018-03-01,35.76,35.253841993430704,8.303136518680823,4.063990400338582,553.8995772627062,570.1365066248568,17.399868680236374,6.873879258816484,18.0089485458613,11.409395973154378,7.913870246085031,-12.5,-300.65645514223195,1573.7497835065965
2018-03-02,34.35,35.2183972093746,8.011578114394304,-7.226185211578234,543.3122987254555,559.3033872329358,6.909430438842201,5.692307692307708,22.387190684133905,20.087336244541486,15.895196506550224,-10.567685589519659,-260.66973079448456,1551.8391200454637
2018-03-05,35.52,35.230224769791285,7.708762315014477,2.506024688678568,533.1084067624975,548.698405324795,1.7473503294185289,6.379155435759221,20.777027027027017,24.155405405405396,5.743243243243246,-9.938063063063074,-225.02958579881658,1529.8208851520471
2018-03-06,39.21,35.386294386662215,7.556407150242842,33.73477665872731,523.6862627982754,538.5016363872336,12.188841201716727,25.592568866111478,4.310124968120377,13.006885998469775,-3.8765621015047214,-13.440448865085441,-193.27282434596904,1507.788229535959
2018-03-07,39.77,35.55820441071468,7.425245912558234,37.815094062289674,514.518882256087,528.6564626355788,17.35025081144881,35.22611356681402,0.2011566507417628,7.317073170731692,-2.112144832788543,-14.080965551923564,-164.72289156626505,1485.8099402234996
2018-03-08,42.2,35.81866698284352,7.384308151954244,57.61165330447085,505.8979911437923,519.302885740163,18.0089485458613,38.542350623768876,-10.023696682464466,-1.5402843601895921,-6.80094786729859,-18.886255924170626,-139.13800609490642,1463.9452981734216
2018-03-09,42.04,36.06264082665358,7.329133682204917,54.37076588246171,497.37860953508795,510.37043643331066,22.387190684133905,30.843448490507306,-8.468125594671749,4.448144624167449,-9.419600380589921,-20.83729781160799,-117.54455445544554,1442.236275691424
2018-03-12,42.9,36.330772558941675,7.29933343745407,59.99842311948236,489.1261531876237,501.73040903064776,20.777027027027017,22.887424806645672,-9.976689976689979,1.328671328671338,-13.449883449883437,-19.510489510489503,-117.54455445544554,1420.7188239562463
2018-03-13,40.9,36.5099579487871,7.185243579170103,40.73201789975553,480.665886484079,493.2671600876458,4.310124968120377,17.024320457796847,4.229828850855766,6.7481662591686975,-10.782396088019553,-15.110024449877745,-115.7501963864886,1398.7054132621097
2018-03-14,39.85,36.640939990011134,7.029314811751231,30.435019589904964,472.1709644672078,484.8354034184996,0.2011566507417628,17.58630864561819,3.262233375156831,3.839397741530748,-9.008782936010052,-15.332496863237132,-95.13321492007105,1376.5339724943549
2018-03-15,37.97,36.69305999040286,6.803731486176561,12.512153683034626,463.498156716563,476.3652902138684,-10.023696682464466,6.180089485458606,5.557018698972871,14.48511983144587,-6.821174611535408,-10.745325256781669,-76.5102827763496,1354.8721825024695
2018-03-16,38.48,36.76313606921059,6.604246484004516,17.330909084507496,455.0799067612412,467.8537286072727,-8.468125594671749,12.023289665211045,-6.6528066528066425,5.795218295218296,-8.160083160083143,-11.590436590436571,-59.819610125109115,1333.6843699203373
2018-03-19,38.62,36.83595426257488,6.4152190037465004,18.53972287236784,446.8432995180549,459.3980818657667,-9.976689976689979,8.727477477477464,0.0,6.576903158984981,-11.393060590367687,-14.940445365095801,-55.32131927915675,1312.9356700097849
2018-03-20,42.63,37.063171742473905,6.381948778404524,58.15181173043713,439.50949786168474,451.2327152143859,4.229828850855766,8.722264728385621,-7.48299319727892,-3.8470560638048323,-24.81820314332631,-17.6401595120807,-55.32131927915675,1292.4865341583943
2018-03-21,41.15,37.22343951727885,6.285659041318902,41.64570447224737,432.00263383546894,443.3588344941125,3.262233375156831,3.4699522252954473,-1.8469015795868682,-7.582017010935593,-19.222357229647624,-17.812879708383957,-55.32131927915675,1271.7158543407782
2018-03-22,40.08,37.3354614969934,6.146791569228223,29.766624014021385,424.41327515959256,435.6921765937003,5.557018698972871,-5.023696682464463,-0.5988023952095634,-2.9441117764471003,-15.618762475049897,-15.094810379241508,-55.32131927915675,1251.476546959667
2018-03-23,35.92,37.27995320299366,5.959072417611181,-15.214372390961522,416.1184138850538,428.01095518545,-6.6528066528066425,-14.557564224548047,14.838530066815148,13.25167037861914,-2.5612472160356448,-7.711581291759472,-55.32131927915675,1231.7336259330034
2018-03-26,38.62,37.33250405777822,5.77587334014493,14.860620681933304,408.5475121265044,420.2704587516549,0.0,-9.976689976689979,14.189539098912496,7.224236147074059,-6.887622993267728,-19.057483169342305,-55.32131927915675,1212.1047982409364
2018-03-27,39.44,37.415150957473195,5.628774348081474,23.98211898731806,401.29156131255746,412.59269062092704,-7.48299319727892,-3.5696821515892485,12.347870182555788,-0.6592292089249496,-8.848884381338728,-19.751521298174445,-55.32131927915675,1192.7675483515836
2018-03-28,40.39,37.531811704238955,5.520123914657144,34.51840743613173,394.3713131262098,405.08220011258135,-1.8469015795868682,1.3550815558343698,5.66972022777914,0.024758603614749575,-10.175786085664761,-20.277296360485263,-55.32131927915675,1173.3063365625912
2018-03-29,39.84,37.62232889230802,5.3906159614428235,27.426316690018417,387.44782262741376,397.9145522981714,-0.5988023952095634,4.924940742691608,4.292168674698771,3.765060240963858,-12.82630522088355,-20.456827309236946,-55.32131927915675,1154.019832070199
2018-03-30,41.25,37.764590504374375,5.315901982391169,43.71048108324774,380.9622124095993,391.0182273689451,14.838530066815148,7.198544698544707,6.448484848484837,-1.0666666666666602,-10.593939393939388,-21.16363636363635,-55.32131927915675,1134.6770530008391
2018-04-02,44.1,38.01303793557538,5.34613963266699,75.90476471696718,375.2064115097384,384.4969399182403,14.189539098912496,14.189539098912496,-1.4285714285714346,-10.226757369614504,-16.303854875283452,-25.26077097505669,-55.32131927915675,1115.3894431821752
2018-04-03,44.31,38.25997762437635,5.37374287748882,75.05659169723015,369.54320736233257,378.289913477271,12.347870182555788,3.9408866995073843,-1.466937485894848,-6.702775897088687,-14.940194087113523,-25.43443917851501,-55.32131927915675,1096.3864649171423
2018-04-04,42.68,38.43331183518512,5.329544653462391,53.121338262372085,363.5729834170503,372.32120367468013,5.66972022777914,3.7181044957472764,-3.0459231490159278,-2.2492970946579205,-14.807872539831301,-22.141518275538896,-55.32131927915675,1077.4579338300357
2018-04-09,41.55,38.555534900471976,5.237972906249278,38.11226407777468,357.43221512763,366.4387043541878,4.292168674698771,3.667664670658688,4.620938628158844,-0.5054151624548586,-14.031287605294818,-19.927797833935003,-55.32131927915675,1059.076642140455
2018-04-10,43.91,38.76551392398288,5.234306756044096,65.52266697115446,351.92448780392294,360.61822342773394,6.448484848484837,22.24387527839642,-7.287633796401726,-7.287633796401726,-18.378501480300603,-28.421771805966745,-55.32131927915675,1041.084680893846
2018-04-11,43.47,38.950003574022766,5.2062945862375525,57.87861022342074,346.37645237787575,354.82653468161976,-1.4285714285714346,12.55825996892803,-5.31400966183575,-8.074534161490677,-13.27352196917413,-26.2709914883828,-55.32131927915675,1023.2540971069412
2018-04-12,43.66,39.13470931621795,5.17958855084714,58.245175774845656,340.9400131966865,349.1682921265288,-1.466937485894848,10.699797160243406,-6.115437471369667,-4.397617956939981,-12.551534585432888,-26.042143838754008,-55.32131927915675,1006.0554995930383
2018-04-13,41.38,39.22275993126823,5.0610650809602635,28.416153967897856,335.0433366074641,343.5710724964873,-3.0459231490159278,2.451101757860852,-8.095698405026585,3.5282745287578576,-9.183180280328674,-30.111164813919768,-55.32131927915675,989.1262680246056
2018-04-16,43.47,39.389318365336145,5.022618671301581,54.16406462735199,329.74372770217894,338.0258824710513,4.620938628158844,9.11144578313252,-10.512997469519213,2.9215550954681424,-10.536001840349662,-33.10328962502875,-55.32131927915675,972.2984646833542
2018-04-17,40.71,39.44110980198963,4.875413633133299,17.350872404438924,323.84952288524045,332.3941500978925,-7.287633796401726,-1.3090909090909042,-0.07369196757553986,9.57995578481945,-0.7123556865634928,-22.27953819700319,-55.32131927915675,955.7730621499652
2018-04-18,41.16,39.50851726073514,4.748984970628654,23.18365923776535,318.1765820617032,326.70329231414667,-5.31400966183575,-6.666666666666677,0.6073858114674424,5.05344995140915,0.6559766763848396,-25.583090379008745,-55.32131927915675,939.2735621781798
2018-04-19,40.99,39.56661462305925,4.618569300287952,20.54583406528089,312.56090757120467,321.0826850550818,-6.115437471369667,-7.492665312570523,-4.415711149060753,8.123932666504018,-0.17077335935593574,-26.274701146621137,-55.32131927915675,923.3981982024742
2018-04-20,38.03,39.506355226076536,4.495345218946328,-21.89457693340521,306.25042673149505,315.2093598124108,-8.095698405026585,-10.895032802249293,6.231922166710491,20.115698133052852,5.180120957139089,-22.955561398895608,-55.32131927915675,907.432163748849
2018-04-23,38.9,39.48257658975981,4.341903311919406,-8.94502630003328,300.30334271203225,309.3228147691088,-10.512997469519213,-6.377858002406733,6.2724935732648035,16.786632390745517,3.393316195372753,-22.210796915167087,-55.32131927915675,891.7716820963421
2018-04-24,40.68,39.52953437055354,4.216748892998899,18.188825224358435,294.9804272877365,303.52377607561715,-0.07369196757553986,-7.355955363242995,0.31956735496558863,9.931170108161247,-0.5162241887905594,-21.386430678466073,-55.32131927915675,876.2637491637637
2018-04-25,41.41,39.603278120727914,4.122238029715494,29.219109720628744,289.96606280533825,297.8750648841505,0.6073858114674424,-4.738900391074308,-4.395073653706816,11.325766723013775,-4.4675199227239615,-24.94566529823714,-55.32131927915675,860.602288176567
2018-04-26,39.18,39.58667897873858,3.976529831637969,-6.817987809420728,284.36636373713526,292.40404913556057,-4.415711149060753,-10.261108566193311,5.513016845329255,13.986727922409381,2.5012761613067758,-20.877998979070956,-55.32131927915675,845.1923477972227
2018-04-27,40.4,39.61857392074884,3.8512316452698583,13.526860170579823,279.25618442455874,287.14225956369216,6.231922166710491,-2.3682938617689775,3.2673267326732702,6.509900990099027,-3.5643564356435564,-24.10891089108911,-55.32131927915675,830.1096643778792
2018-05-02,41.34,39.68608082581751,3.7650625287566286,29.28537771595664,274.5397541093021,282.0320912690836,6.2724935732648035,-4.899930986887502,0.0,-6.652152878567974,-8.442186744073544,-25.761973875181422,-55.32131927915675,815.099299811231
2018-05-03,40.81,39.73015608755016,3.659759837921068,19.670578767872477,269.7309017443695,276.9733010038414,0.31956735496558863,0.2456398919184588,-0.24503798088704176,-2.450379808870373,-8.135260965449643,-23.793187944131343,-55.32131927915675,800.6286662939499
2018-05-04,39.59,39.724659770391334,3.521520619586569,-2.5492731680050875,264.59353995357,272.03009505795006,-4.395073653706816,-3.8143828960155335,0.9345794392523255,-5.127557464006061,-11.84642586511746,-20.005051780752716,-55.32131927915675,786.2151659861404
2018-05-07,41.34,39.78800644606226,3.444284264070929,30.03998189362342,260.16800112225025,267.25804923237297,5.513016845329255,0.8538667967797009,0.9675858732462572,-8.829221093372052,-15.650701499758114,-20.92404450895018,-55.32131927915675,771.7488305713184
2018-05-08,41.72,39.86377089915786,3.3820075910031333,36.59028059310302,255.94955356509652,262.6104990963216,3.2673267326732702,9.702866158296075,2.68456375838928,-6.687440076701822,-18.624161073825498,-22.38734419942473,-55.32131927915675,757.2093476340464
2018-05-09,41.34,39.92166223644579,3.3050009311031756,28.609931698885305,251.66012673743217,258.09280534458725,0.0,6.2724935732648035,8.224479922593119,-4.862119013062416,-17.90033865505565,-18.480890179003385,-55.32131927915675,742.9291161545415
2018-05-10,40.71,39.952577442859685,3.205095896830122,15.754547997340028,247.20907808195872,253.7466898766844,-0.24503798088704176,0.07374631268437515,9.57995578481945,-6.46032915745518,-20.11790714812085,-19.503807418324726,-55.32131927915675,728.7961688321418
2018-05-11,39.96,39.952868523531855,3.0796855274041626,0.1543767246079201,242.54766862238608,249.3416067517184,0.9345794392523255,-3.50156966916203,8.208208208208202,-7.082082082082075,-19.369369369369373,-18.318318318318315,-55.32131927915675,714.5956073578544
2018-05-14,41.74,40.02295211084433,3.026248757276771,37.82566089512509,238.68498923130565,245.02546566827064,0.9675858732462572,6.533945890760595,6.1811212266411175,-12.577862961188313,-21.10685194058458,-23.14326784858649,-55.32131927915675,700.670213351339
2018-05-15,42.84,40.13342457708573,3.013712548086085,59.87245254767554,235.3111677844447,240.93822593002375,2.68456375838928,6.039603960396045,6.629318394024275,-15.35947712418302,-27.54435107376285,-25.60690943043885,-55.32131927915675,687.06473561694
2018-05-16,44.74,40.31407459367061,3.0690934444877835,96.13969046307014,232.6852908538527,237.3072791229973,8.224479922593119,8.224479922593119,1.542244076888677,-20.92087617344658,-27.715690657130075,-30.3308001788109,-55.32131927915675,673.7722479907691
2018-05-17,44.61,40.48254225666391,3.11059792679556,88.46011475330863,229.96406111610665,234.16137724642743,9.57995578481945,9.31144327370741,0.24658148397220803,-20.78009414929387,-27.034297242770688,-27.88612418740193,-55.32131927915675,660.6275267001805
2018-05-18,43.24,40.5906778544418,3.0925086804725264,57.11268572528616,226.70271441061945,231.16580854125587,8.208208208208202,9.219499873705473,6.614246068455132,-20.860314523589274,-23.56614246068456,-24.421831637372804,-55.32131927915675,647.837843228098
2018-05-21,44.32,40.7369257817186,3.1117465447003254,76.76448294251998,223.8736911753723,228.30643938898777,6.1811212266411175,7.208514755684559,0.7671480144404219,-27.685018050541522,-25.925090252707584,-26.850180505415157,-55.32131927915675,635.0394825139815
2018-05-22,45.68,40.93077182949434,3.1759615104181815,99.69113615780408,221.5306240995691,225.51777270041688,6.629318394024275,9.491850431447757,-5.801225919439579,-27.232924693520133,-30.64798598949212,-27.10157618213661,-49.96717005909389,622.279840371457
2018-05-23,45.43,41.10721214990632,3.2209350923662403,89.47273025026956,219.03896572505408,222.78649885265375,1.542244076888677,9.893565553942896,-15.056130310367589,-25.555800132071315,-29.9141536429672,-26.43627558881796,-42.172424525365685,609.9045784268952
