date,open,high,low,close,volume
2023-06-26,28.430,29.720,28.210,29.230,7597220
2023-06-27,29.160,29.770,28.820,29.220,6799859
2023-06-28,29.200,29.200,28.660,29.000,4554189
2023-06-29,28.930,29.180,28.580,28.680,9257404
2023-06-30,28.570,30.000,28.530,29.590,10045193
2023-07-03,29.570,30.060,29.490,29.600,5832590
2023-07-04,29.500,30.550,29.300,30.250,8148900
2023-07-05,30.250,30.270,29.770,29.870,4131600
2023-07-06,29.730,29.910,29.260,29.340,4304439
2023-07-07,29.200,29.330,28.800,28.850,4317708
2023-07-10,28.990,29.960,28.970,29.490,6657774
2023-07-11,29.420,29.640,29.300,29.590,3499317
2023-07-12,29.600,29.640,29.050,29.050,4085219
2023-07-13,29.500,30.340,29.460,30.030,10986448
2023-07-14,29.900,30.100,29.230,29.320,7582306
2023-07-17,28.500,28.500,27.300,27.560,12143540
2023-07-18,27.690,27.770,27.340,27.460,6595959
2023-07-19,27.440,27.580,26.980,27.170,6256497
2023-07-20,27.240,27.560,26.850,26.870,5961881
2023-07-21,26.880,28.140,26.810,27.460,9409660
2023-07-24,27.370,27.810,27.080,27.290,5219445
2023-07-25,27.460,28.050,27.460,27.870,6968723
2023-07-26,27.830,28.510,27.680,28.170,6090831
2023-07-27,28.060,28.340,27.940,28.010,3952417
2023-07-28,27.970,28.540,27.730,28.480,5725937
2023-07-31,28.660,31.050,28.600,30.200,18798585
2023-08-01,30.110,30.890,29.940,30.090,9564585
2023-08-02,29.920,30.120,29.300,29.640,7193831
2023-08-03,29.700,30.850,29.660,30.670,12085042
2023-08-04,30.400,30.780,30.010,30.100,8375071
2023-08-07,29.940,29.940,29.250,29.420,7616052
2023-08-08,29.250,29.530,28.900,29.340,5887734
2023-08-09,29.470,30.600,29.450,30.190,13171633
2023-08-10,29.950,30.150,29.200,29.660,9862372
2023-08-11,29.760,29.990,28.960,29.000,8282372
2023-08-14,28.700,29.300,27.770,28.210,11234787
2023-08-15,28.270,28.300,27.280,27.710,9906972
2023-08-16,27.570,28.080,27.050,27.130,8720214
2023-08-17,27.000,27.170,26.440,26.860,9384375
2023-08-18,26.850,26.860,25.530,25.540,12912878
2023-08-21,25.750,25.790,25.140,25.150,7868283
2023-08-22,25.110,25.350,24.360,24.930,10088297
2023-08-23,24.800,24.870,24.000,24.030,7889896
2023-08-24,24.040,24.770,23.800,24.390,9390708
2023-08-25,24.230,24.380,23.830,23.890,7122896
2023-08-28,25.500,25.650,23.800,23.830,11054826
2023-08-29,24.000,24.870,23.840,24.840,9857170
2023-08-30,24.800,25.190,24.590,24.800,7336005
2023-08-31,24.710,24.800,24.350,24.640,8988423
2023-09-01,24.720,24.960,24.430,24.450,4980646
2023-09-04,24.550,25.100,24.390,24.770,7067916
2023-09-05,24.660,24.840,24.500,24.580,4650843
2023-09-06,24.480,24.480,23.990,24.310,7035863
2023-09-07,24.320,24.370,23.580,23.580,7311280
2023-09-08,23.560,23.840,23.560,23.610,4102765
2023-09-11,23.630,24.660,23.500,24.410,9680476
2023-09-12,24.350,24.860,24.210,24.600,7827183
2023-09-13,24.510,24.650,23.980,24.190,5034605
2023-09-14,24.120,24.390,23.870,24.000,4344231
2023-09-15,24.170,25.360,23.970,24.870,13387488
2023-09-18,24.870,25.470,24.870,25.190,9866828
2023-09-19,25.170,25.590,24.930,25.050,6765262
2023-09-20,24.990,25.300,24.840,24.970,6482355
2023-09-21,24.840,24.940,24.380,24.620,6787050
2023-09-22,24.480,25.360,24.340,25.280,8491048
2023-09-25,25.190,26.100,24.930,25.900,15162550
2023-09-26,25.700,25.980,25.400,25.460,8099426
2023-09-27,25.650,30.550,25.550,29.620,42082176
2023-09-28,28.960,29.370,28.180,28.280,29322362
2023-10-09,28.360,28.770,27.550,28.240,19188280
2023-10-10,28.140,28.380,27.100,27.230,14770634
2023-10-11,27.280,29.480,27.280,28.300,30020096
2023-10-12,28.380,29.090,28.060,28.370,16234123
2023-10-13,28.080,29.750,28.000,29.580,28299163
2023-10-16,29.580,30.760,28.810,28.980,29094489
2023-10-17,28.650,29.650,28.370,28.830,14198373
2023-10-18,28.420,28.500,27.770,28.300,12852013
2023-10-19,28.000,28.100,27.500,27.530,8897472
2023-10-20,27.460,27.600,26.880,27.030,9648934
2023-10-23,27.050,27.110,26.200,26.960,8814577
2023-10-24,27.020,27.270,26.210,26.490,9855273
2023-10-25,26.770,27.170,26.020,26.110,10495575
2023-10-26,25.800,26.120,25.260,25.790,8640178
2023-10-27,25.750,29.160,25.500,28.650,23235873
2023-10-30,27.920,30.220,27.800,29.860,28591136
2023-10-31,29.500,30.380,29.290,29.570,17195464
2023-11-01,29.580,29.950,29.230,29.440,9899317
2023-11-02,29.440,30.340,29.120,29.690,18754008
2023-11-03,29.500,30.450,29.350,30.260,15405510
2023-11-06,31.750,32.660,30.760,31.930,27160408
2023-11-07,31.530,32.090,31.360,31.510,14455760
2023-11-08,31.350,32.450,30.830,31.250,17791178
2023-11-09,31.310,31.600,30.630,30.800,11222582
2023-11-10,30.510,31.850,30.380,31.300,12770568
2023-11-13,31.530,31.800,30.930,31.410,6783348
2023-11-14,31.510,31.700,30.670,31.400,9260706
2023-11-15,32.230,32.470,30.790,30.800,12694794
2023-11-16,30.740,30.950,29.720,29.820,12772480
2023-11-17,29.630,30.290,29.500,29.930,7988378
2023-11-20,30.140,30.410,29.640,30.150,7683329
2023-11-21,30.560,31.080,30.130,30.410,11510590
2023-11-22,30.160,30.270,29.200,29.320,8621448
2023-11-23,29.310,29.780,28.960,29.460,9706121
2023-11-24,29.290,29.540,28.930,29.150,6697004
2023-11-27,28.930,29.140,28.670,28.980,6381342
2023-11-28,28.960,29.690,28.610,29.180,9079695
2023-11-29,29.150,29.450,28.780,28.810,6871681
2023-11-30,28.780,29.500,28.700,28.910,7165406
2023-12-01,28.940,29.040,28.410,28.860,6148806
2023-12-04,29.000,29.000,26.970,27.010,18815125
2023-12-05,26.800,27.240,26.750,26.860,8297884
2023-12-06,26.900,27.110,26.300,26.490,8039843
2023-12-07,26.400,26.510,25.730,25.900,11332353
2023-12-08,25.800,25.880,25.010,25.380,14355216
2023-12-11,25.130,25.970,24.930,25.890,9478520
2023-12-12,26.030,26.140,25.580,25.870,6854360
2023-12-13,25.760,26.000,25.600,25.600,6681860
2023-12-14,26.110,26.540,25.660,25.660,8804686
2023-12-15,25.900,26.460,25.490,25.600,6265344
2023-12-18,25.450,25.790,25.060,25.210,4599398
2023-12-19,25.100,25.270,24.930,25.200,4413289
2023-12-20,25.210,25.440,24.820,24.830,3523345
2023-12-21,24.770,25.240,24.590,25.050,5545963
2023-12-22,25.080,25.080,24.460,24.580,6391921
2023-12-25,24.500,24.940,24.400,24.650,3964526
2023-12-26,24.600,24.710,23.780,24.200,6028302
2023-12-27,24.380,24.460,24.000,24.150,4495615
2023-12-28,24.180,25.500,24.000,25.110,8962532
2023-12-29,25.140,25.350,25.030,25.150,5881300
2024-01-02,25.170,25.250,24.350,24.420,6806294
2024-01-03,24.400,24.800,24.340,24.530,5072655
2024-01-04,24.690,24.690,24.030,24.150,4515940
2024-01-05,24.200,24.250,23.500,23.620,5238489
2024-01-08,23.580,23.630,22.720,22.720,6534714
2024-01-09,22.870,23.130,22.510,22.720,4912774
2024-01-10,22.680,23.170,22.220,22.710,5731438
2024-01-11,23.890,24.100,22.980,23.820,12716630
2024-01-12,23.460,23.710,23.080,23.100,7254008
2024-01-15,22.820,23.280,22.690,22.830,4708200
2024-01-16,22.750,22.950,22.350,22.840,4822482
2024-01-17,22.830,22.830,22.130,22.150,3834324
2024-01-18,22.000,22.220,21.460,22.220,7065897
2024-01-19,22.100,22.300,21.740,21.740,3819753
2024-01-22,21.680,21.700,20.080,20.200,8208764
2024-01-23,20.220,20.820,20.100,20.690,6940683
2024-01-24,20.700,20.990,19.830,20.640,6940833
2024-01-25,20.730,21.330,20.420,21.170,6884648
2024-01-26,21.170,21.260,19.800,20.030,13258960
2024-01-29,19.480,20.270,19.240,19.280,10763983
2024-01-30,19.110,19.370,18.800,18.820,6442000
2024-01-31,18.690,18.900,17.700,17.740,10406105
2024-02-01,17.790,18.390,17.690,17.890,8388353
2024-02-02,17.890,18.210,15.850,16.540,14833481
2024-02-05,16.420,16.450,14.710,15.590,15512065
2024-02-06,15.200,16.960,15.200,16.920,14721886
2024-02-07,17.040,18.890,16.990,18.780,21832857
2024-02-08,18.370,19.660,18.350,18.700,17872437
2024-02-19,18.800,19.220,18.420,18.780,10994361
2024-02-20,18.600,19.440,18.480,19.180,11577555
2024-02-21,18.850,19.780,18.620,19.160,11652413
2024-02-22,19.000,19.350,18.960,19.310,7120450
2024-02-23,19.220,19.570,19.070,19.570,9295181
2024-02-26,19.580,20.040,19.320,19.620,9520263
2024-02-27,19.500,20.000,19.430,20.000,8552500
2024-02-28,20.230,21.520,19.660,19.710,21217371
2024-02-29,19.440,20.250,19.360,20.200,14090713
2024-03-01,20.100,20.250,19.800,20.060,10503692
2024-03-04,20.000,21.490,19.980,20.810,17137813
2024-03-05,20.450,20.570,19.910,20.030,11084027
2024-03-06,19.990,20.240,19.510,19.820,8477238
2024-03-07,19.020,19.650,18.600,18.600,18168766
2024-03-08,18.840,19.080,18.290,18.500,9689468
2024-03-11,18.600,19.320,18.370,19.320,11999649
2024-03-12,19.610,20.450,19.510,20.010,16308843
2024-03-13,19.950,20.150,19.510,19.980,12078100
2024-03-14,21.090,21.400,19.710,19.950,21642748
2024-03-15,19.790,21.000,19.750,20.200,18163925
2024-03-18,20.200,20.600,19.820,20.600,16223412
2024-03-19,20.390,20.630,20.040,20.050,11993050
2024-03-20,20.150,20.950,19.910,20.490,13520983
2024-03-21,20.390,20.620,20.040,20.130,9221526
2024-03-22,20.130,20.190,19.330,19.330,10729059
2024-03-25,19.500,20.090,19.000,19.040,9748652
2024-03-26,19.050,19.220,18.470,18.800,8916156
2024-03-27,18.760,18.870,18.140,18.140,6843400
2024-03-28,18.010,18.600,18.010,18.170,6817477
2024-03-29,18.100,18.290,17.690,17.900,6883965
2024-04-01,17.990,18.470,17.990,18.470,8561985
2024-04-02,18.470,18.470,17.960,18.170,8329550
2024-04-03,18.150,18.300,17.920,17.920,5179802
2024-04-08,17.490,17.730,17.080,17.460,8498778
2024-04-09,17.100,18.120,17.020,18.050,10267300
2024-04-10,17.970,18.100,17.560,17.730,5808383
2024-04-11,17.600,17.770,17.350,17.440,5221105
2024-04-12,17.430,17.610,17.020,17.050,5215946
2024-04-15,17.020,17.250,16.500,16.800,6710214
2024-04-16,16.800,16.980,16.120,16.150,7526154
2024-04-17,16.260,16.800,16.260,16.710,6902539
2024-04-18,16.690,16.940,16.260,16.570,6334218
2024-04-19,16.300,16.570,16.120,16.150,5901404
2024-04-22,16.070,16.470,15.850,16.270,4853219
2024-04-23,16.320,16.590,16.040,16.430,5589259
2024-04-24,16.300,16.450,16.100,16.370,4610417
2024-04-25,16.270,16.790,16.220,16.630,6761063
2024-04-26,16.480,17.030,16.440,16.980,7794401
2024-04-29,16.580,17.220,16.400,17.100,12821259
2024-04-30,17.100,17.150,16.600,16.810,8526220
2024-05-06,16.980,17.540,16.980,17.380,10946949
2024-05-07,17.370,17.430,17.110,17.330,7441787
2024-05-08,17.390,17.960,17.290,17.680,17041084
2024-05-09,17.970,18.550,17.500,17.970,21559270
2024-05-10,17.780,18.010,17.380,17.410,13540384
2024-05-13,18.150,18.300,16.870,16.940,15911465
2024-05-14,16.940,17.520,16.940,17.020,11394346
2024-05-15,16.910,16.950,16.310,16.320,10282137
2024-05-16,16.440,16.560,16.030,16.230,7001564
2024-05-17,16.280,16.350,15.950,16.150,7259400
2024-05-20,16.130,16.360,16.110,16.140,6805593
2024-05-21,16.090,16.130,15.530,15.690,9268107
2024-05-22,15.750,16.040,15.640,15.940,6370167
2024-05-23,16.010,16.010,15.470,15.490,5588953
2024-05-24,15.540,15.630,15.280,15.300,4256254
2024-05-27,15.330,15.400,14.880,15.330,5570100
2024-05-28,15.270,15.420,15.110,15.180,4065900
2024-05-29,14.800,14.940,14.610,14.700,4657367
2024-05-30,14.660,14.810,14.550,14.770,3956900
2024-05-31,14.910,15.020,14.750,14.750,4421500
2024-06-03,14.710,14.710,14.230,14.300,5334859
2024-06-04,14.250,14.430,14.110,14.320,5026331
2024-06-05,14.270,14.500,14.110,14.180,4729969
2024-06-06,14.260,14.310,13.430,13.490,9381571
2024-06-07,13.580,13.710,13.430,13.570,5517712
2024-06-11,13.560,13.890,13.310,13.890,7159171
2024-06-12,13.890,14.430,13.740,14.090,11703900
2024-06-13,13.990,14.050,13.510,13.570,12709180
2024-06-14,13.510,13.570,12.890,13.170,22652094
2024-06-17,13.090,13.370,12.900,13.220,9565357
2024-06-18,13.220,13.350,12.960,13.050,8078188
2024-06-19,13.150,13.160,12.770,12.870,5953100
2024-06-20,12.870,13.120,12.540,12.540,8926700
2024-06-21,13.500,13.880,12.950,13.170,23404558
2024-06-24,13.170,13.330,12.370,12.380,15336100
2024-06-25,12.310,12.540,12.000,12.120,10978996
2024-06-26,12.140,12.680,12.080,12.670,11953514
2024-06-27,12.500,12.630,12.170,12.210,8152461
2024-06-28,12.200,12.340,11.910,11.950,8986057
2024-07-01,11.940,12.010,11.600,11.900,7574400
2024-07-02,11.900,12.040,11.760,11.800,6225820
2024-07-03,11.790,12.040,11.700,11.820,6654600
2024-07-04,11.800,11.870,11.320,11.340,7807425
2024-07-05,11.360,11.980,11.180,11.820,10496120
2024-07-08,11.770,11.890,11.230,11.290,8961724
2024-07-09,11.240,11.350,10.930,11.220,9619144
2024-07-10,11.180,11.500,11.100,11.220,7389450
2024-07-11,11.430,12.240,11.430,11.990,14338162
2024-07-12,12.090,12.380,12.000,12.100,10071554
2024-07-15,12.000,12.130,11.690,11.720,6615212
2024-07-16,11.720,11.850,11.610,11.740,4892093
2024-07-17,11.860,12.290,11.770,12.050,10319962
2024-07-18,11.990,12.150,11.770,12.040,8310600
2024-07-19,12.000,12.210,11.860,12.050,6717700
2024-07-22,12.190,12.310,12.010,12.160,7424600
2024-07-23,12.140,12.170,11.710,11.740,6184214
2024-07-24,11.720,11.820,11.490,11.500,7974730
2024-07-25,11.500,12.040,11.350,11.820,8028700
2024-07-26,11.810,12.030,11.760,11.900,5464200
2024-07-29,11.910,11.930,11.640,11.700,4434100
2024-07-30,11.740,12.210,11.730,11.850,12217452
2024-07-31,11.830,12.760,11.730,12.720,17061293
2024-08-01,12.680,13.090,12.560,13.030,14827951
2024-08-02,13.030,14.340,12.970,13.520,28069408
2024-08-05,13.540,13.950,13.260,13.340,17687921
2024-08-06,13.400,13.670,13.310,13.480,11018514
2024-08-07,13.410,13.530,13.110,13.400,9897223
2024-08-08,13.410,13.550,13.110,13.120,8951200
2024-08-09,13.260,13.360,12.850,12.860,9054485
2024-08-12,12.800,13.210,12.710,12.950,6884600
2024-08-13,12.980,12.980,12.610,12.950,5975700
2024-08-14,12.940,12.940,12.600,12.640,4809810
2024-08-15,12.710,12.880,12.510,12.690,6791000
2024-08-16,12.650,12.840,12.430,12.730,7260600
2024-08-19,12.720,12.720,12.400,12.440,5923700
2024-08-20,12.480,12.540,12.050,12.060,5903317
2024-08-21,12.060,12.150,11.860,11.970,4075243
2024-08-22,11.970,12.070,11.600,11.660,5465200
2024-08-23,11.660,11.680,11.400,11.440,4984600
2024-08-26,11.500,11.790,11.370,11.650,5964700
2024-08-27,11.640,11.760,11.420,11.470,4328400
2024-08-28,11.000,11.410,10.910,11.250,7287128
2024-08-29,11.250,11.820,11.190,11.750,7713923
2024-08-30,11.920,12.200,11.640,11.940,7969855
2024-09-02,12.010,12.120,11.690,11.700,6186409
2024-09-03,11.620,11.980,11.550,11.760,5139333
2024-09-04,11.700,12.120,11.700,11.930,6008700
2024-09-05,11.910,12.290,11.840,12.060,6475503
2024-09-06,12.110,12.160,11.770,11.780,4232200
2024-09-09,11.780,12.250,11.760,11.850,6229399
2024-09-10,11.900,11.940,11.540,11.790,5548499
2024-09-11,11.740,12.100,11.690,11.940,5705100
2024-09-12,11.940,12.300,11.940,12.020,4948075
2024-09-13,12.010,12.070,11.700,11.700,4495227
2024-09-18,11.700,11.700,11.380,11.450,3408285
2024-09-19,11.550,11.950,11.440,11.720,5276156
2024-09-20,11.740,11.780,11.370,11.420,5399851
2024-09-23,12.100,12.250,11.460,11.480,15192032
2024-09-24,11.480,12.000,11.400,11.970,17184700
2024-09-25,11.980,12.430,11.910,12.160,21854099
2024-09-26,12.090,12.660,11.900,12.660,17760595
2024-09-27,12.900,14.540,12.840,14.020,31391991
2024-09-30,14.900,16.620,14.660,16.600,41545553
2024-10-08,19.920,19.920,17.560,19.520,45861271
2024-10-09,18.150,18.620,16.230,16.240,33661412
2024-10-10,16.500,17.420,16.260,16.300,20867752
2024-10-11,16.200,16.310,14.920,15.150,17765531
2024-10-14,15.150,15.460,14.750,15.420,14423396
2024-10-15,15.300,15.580,14.780,14.810,13172500
2024-10-16,14.520,14.930,14.470,14.620,10349900
2024-10-17,14.820,15.060,14.480,14.490,9307761
2024-10-18,14.510,15.820,14.410,15.310,18148333
2024-10-21,15.550,15.840,15.300,15.640,16242103
2024-10-22,15.640,15.940,15.410,15.910,13549629
2024-10-23,15.850,16.240,15.620,15.840,14967821
2024-10-24,15.840,16.100,15.570,15.640,12297400
2024-10-25,15.830,18.770,15.830,18.770,60578080
2024-10-28,19.000,20.180,18.500,19.700,58745338
2024-10-29,20.000,20.400,18.600,18.710,44600528
2024-10-30,18.990,19.110,17.880,18.210,24239016
2024-10-31,18.130,18.800,18.130,18.490,22145900
2024-11-01,18.310,18.590,17.550,17.580,18666600
2024-11-04,17.650,18.980,17.580,18.650,23309151
2024-11-05,18.700,20.660,18.400,20.300,33252267
2024-11-06,20.300,21.980,20.120,20.920,37074336
2024-11-07,20.120,21.350,20.120,21.200,20143143
2024-11-08,21.550,21.660,20.410,20.460,23634989
2024-11-11,20.250,21.400,20.120,21.190,20459150
2024-11-12,21.370,21.670,20.380,20.580,20567796
2024-11-13,20.350,20.750,19.630,20.150,16268900
2024-11-14,20.150,20.230,19.280,19.330,10702000
2024-11-15,19.190,19.500,18.410,18.440,12050800
2024-11-18,18.390,18.580,17.760,17.870,10839444
2024-11-19,17.990,18.640,17.630,18.260,12531335
2024-11-20,18.230,18.760,18.110,18.470,12447200
2024-11-21,18.400,18.580,17.960,18.160,9618373
2024-11-22,18.130,18.260,17.200,17.200,12477000
2024-11-25,17.230,17.670,16.950,17.380,8056600
2024-11-26,17.310,17.660,16.920,16.950,9990750
2024-11-27,16.930,17.330,16.640,17.330,10407200
2024-11-28,17.290,17.480,17.110,17.190,6650900
2024-11-29,17.200,17.930,17.080,17.460,11115100
2024-12-02,17.500,18.260,17.350,18.010,12627900
2024-12-03,18.000,18.250,17.680,18.010,10727049
2024-12-04,17.870,18.040,17.300,17.390,8889132
2024-12-05,17.370,17.590,17.250,17.430,6057850
2024-12-06,17.600,19.910,17.330,19.780,35131805
2024-12-09,20.640,21.010,18.970,19.130,35799571
2024-12-10,19.800,19.980,18.610,18.670,28483347
2024-12-11,18.560,18.960,18.350,18.480,15880873
2024-12-12,18.460,18.590,18.110,18.470,15536240
2024-12-13,18.430,18.430,17.680,17.760,19719152
2024-12-16,17.730,17.870,17.360,17.500,10778712
2024-12-17,17.480,17.500,16.800,16.950,13359148
2024-12-18,17.000,17.200,16.810,16.980,7841100
2024-12-19,16.750,17.130,16.650,17.030,7983957
2024-12-20,17.030,17.190,16.870,17.050,7794108
2024-12-23,16.980,17.090,16.410,16.410,9503845
2024-12-24,16.480,16.910,16.480,16.650,7767500
2024-12-25,16.900,17.080,16.380,16.760,9955495
2024-12-26,16.620,16.750,16.480,16.480,6641952
2024-12-27,16.460,16.780,16.320,16.350,7225650
2024-12-30,16.300,16.470,16.110,16.360,6525600
2024-12-31,16.390,16.440,15.750,15.770,7383300
2025-01-02,15.740,15.960,15.100,15.270,8694978
2025-01-03,15.300,15.580,15.090,15.280,10529111
2025-01-06,15.740,16.130,15.300,15.530,13887971
2025-01-07,15.710,15.730,14.980,15.320,10454835
2025-01-08,15.230,15.380,14.720,15.300,9560600
