股票代码,报告日期,分类类型,主营构成,主营收入,收入比例,主营成本,成本比例,主营利润,利润比例,毛利率
601995,2025-12-31,按地区分类,陕西省,32222952,0.001131,36803366,0.002181,-4580414,-0.000395,-0.142148
601995,2025-12-31,按地区分类,黑龙江省,30482467,0.00107,23695907,0.001404,6786560,0.000585,0.222638
601995,2025-12-31,按地区分类,重庆市,30220576,0.001061,54191316,0.003211,-23970740,-0.002066,-0.793193
601995,2025-12-31,按地区分类,海南省,27353559,0.00096,10453891,0.000619,16899668,0.001456,0.617823
601995,2025-12-31,按地区分类,湖南省,24703352,0.000867,34111744,0.002021,-9408392,-0.000811,-0.380855
601995,2025-12-31,按地区分类,山西省,22861911,0.000803,19053474,0.001129,3808437,0.000328,0.166584
601995,2025-12-31,按地区分类,江西省,21071100,0.00074,7984778,0.000473,13086322,0.001128,0.621055
601995,2025-12-31,按地区分类,贵州省,11105342,0.00039,6139750,0.000364,4965592,0.000428,0.447135
601995,2025-12-31,按地区分类,吉林省,9911817,0.000348,6159869,0.000365,3751948,0.000323,0.378533
601995,2025-12-31,按地区分类,云南省,6619228,0.000232,11227176,0.000665,-4607948,-0.000397,-0.696146
601995,2025-12-31,按地区分类,甘肃省,4208746,0.000148,8197035,0.000486,-3988289,-0.000344,-0.947619
601995,2025-12-31,按地区分类,西藏自治区,3396722,0.000119,3490149,0.000207,-93427,-8e-06,-0.027505
601995,2025-12-31,按地区分类,内蒙古自治区,3216929,0.000113,8443911,0.0005,-5226982,-0.00045,-1.624836
601995,2025-12-31,按地区分类,广西壮族自治区,2837905,0.0001,7207653,0.000427,-4369748,-0.000377,-1.53978
601995,2025-12-31,按地区分类,新疆维吾尔自治区,1143181,4e-05,5005238,0.000297,-3862057,-0.000333,-3.378343
601995,2025-12-31,按地区分类,宁夏回族自治区,908305,3.2e-05,5210963,0.000309,-4302658,-0.000371,-4.737019
601995,2025-12-31,按地区分类,其他,12737,0.0,36204768,0.002145,-36192031,-0.003119,-2841.48787
601995,2025-06-30,按行业分类,财富管理,4179440131,0.325806,2674488907,0.346069,1504951224,0.2951,0.360084
601995,2025-06-30,按行业分类,股票业务,3307101196,0.257803,692561754,0.089615,2614539442,0.512674,0.790583
601995,2025-06-30,按行业分类,固定收益,1716689127,0.133824,479193424,0.062006,1237495703,0.242655,0.720862
601995,2025-06-30,按行业分类,投资银行,1444558952,0.11261,1168553181,0.151206,276005771,0.054121,0.191066
601995,2025-06-30,按行业分类,其他,1137784854,0.088695,1877419283,0.242931,-739634429,-0.145032,-0.650065
601995,2025-06-30,按行业分类,资产管理,540368766,0.042124,356068283,0.046074,184300483,0.036139,0.341064
601995,2025-06-30,按行业分类,私募股权,502063607,0.039138,479915634,0.062099,22147973,0.004343,0.044114
601995,2025-06-30,按产品分类,财富管理,4179440131,0.325806,2674488907,0.346069,1504951224,0.2951,0.360084
601995,2025-06-30,按产品分类,股票业务,3307101196,0.257803,692561754,0.089615,2614539442,0.512674,0.790583
601995,2025-06-30,按产品分类,固定收益,1716689127,0.133824,479193424,0.062006,1237495703,0.242655,0.720862
601995,2025-06-30,按产品分类,投资银行,1444558952,0.11261,1168553181,0.151206,276005771,0.054121,0.191066
601995,2025-06-30,按产品分类,其他,1137784854,0.088695,1877419283,0.242931,-739634429,-0.145032,-0.650065
601995,2025-06-30,按产品分类,资产管理,540368766,0.042124,356068283,0.046074,184300483,0.036139,0.341064
601995,2025-06-30,按产品分类,私募股权,502063607,0.039138,479915634,0.062099,22147973,0.004343,0.044114
601995,2025-06-30,按地区分类,境外业务,4024497464,0.313727,1094112534,0.141574,2930384930,0.574607,0.728137
601995,2025-06-30,按地区分类,公司本部,3694985732,0.288041,2532803249,0.327735,1162182483,0.227888,0.31453
601995,2025-06-30,按地区分类,其他境内子公司,3323235853,0.259061,1993653546,0.257971,1329582307,0.260712,0.400087
601995,2025-06-30,按地区分类,广东省,530412402,0.041348,473814068,0.06131,56598334,0.011098,0.106706
601995,2025-06-30,按地区分类,上海市,373271160,0.029098,754432304,0.097621,-381161144,-0.07474,-1.021137
601995,2025-06-30,按地区分类,北京市,260937624,0.020341,231649239,0.029975,29288385,0.005743,0.112243
601995,2025-06-30,按地区分类,江苏省,114853594,0.008953,109348065,0.014149,5505529,0.00108,0.047935
601995,2025-06-30,按地区分类,四川省,90749244,0.007074,63551441,0.008223,27197803,0.005333,0.299703
601995,2025-06-30,按地区分类,福建省,53509449,0.004171,53965559,0.006983,-456110,-8.9e-05,-0.008524
601995,2025-06-30,按地区分类,河南省,43617071,0.0034,30760707,0.00398,12856364,0.002521,0.294755
601995,2025-06-30,按地区分类,浙江省,40343402,0.003145,86157993,0.011149,-45814591,-0.008984,-1.135615
601995,2025-06-30,按地区分类,湖北省,39692589,0.003094,32985470,0.004268,6707119,0.001315,0.168977
601995,2025-06-30,按地区分类,天津市,34699472,0.002705,31172419,0.004034,3527053,0.000692,0.101646
601995,2025-06-30,按地区分类,山东省,28928607,0.002255,42170846,0.005457,-13242239,-0.002597,-0.457756
601995,2025-06-30,按地区分类,辽宁省,27599649,0.002152,38103689,0.00493,-10504040,-0.00206,-0.380586
601995,2025-06-30,按地区分类,安徽省,19240061,0.0015,18264333,0.002363,975728,0.000191,0.050713
601995,2025-06-30,按地区分类,青海省,16639966,0.001297,6668436,0.000863,9971530,0.001955,0.599252
601995,2025-06-30,按地区分类,河北省,16220889,0.001264,11201114,0.001449,5019775,0.000984,0.309464
601995,2025-06-30,按地区分类,陕西省,13487536,0.001051,15889613,0.002056,-2402077,-0.000471,-0.178096
601995,2025-06-30,按地区分类,黑龙江省,12562921,0.000979,10098643,0.001307,2464278,0.000483,0.196155
601995,2025-06-30,按地区分类,重庆市,12314813,0.00096,23720402,0.003069,-11405589,-0.002236,-0.926168
601995,2025-06-30,按地区分类,海南省,11237853,0.000876,4620806,0.000598,6617047,0.001298,0.588818
601995,2025-06-30,按地区分类,湖南省,9680358,0.000755,13940689,0.001804,-4260331,-0.000835,-0.440101
601995,2025-06-30,按地区分类,山西省,9240167,0.00072,8557518,0.001107,682649,0.000134,0.073878
601995,2025-06-30,按地区分类,江西省,8867217,0.000691,3538919,0.000458,5328298,0.001045,0.600899
601995,2025-06-30,按地区分类,贵州省,4609303,0.000359,2790818,0.000361,1818485,0.000357,0.394525
601995,2025-06-30,按地区分类,吉林省,4187601,0.000326,2716218,0.000351,1471383,0.000289,0.351367
601995,2025-06-30,按地区分类,云南省,2581711,0.000201,4945449,0.00064,-2363738,-0.000463,-0.91557
601995,2025-06-30,按地区分类,甘肃省,1498055,0.000117,3552936,0.00046,-2054881,-0.000403,-1.371699
601995,2025-06-30,按地区分类,西藏自治区,1458229,0.000114,1549056,0.0002,-90827,-1.8e-05,-0.062286
601995,2025-06-30,按地区分类,广西壮族自治区,1113020,8.7e-05,3030480,0.000392,-1917460,-0.000376,-1.722754
601995,2025-06-30,按地区分类,内蒙古自治区,911861,7.1e-05,3300867,0.000427,-2389006,-0.000468,-2.619923
601995,2025-06-30,按地区分类,宁夏回族自治区,490946,3.8e-05,2296557,0.000297,-1805611,-0.000354,-3.67782
601995,2025-06-30,按地区分类,新疆维吾尔自治区,284469,2.2e-05,2206854,0.000286,-1922385,-0.000377,-6.757801
601995,2025-06-30,按地区分类,其他,46345,4e-06,16629629,0.002152,-16583284,-0.003252,-357.822505
601995,2024-12-31,按行业分类,财富管理,6982039679,0.327282,5266312603,0.363679,1715727076,0.250369,0.245734
601995,2024-12-31,按行业分类,股票业务,4438819478,0.208069,1120507247,0.07738,3318312231,0.484228,0.747566
601995,2024-12-31,按行业分类,固定收益,3706086442,0.173722,978894509,0.0676,2727191933,0.397968,0.735868
601995,2024-12-31,按行业分类,投资银行,2583137478,0.121084,2160334405,0.149188,422803073,0.061698,0.163678
601995,2024-12-31,按行业分类,其他,1759607393,0.082481,3661974632,0.252887,-1902367239,-0.277605,-1.081132
601995,2024-12-31,按行业分类,资产管理,1096231555,0.051386,662370769,0.045742,433860786,0.063312,0.395775
601995,2024-12-31,按行业分类,私募股权,767513570,0.035977,630256575,0.043524,137256995,0.020029,0.178833
601995,2024-12-31,按产品分类,财富管理,6982039679,0.327282,5266312603,0.363679,1715727076,0.250369,0.245734
601995,2024-12-31,按产品分类,股票业务,4438819478,0.208069,1120507247,0.07738,3318312231,0.484228,0.747566
601995,2024-12-31,按产品分类,固定收益,3706086442,0.173722,978894509,0.0676,2727191933,0.397968,0.735868
601995,2024-12-31,按产品分类,投资银行,2583137478,0.121084,2160334405,0.149188,422803073,0.061698,0.163678
601995,2024-12-31,按产品分类,其他,1759607393,0.082481,3661974632,0.252887,-1902367239,-0.277605,-1.081132
601995,2024-12-31,按产品分类,资产管理,1096231555,0.051386,662370769,0.045742,433860786,0.063312,0.395775
601995,2024-12-31,按产品分类,私募股权,767513570,0.035977,630256575,0.043524,137256995,0.020029,0.178833
601995,2024-12-31,按地区分类,公司本部,9628590113,0.451338,4735219559,0.327003,4893370554,0.71407,0.508213
601995,2024-12-31,按地区分类,境外,5307953874,0.248809,2155853575,0.148878,3152100299,0.459974,0.593845
601995,2024-12-31,按地区分类,其他境内子公司,3478960519,0.163075,3217690994,0.222206,261269525,0.038126,0.0751
601995,2024-12-31,按地区分类,广东省,805959408,0.037779,1022086398,0.070583,-216126990,-0.031539,-0.268161
601995,2024-12-31,按地区分类,上海市,718988460,0.033702,1482093149,0.10235,-763104689,-0.111357,-1.061359
601995,2024-12-31,按地区分类,北京市,421941103,0.019778,487486538,0.033665,-65545435,-0.009565,-0.155343
601995,2024-12-31,按地区分类,江苏省,190235371,0.008917,240525135,0.01661,-50289764,-0.007339,-0.264355
601995,2024-12-31,按地区分类,四川省,152350871,0.007141,171239855,0.011825,-18888984,-0.002756,-0.123983
601995,2024-12-31,按地区分类,福建省,88660662,0.004156,114331321,0.007895,-25670659,-0.003746,-0.289538
601995,2024-12-31,按地区分类,河南省,71950014,0.003373,66138884,0.004567,5811130,0.000848,0.080766
601995,2024-12-31,按地区分类,湖北省,57493529,0.002695,67607951,0.004669,-10114422,-0.001476,-0.175923
601995,2024-12-31,按地区分类,天津市,54899416,0.002573,65578908,0.004529,-10679492,-0.001558,-0.194528
601995,2024-12-31,按地区分类,浙江省,54554954,0.002557,177368201,0.012249,-122813247,-0.017922,-2.251184
601995,2024-12-31,按地区分类,山东省,46774884,0.002193,106845350,0.007378,-60070466,-0.008766,-1.284246
601995,2024-12-31,按地区分类,辽宁省,38809332,0.001819,66929657,0.004622,-28120325,-0.004103,-0.724576
601995,2024-12-31,按地区分类,河北省,26772387,0.001255,22129692,0.001528,4642695,0.000677,0.173414
601995,2024-12-31,按地区分类,安徽省,26645639,0.001249,39147192,0.002703,-12501553,-0.001824,-0.469178
601995,2024-12-31,按地区分类,青海省,24782291,0.001162,14227392,0.000983,10554899,0.00154,0.425905
601995,2024-12-31,按地区分类,黑龙江省,20987205,0.000984,24431201,0.001687,-3443996,-0.000503,-0.1641
601995,2024-12-31,按地区分类,陕西省,20128498,0.000944,34626969,0.002391,-14498471,-0.002116,-0.720296
601995,2024-12-31,按地区分类,海南省,18498122,0.000867,10531679,0.000727,7966443,0.001163,0.430662
601995,2024-12-31,按地区分类,山西省,14378233,0.000674,17055656,0.001178,-2677423,-0.000391,-0.186214
601995,2024-12-31,按地区分类,江西省,13232763,0.00062,7083669,0.000489,6149094,0.000897,0.464687
601995,2024-12-31,按地区分类,湖南省,13167960,0.000617,28127602,0.001942,-14959642,-0.002183,-1.136064
601995,2024-12-31,按地区分类,重庆市,8046314,0.000377,15853994,0.001095,-7807680,-0.001139,-0.970342
601995,2024-12-31,按地区分类,贵州省,6929394,0.000325,6596230,0.000456,333164,4.9e-05,0.04808
601995,2024-12-31,按地区分类,甘肃省,6803631,0.000319,10123123,0.000699,-3319492,-0.000484,-0.4879
601995,2024-12-31,按地区分类,吉林省,6403936,0.0003,7272097,0.000502,-868161,-0.000127,-0.135567
601995,2024-12-31,按地区分类,云南省,2876848,0.000135,9851060,0.00068,-6974212,-0.001018,-2.424255
601995,2024-12-31,按地区分类,西藏自治区,2555645,0.00012,3470540,0.00024,-914895,-0.000134,-0.35799
601995,2024-12-31,按地区分类,内蒙古自治区,1277227,6e-05,4984192,0.000344,-3706965,-0.000541,-2.902354
601995,2024-12-31,按地区分类,广西省,1031504,4.8e-05,6288771,0.000434,-5257267,-0.000767,-5.096701
601995,2024-12-31,按地区分类,宁夏自治区,666234,3.1e-05,4844103,0.000335,-4177869,-0.00061,-6.270873
601995,2024-12-31,按地区分类,其他,124668,6e-06,32810447,0.002266,-32685779,-0.00477,-262.182589
601995,2024-12-31,按地区分类,新疆自治区,4586,0.0,4199656,0.00029,-4195070,-0.000612,-914.755778
601995,2024-06-30,按行业分类,财富管理,2961933715,0.332409,2030504795,0.315784,931428920,0.375506,0.314466
601995,2024-06-30,按行业分类,固定收益,2179786453,0.244631,460544654,0.071624,1719241799,0.693113,0.78872
601995,2024-06-30,按行业分类,股票业务,1602046172,0.179793,607993206,0.094555,994052966,0.400753,0.62049
601995,2024-06-30,按行业分类,私募股权,584152243,0.065558,374313984,0.058213,209838259,0.084596,0.359218
601995,2024-06-30,按行业分类,投资银行,578513856,0.064925,1362014224,0.21182,-783500368,-0.315868,-1.354333
601995,2024-06-30,按行业分类,其他,550653466,0.061798,1293984295,0.20124,-743330829,-0.299674,-1.349907
601995,2024-06-30,按行业分类,资产管理,453424625,0.050886,300691357,0.046763,152733268,0.061574,0.336844
601995,2024-06-30,按产品分类,财富管理,2961933715,0.332409,2030504795,0.315784,931428920,0.375506,0.314466
601995,2024-06-30,按产品分类,固定收益,2179786453,0.244631,460544654,0.071624,1719241799,0.693113,0.78872
601995,2024-06-30,按产品分类,股票业务,1602046172,0.179793,607993206,0.094555,994052966,0.400753,0.62049
601995,2024-06-30,按产品分类,私募股权,584152243,0.065558,374313984,0.058213,209838259,0.084596,0.359218
601995,2024-06-30,按产品分类,投资银行,578513856,0.064925,1362014224,0.21182,-783500368,-0.315868,-1.354333
601995,2024-06-30,按产品分类,其他,550653466,0.061798,1293984295,0.20124,-743330829,-0.299674,-1.349907
601995,2024-06-30,按产品分类,资产管理,453424625,0.050886,300691357,0.046763,152733268,0.061574,0.336844
601995,2024-06-30,按地区分类,公司本部,4390511366,0.492734,1761115666,0.273888,2629395700,1.060042,0.598881
601995,2024-06-30,按地区分类,境外业务,2291093200,0.257123,1176358263,0.182947,1114734937,0.449406,0.486552
601995,2024-06-30,按地区分类,其他境内子公司,1065612641,0.119591,1242031249,0.193161,-176418608,-0.071123,-0.165556
601995,2024-06-30,按地区分类,上海市,308360617,0.034606,838759811,0.130444,-530399194,-0.213831,-1.720061
601995,2024-06-30,按地区分类,广东省,306224515,0.034367,518491877,0.080636,-212267362,-0.085576,-0.693176
601995,2024-06-30,按地区分类,北京市,174423516,0.019575,237748832,0.036975,-63325316,-0.02553,-0.363055
601995,2024-06-30,按地区分类,江苏省,77075305,0.00865,116644118,0.01814,-39568813,-0.015952,-0.513379
601995,2024-06-30,按地区分类,四川省,55320798,0.006208,75824862,0.011792,-20504064,-0.008266,-0.370639
601995,2024-06-30,按地区分类,福建省,39117055,0.00439,54685064,0.008505,-15568009,-0.006276,-0.397985
601995,2024-06-30,按地区分类,浙江省,26578611,0.002983,92042573,0.014314,-65463962,-0.026392,-2.463032
601995,2024-06-30,按地区分类,河南省,26028443,0.002921,30634524,0.004764,-4606081,-0.001857,-0.176963
601995,2024-06-30,按地区分类,天津市,21862800,0.002454,28929606,0.004499,-7066806,-0.002849,-0.323234
601995,2024-06-30,按地区分类,湖北省,21220847,0.002382,29951935,0.004658,-8731088,-0.00352,-0.411439
601995,2024-06-30,按地区分类,山东省,16025242,0.001798,51223683,0.007966,-35198441,-0.01419,-2.196437
601995,2024-06-30,按地区分类,辽宁省,14136302,0.001586,28996260,0.004509,-14859958,-0.005991,-1.051191
601995,2024-06-30,按地区分类,河北省,9457038,0.001061,9835881,0.00153,-378843,-0.000153,-0.040059
601995,2024-06-30,按地区分类,安徽省,9223368,0.001035,17571964,0.002733,-8348596,-0.003366,-0.905157
601995,2024-06-30,按地区分类,青海省,8578960,0.000963,6940177,0.001079,1638783,0.000661,0.191024
601995,2024-06-30,按地区分类,陕西省,7905750,0.000887,16137967,0.00251,-8232217,-0.003319,-1.041295
601995,2024-06-30,按地区分类,黑龙江省,7717383,0.000866,10063862,0.001565,-2346479,-0.000946,-0.304051
601995,2024-06-30,按地区分类,海南省,6927905,0.000777,4772591,0.000742,2155314,0.000869,0.311106
601995,2024-06-30,按地区分类,山西省,5179196,0.000581,7447621,0.001158,-2268425,-0.000915,-0.437988
601995,2024-06-30,按地区分类,江西省,4659505,0.000523,3021039,0.00047,1638466,0.000661,0.351639
601995,2024-06-30,按地区分类,湖南省,4539018,0.000509,12637910,0.001965,-8098892,-0.003265,-1.784283
601995,2024-06-30,按地区分类,重庆市,3106968,0.000349,10157473,0.00158,-7050505,-0.002842,-2.269256
601995,2024-06-30,按地区分类,贵州省,2500240,0.000281,3107408,0.000483,-607168,-0.000245,-0.242844
601995,2024-06-30,按地区分类,吉林省,2364738,0.000265,3784711,0.000589,-1419973,-0.000572,-0.600478
601995,2024-06-30,按地区分类,甘肃省,2334140,0.000262,5070929,0.000789,-2736789,-0.001103,-1.172504
601995,2024-06-30,按地区分类,西藏自治区,903943,0.000101,1658013,0.000258,-754070,-0.000304,-0.834201
601995,2024-06-30,按地区分类,云南省,843178,9.5e-05,4552933,0.000708,-3709755,-0.001496,-4.399729
601995,2024-06-30,按地区分类,广西省,283452,3.2e-05,2733638,0.000425,-2450186,-0.000988,-8.644095
601995,2024-06-30,按地区分类,宁夏自治区,229547,2.6e-05,2292895,0.000357,-2063348,-0.000832,-8.988782
601995,2024-06-30,按地区分类,其他,154143,1.7e-05,20607142,0.003205,-20452999,-0.008246,-132.688471
601995,2024-06-30,按地区分类,内蒙古自治区,109165,1.2e-05,2332565,0.000363,-2223400,-0.000896,-20.367334
601995,2024-06-30,按地区分类,新疆自治区,-98365,-1.1e-05,1881473,0.000293,-1979838,-0.000798,
601995,2023-12-31,按行业分类,财富管理,6875443018,0.29906,4791019992,0.301013,2084423026,0.294665,0.303169
601995,2023-12-31,按行业分类,股票业务,5251770500,0.228435,1416311078,0.088985,3835459422,0.542201,0.730317
601995,2023-12-31,按行业分类,投资银行,3242335675,0.141031,2891859099,0.181691,350476576,0.049545,0.108094
601995,2023-12-31,按行业分类,固定收益,2518903960,0.109564,988540686,0.062109,1530363274,0.21634,0.607551
