股票代码,报告日期,分类类型,主营构成,主营收入,收入比例,主营成本,成本比例,主营利润,利润比例,毛利率
601688,2024-09-30,按行业分类,机构服务业务,2402000000.0,0.076438,2310000000.0,0.12347,92000000.0,0.007236,0.038301
601688,2024-09-30,按行业分类,投资管理业务,652000000.0,0.020748,721000000.0,0.038538,-69000000.0,-0.005427,-0.105828
601688,2024-09-30,按产品分类,国际业务,13414000000.0,0.426871,6381000000.0,0.341066,7033000000.0,0.553126,0.524303
601688,2024-09-30,按产品分类,财富管理业务,12101000000.0,0.385088,7476000000.0,0.399594,4625000000.0,0.363744,0.3822
601688,2024-09-30,按产品分类,其他,2855000000.0,0.090854,1821000000.0,0.097333,1034000000.0,0.081321,0.362172
601688,2024-09-30,按产品分类,机构服务业务,2402000000.0,0.076438,2310000000.0,0.12347,92000000.0,0.007236,0.038301
601688,2024-09-30,按产品分类,投资管理业务,652000000.0,0.020748,721000000.0,0.038538,-69000000.0,-0.005427,-0.105828
601688,2024-06-30,按行业分类,财富管理业务,7286083400.0,0.417756,3395144200.0,0.286173,3890939200.0,0.697669,0.534023
601688,2024-06-30,按行业分类,国际业务,6491117000.0,0.372175,5474602600.0,0.461448,1016514400.0,0.182267,0.156601
601688,2024-06-30,按行业分类,其他,2021143600.0,0.115885,1317723700.0,0.111069,703419900.0,0.126127,0.348031
601688,2024-06-30,按行业分类,机构服务业务,1613398600.0,0.092506,1271092300.0,0.107139,342306300.0,0.061378,0.212165
601688,2024-06-30,按行业分类,投资管理业务,29272100.0,0.001678,405393900.0,0.03417,-376121800.0,-0.067441,-12.849157
601688,2024-06-30,按产品分类,财富管理,7286083416.4,0.417756,3395144178.4,0.286173,3890939238.0,0.697669,0.534023
601688,2024-06-30,按产品分类,国际业务,6491116967.07,0.372175,5474602602.71,0.461448,1016514364.36,0.182267,0.156601
601688,2024-06-30,按产品分类,其他,2082478282.96,0.119401,1379365707.37,0.116265,703112575.59,0.126072,0.337633
601688,2024-06-30,按产品分类,机构服务,1613398625.21,0.092506,1271092280.13,0.107139,342306345.08,0.061378,0.212165
601688,2024-06-30,按产品分类,投资管理,29272077.43,0.001678,405393916.09,0.03417,-376121838.66,-0.067441,-12.849168
601688,2024-06-30,按产品分类,分部间抵销,-61334682.8,-0.003517,-61641978.62,-0.005196,307295.82,5.5e-05,
601688,2024-06-30,按地区分类,香港及海外,6491117000.0,0.372175,5474602600.0,0.461448,1016514400.0,0.182267,0.156601
601688,2024-06-30,按地区分类,江苏地区,5851181500.0,0.335484,2226748100.0,0.18769,3624433400.0,0.649883,0.619436
601688,2024-06-30,按地区分类,广东地区,3320922200.0,0.190409,3167573300.0,0.266991,153348900.0,0.027496,0.046177
601688,2024-06-30,按地区分类,上海地区,1160928100.0,0.066563,502747900.0,0.042376,658180200.0,0.118016,0.566943
601688,2024-06-30,按地区分类,其他地区,395771200.0,0.022692,303046300.0,0.025543,92724900.0,0.016626,0.234289
601688,2024-06-30,按地区分类,北京地区,123271600.0,0.007068,114484300.0,0.00965,8787300.0,0.001576,0.071284
601688,2024-06-30,按地区分类,湖北地区,97823100.0,0.005609,74754200.0,0.006301,23068900.0,0.004136,0.235823
601688,2024-03-31,按行业分类,财富管理业务,3127000000.0,0.512119,1331000000.0,0.356263,1796000000.0,0.758126,0.574352
601688,2024-03-31,按行业分类,国际业务,1578000000.0,0.258434,1019000000.0,0.272752,559000000.0,0.235965,0.354246
601688,2024-03-31,按行业分类,其他,975000000.0,0.159679,534000000.0,0.142934,441000000.0,0.186154,0.452308
601688,2024-03-31,按行业分类,机构服务业务,425000000.0,0.069604,638000000.0,0.170771,-213000000.0,-0.089911,-0.501176
601688,2024-03-31,按行业分类,投资管理业务,1000000.0,0.000164,214000000.0,0.057281,-213000000.0,-0.089911,-213.0
601688,2024-03-31,按产品分类,财富管理业务,3127000000.0,0.512119,1331000000.0,0.356263,1796000000.0,0.758126,0.574352
601688,2024-03-31,按产品分类,国际业务,1578000000.0,0.258434,1019000000.0,0.272752,559000000.0,0.235965,0.354246
601688,2024-03-31,按产品分类,其他,975000000.0,0.159679,534000000.0,0.142934,441000000.0,0.186154,0.452308
601688,2024-03-31,按产品分类,机构服务业务,425000000.0,0.069604,638000000.0,0.170771,-213000000.0,-0.089911,-0.501176
601688,2024-03-31,按产品分类,投资管理业务,1000000.0,0.000164,214000000.0,0.057281,-213000000.0,-0.089911,-213.0
601688,2023-12-31,按行业分类,财富管理业务,15720933100.0,0.429797,9022849600.0,0.412185,6698083500.0,0.456045,0.426061
601688,2023-12-31,按行业分类,国际业务,7925889700.0,0.216687,5516589800.0,0.252011,2409299900.0,0.164039,0.303978
601688,2023-12-31,按行业分类,机构服务业务,6789180600.0,0.18561,3582309800.0,0.163649,3206870800.0,0.218343,0.47235
601688,2023-12-31,按行业分类,其他,3255918800.0,0.089014,2682760200.0,0.122555,573158600.0,0.039024,0.176036
601688,2023-12-31,按行业分类,投资管理业务,2885663100.0,0.078892,1085756600.0,0.0496,1799906500.0,0.122548,0.623741
601688,2023-12-31,按产品分类,财富管理,15720933068.4,0.429797,9022849621.72,0.412185,6698083446.68,0.456045,0.426061
601688,2023-12-31,按产品分类,国际业务,7925889661.76,0.216687,5516589840.4,0.252011,2409299821.36,0.164039,0.303978
601688,2023-12-31,按产品分类,机构服务,6789180625.29,0.18561,3582309803.82,0.163649,3206870821.47,0.218343,0.47235
601688,2023-12-31,按产品分类,其他,4421977529.06,0.120893,2826872878.17,0.129138,1595104650.89,0.108604,0.360722
601688,2023-12-31,按产品分类,投资管理,2885663109.12,0.078892,1085756550.52,0.0496,1799906558.6,0.122548,0.623741
601688,2023-12-31,按产品分类,分部间抵销,-1166058644.15,-0.031879,-144112696.1,-0.006583,-1021945948.05,-0.06958,
601688,2023-12-31,按地区分类,江苏地区,16270007900.0,0.444808,6664022300.0,0.304429,9605985600.0,0.654033,0.590411
601688,2023-12-31,按地区分类,广东地区,8350526200.0,0.228296,7216821100.0,0.329682,1133705100.0,0.077189,0.135765
601688,2023-12-31,按地区分类,香港及海外,7925889700.0,0.216687,5516589800.0,0.252011,2409299900.0,0.164039,0.303978
601688,2023-12-31,按地区分类,上海地区,2561222100.0,0.070022,1106529100.0,0.050549,1454693000.0,0.099044,0.567968
601688,2023-12-31,按地区分类,其他地区,807472100.0,0.022076,767600200.0,0.035066,39871900.0,0.002715,0.049379
601688,2023-12-31,按地区分类,北京地区,471288000.0,0.012885,431477400.0,0.019711,39810600.0,0.002711,0.084472
601688,2023-12-31,按地区分类,湖北地区,191179300.0,0.005227,187226100.0,0.008553,3953200.0,0.000269,0.020678
601688,2023-06-30,按行业分类,财富管理,6801634993.68,0.370272,2775463013.44,0.286653,4026171980.24,0.463472,0.591942
601688,2023-06-30,按行业分类,机构服务,4078676554.43,0.222038,1918313112.01,0.198126,2160363442.42,0.24869,0.529673
601688,2023-06-30,按行业分类,国际业务,3875317586.77,0.210967,2927573338.5,0.302363,947744248.27,0.109099,0.244559
601688,2023-06-30,按行业分类,其他,3137669792.81,0.170811,1587845030.85,0.163994,1549824761.96,0.178408,0.493941
601688,2023-06-30,按行业分类,投资管理,1540134746.62,0.083843,538101645.13,0.055576,1002033101.49,0.115349,0.650614
601688,2023-06-30,按行业分类,分部间抵销,-1064139352.54,-0.05793,-64983854.92,-0.006712,-999155497.62,-0.115018,
601688,2023-06-30,按产品分类,财富管理,6801634993.68,0.370272,2775463013.44,0.286653,4026171980.24,0.463472,0.591942
601688,2023-06-30,按产品分类,机构服务,4078676554.43,0.222038,1918313112.01,0.198126,2160363442.42,0.24869,0.529673
601688,2023-06-30,按产品分类,国际业务,3875317586.77,0.210967,2927573338.5,0.302363,947744248.27,0.109099,0.244559
601688,2023-06-30,按产品分类,其他,3137669792.81,0.170811,1587845030.85,0.163994,1549824761.96,0.178408,0.493941
601688,2023-06-30,按产品分类,投资管理,1540134746.62,0.083843,538101645.13,0.055576,1002033101.49,0.115349,0.650614
601688,2023-06-30,按产品分类,分部间抵销,-1064139352.54,-0.05793,-64983854.92,-0.006712,-999155497.62,-0.115018,
601688,2023-06-30,按地区分类,江苏地区,9062986400.0,0.493377,3287346200.0,0.339521,5775640200.0,0.664862,0.637278
601688,2023-06-30,按地区分类,香港及海外,3875317600.0,0.210967,2927573300.0,0.302363,947744300.0,0.109099,0.244559
601688,2023-06-30,按地区分类,广东地区,3168217400.0,0.172474,2330732400.0,0.240721,837485000.0,0.096407,0.264339
601688,2023-06-30,按地区分类,上海地区,1587319300.0,0.086412,599451700.0,0.061912,987867600.0,0.113718,0.62235
601688,2023-06-30,按地区分类,其他地区,424144200.0,0.02309,326763300.0,0.033748,97380900.0,0.01121,0.229594
601688,2023-06-30,按地区分类,北京地区,150754900.0,0.008207,131833500.0,0.013616,18921400.0,0.002178,0.125511
601688,2023-06-30,按地区分类,湖北地区,100554500.0,0.005474,78611900.0,0.008119,21942600.0,0.002526,0.218216
601688,2022-12-31,按行业分类,财富管理业务,15629090000.0,0.487928,7191996600.0,0.361596,8437093400.0,0.69487,0.539833
601688,2022-12-31,按行业分类,国际业务,6633324400.0,0.207087,4733392100.0,0.237983,1899932300.0,0.156476,0.286422
601688,2022-12-31,按行业分类,机构服务业务,4891764700.0,0.152717,4192219100.0,0.210775,699545600.0,0.057614,0.143005
601688,2022-12-31,按行业分类,其他,4035386200.0,0.125982,2883637300.0,0.144982,1151748900.0,0.094857,0.285412
601688,2022-12-31,按行业分类,投资管理业务,841996800.0,0.026286,888348000.0,0.044664,-46351200.0,-0.003817,-0.055049
601688,2022-12-31,按产品分类,财富管理,15629089973.77,0.487928,7191996604.07,0.361596,8437093369.7,0.69487,0.539833
601688,2022-12-31,按产品分类,其他,8065716082.9,0.251805,3001183783.48,0.150892,5064532299.42,0.41711,0.627909
601688,2022-12-31,按产品分类,国际业务,6633324433.84,0.207087,4733392083.27,0.237983,1899932350.57,0.156476,0.286422
601688,2022-12-31,按产品分类,机构服务,4891764714.21,0.152717,4192219104.28,0.210775,699545609.93,0.057614,0.143005
601688,2022-12-31,按产品分类,投资管理,841996786.82,0.026286,888347987.32,0.044664,-46351200.5,-0.003817,-0.055049
601688,2022-12-31,按产品分类,分部间抵销,-4030329903.45,-0.125824,-117546447.11,-0.00591,-3912783456.34,-0.322253,
601688,2022-12-31,按地区分类,江苏地区,12921793900.0,0.403408,5910063800.0,0.297144,7011730100.0,0.577479,0.542628
601688,2022-12-31,按地区分类,广东地区,8127565500.0,0.253736,6879420600.0,0.34588,1248144900.0,0.102796,0.153569
601688,2022-12-31,按地区分类,香港及海外,6633324400.0,0.207087,4733392100.0,0.237983,1899932300.0,0.156476,0.286422
601688,2022-12-31,按地区分类,上海地区,2730703900.0,0.08525,988240300.0,0.049686,1742463600.0,0.143507,0.638101
601688,2022-12-31,按地区分类,其他地区,969545500.0,0.030268,784824200.0,0.039459,184721300.0,0.015213,0.190524
601688,2022-12-31,按地区分类,北京地区,437714800.0,0.013665,408569200.0,0.020542,29145600.0,0.0024,0.066586
601688,2022-12-31,按地区分类,湖北地区,210914100.0,0.006585,185082900.0,0.009306,25831200.0,0.002127,0.122473
601688,2022-06-30,按行业分类,财富管理业务,8396210800.0,0.519371,4006216800.0,0.427576,4389994000.0,0.645921,0.522854
601688,2022-06-30,按行业分类,国际业务,3162509000.0,0.195626,1903737300.0,0.203182,1258771700.0,0.185209,0.398029
601688,2022-06-30,按行业分类,机构服务业务,2517342000.0,0.155717,1708103800.0,0.182303,809238200.0,0.119067,0.321465
601688,2022-06-30,按行业分类,其他,2025876400.0,0.125316,1344012500.0,0.143444,681863900.0,0.100326,0.336577
601688,2022-06-30,按行业分类,投资管理业务,64161000.0,0.003969,407537200.0,0.043496,-343376200.0,-0.050523,-5.35179
601688,2022-06-30,按产品分类,财富管理,8396210757.67,0.519371,4006216789.49,0.427576,4389993968.18,0.645921,0.522854
601688,2022-06-30,按产品分类,国际业务,3162509001.74,0.195626,1903737346.88,0.203182,1258771654.86,0.185209,0.398029
601688,2022-06-30,按产品分类,机构服务,2517341977.75,0.155717,1708103821.97,0.182303,809238155.78,0.119067,0.321465
601688,2022-06-30,按产品分类,其他,2070988418.1,0.128107,1404483558.78,0.149898,666504859.32,0.098066,0.321829
601688,2022-06-30,按产品分类,投资管理,64161001.51,0.003969,407537183.36,0.043496,-343376181.85,-0.050523,-5.35179
601688,2022-06-30,按产品分类,分部间抵销,-45112064.59,-0.002791,-60471080.57,-0.006454,15359015.98,0.00226,
601688,2022-06-30,按地区分类,江苏地区,6564767100.0,0.406082,2770231300.0,0.295661,3794535800.0,0.558308,0.578015
601688,2022-06-30,按地区分类,广东地区,4461701100.0,0.275991,3762952900.0,0.401613,698748200.0,0.10281,0.15661
601688,2022-06-30,按地区分类,香港及海外,3162509000.0,0.195626,1903737300.0,0.203182,1258771700.0,0.185209,0.398029
601688,2022-06-30,按地区分类,上海地区,1314709800.0,0.081325,343194800.0,0.036629,971515000.0,0.142944,0.738958
601688,2022-06-30,按地区分类,其他地区,513173900.0,0.031744,317945600.0,0.033934,195228300.0,0.028725,0.380433
601688,2022-06-30,按地区分类,湖北地区,109616200.0,0.006781,78785200.0,0.008409,30831000.0,0.004536,0.281263
601688,2022-06-30,按地区分类,北京地区,39622000.0,0.002451,192760500.0,0.020573,-153138500.0,-0.022532,-3.864987
601688,2021-12-31,按行业分类,财富管理业务,16286955000.0,0.429673,8657967800.0,0.401452,7628987200.0,0.466924,0.468411
601688,2021-12-31,按行业分类,机构服务业务,9323230100.0,0.24596,4395626400.0,0.203816,4927603700.0,0.301589,0.52853
601688,2021-12-31,按行业分类,国际业务,6307696300.0,0.166406,4865888300.0,0.225621,1441808000.0,0.088244,0.228579
601688,2021-12-31,按行业分类,投资管理业务,4385902100.0,0.115706,966781000.0,0.044828,3419121100.0,0.209264,0.779571
601688,2021-12-31,按行业分类,其他,1601660200.0,0.042254,2680359400.0,0.124283,-1078699200.0,-0.066021,-0.673488
601688,2021-12-31,按产品分类,财富管理,16286955019.02,0.429673,8657967752.55,0.401452,7628987266.47,0.466924,0.468411
601688,2021-12-31,按产品分类,机构服务,9323230058.66,0.24596,4395626422.95,0.203816,4927603635.71,0.301589,0.52853
601688,2021-12-31,按产品分类,国际业务,6307696332.22,0.166406,4865888252.37,0.225621,1441808079.85,0.088244,0.228579
601688,2021-12-31,按产品分类,投资管理,4385902098.43,0.115706,966781036.36,0.044828,3419121062.07,0.209264,0.779571
601688,2021-12-31,按产品分类,其他,1796927456.88,0.047406,2865553412.87,0.13287,-1068625955.99,-0.065404,-0.594696
601688,2021-12-31,按产品分类,分部间抵销,-195267312.77,-0.005151,-185193969.24,-0.008587,-10073343.53,-0.000617,
601688,2021-12-31,按地区分类,江苏地区,17394828300.0,0.458901,7374593500.0,0.341945,10020234800.0,0.613278,0.576047
601688,2021-12-31,按地区分类,广东地区,8401550100.0,0.221645,6817791100.0,0.316127,1583759000.0,0.096932,0.188508
601688,2021-12-31,按地区分类,香港及海外,6307696300.0,0.166406,4865888300.0,0.225621,1441808000.0,0.088244,0.228579
601688,2021-12-31,按地区分类,上海地区,3018357400.0,0.079629,1095796000.0,0.05081,1922561400.0,0.117668,0.636956
601688,2021-12-31,按地区分类,北京地区,1450398100.0,0.038264,406351700.0,0.018842,1044046400.0,0.0639,0.719834
601688,2021-12-31,按地区分类,其他地区,1082057200.0,0.028546,823032900.0,0.038162,259024300.0,0.015853,0.239381
601688,2021-12-31,按地区分类,湖北地区,250556300.0,0.00661,183169400.0,0.008493,67386900.0,0.004124,0.268949
601688,2021-06-30,按行业分类,财富管理业务,6721767600.0,0.368664,2708230300.0,0.330684,4013537300.0,0.399635,0.597096
601688,2021-06-30,按行业分类,机构服务业务,4926309300.0,0.27019,1857179000.0,0.226768,3069130300.0,0.305599,0.623008
601688,2021-06-30,按行业分类,投资管理业务,2961125100.0,0.162407,451175500.0,0.05509,2509949600.0,0.24992,0.847634
601688,2021-06-30,按行业分类,国际业务,2783728500.0,0.152677,1724097800.0,0.210518,1059630700.0,0.105509,0.380652
601688,2021-06-30,按行业分类,其他,839839500.0,0.046062,1449088700.0,0.176939,-609249200.0,-0.060664,-0.725435
601688,2021-06-30,按产品分类,财富管理,6721767640.92,0.368664,2708230318.55,0.330684,4013537322.37,0.399635,0.597096
601688,2021-06-30,按产品分类,机构服务,4926309266.3,0.27019,1857179006.08,0.226768,3069130260.22,0.305599,0.623008
