股票代码,报告日期,分类类型,主营构成,主营收入,收入比例,主营成本,成本比例,主营利润,利润比例,毛利率
600030,2023-12-31,按地区分类,境内,50664094296.12,0.843446,29529936855.43,0.869696,21134157440.69,0.809314,0.417143
600030,2023-12-31,按地区分类,境外,9403898469.99,0.156554,4424379984.73,0.130304,4979518485.26,0.190686,0.529516
600030,2023-12-31,按地区分类,其中:公司本部,44646065761.09,0.743259,23392813860.13,0.68895,21253251900.96,0.813874,0.476039
600030,2023-12-31,按地区分类,其中:浙江省,1572058450.33,0.026171,1254426566.34,0.036945,317631883.99,0.012163,0.202048
600030,2023-12-31,按地区分类,其中:其他地区,1224447357.47,0.020384,1882285085.61,0.055436,-657837728.14,-0.025191,-0.537253
600030,2023-12-31,按地区分类,其中:上海市,1077854934.18,0.017944,647511231.53,0.01907,430343702.65,0.01648,0.399259
600030,2023-12-31,按地区分类,其中:北京市,809275039.38,0.013473,705965592.11,0.020792,103309447.27,0.003956,0.127657
600030,2023-12-31,按地区分类,其中:广东省,668001260.94,0.011121,856913239.97,0.025237,-188911979.03,-0.007234,-0.282802
600030,2023-12-31,按地区分类,其中:山东省,666391492.73,0.011094,790021279.74,0.023267,-123629787.01,-0.004734,-0.185521
600030,2023-06-30,按行业分类,证券投资业务,10213222741.02,0.32423,3732431785.8,0.227932,6480790955.22,0.428488,0.634549
600030,2023-06-30,按行业分类,经纪业务,7921115677.75,0.251464,5472515956.07,0.334196,2448599721.68,0.161893,0.309123
600030,2023-06-30,按行业分类,资产管理业务,5362063131.42,0.170224,3092586412.44,0.188858,2269476718.98,0.15005,0.423247
600030,2023-06-30,按行业分类,其他业务,4205744280.3,0.133516,2129925762.16,0.13007,2075818518.14,0.137246,0.493567
600030,2023-06-30,按行业分类,证券承销业务,3797814193.45,0.120566,1947705061.02,0.118943,1850109132.43,0.122323,0.487151
600030,2023-06-30,按产品分类,证券投资业务,10213222741.02,0.32423,3732431785.8,0.227932,6480790955.22,0.428488,0.634549
600030,2023-06-30,按产品分类,经纪业务,7921115677.75,0.251464,5472515956.07,0.334196,2448599721.68,0.161893,0.309123
600030,2023-06-30,按产品分类,资产管理业务,5362063131.42,0.170224,3092586412.44,0.188858,2269476718.98,0.15005,0.423247
600030,2023-06-30,按产品分类,其他,4205744280.3,0.133516,2129925762.16,0.13007,2075818518.14,0.137246,0.493567
600030,2023-06-30,按产品分类,证券承销业务,3797814193.45,0.120566,1947705061.02,0.118943,1850109132.43,0.122323,0.487151
600030,2023-06-30,按地区分类,境内,26631817689.19,0.845456,14194488213.48,0.86683,12437329475.71,0.822314,0.46701
600030,2023-06-30,按地区分类,境外,4868142334.75,0.154544,2180676764.01,0.13317,2687465570.74,0.177686,0.552052
600030,2023-06-30,按地区分类,其中:公司本部,24007622677.12,0.762148,11519015850.69,0.703444,12488606826.43,0.825704,0.520193
600030,2023-06-30,按地区分类,其中:浙江,679512395.75,0.021572,532459579.99,0.032516,147052815.76,0.009723,0.216409
600030,2023-06-30,按地区分类,其中:上海,475891927.33,0.015108,275179079.68,0.016805,200712847.65,0.01327,0.421761
600030,2023-06-30,按地区分类,其中:其他地区,443448613.89,0.014078,824255410.95,0.050336,-380806797.06,-0.025178,-0.858739
600030,2023-06-30,按地区分类,其中:山东,383418874.55,0.012172,370115810.96,0.022602,13303063.59,0.00088,0.034696
600030,2023-06-30,按地区分类,其中:北京,363843165.52,0.011551,304529482.11,0.018597,59313683.41,0.003922,0.16302
600030,2023-06-30,按地区分类,其中:广东,278080035.03,0.008828,368932999.1,0.02253,-90852964.07,-0.006007,-0.326715
600030,2022-12-31,按行业分类,经纪业务,16488305414.36,0.253243,12531561440.93,0.345237,3956743973.43,0.137339,0.239973
600030,2022-12-31,按行业分类,证券投资业务,15771905696.5,0.24224,4897285501.75,0.134917,10874620194.75,0.377458,0.689493
600030,2022-12-31,按行业分类,资产管理业务,12184803617.08,0.187146,6479403749.04,0.178504,5705399868.04,0.198035,0.468239
600030,2022-12-31,按行业分类,其他业务,12152592661.17,0.186651,8791271312.16,0.242194,3361321349.01,0.116672,0.276593
600030,2022-12-31,按行业分类,证券承销业务,8510900610.1,0.130719,3598873359.12,0.099147,4912027250.98,0.170497,0.577145
600030,2022-12-31,按产品分类,经纪业务,16488305414.36,0.253243,12531561440.93,0.345237,3956743973.43,0.137339,0.239973
600030,2022-12-31,按产品分类,证券投资业务,15771905696.5,0.24224,4897285501.75,0.134917,10874620194.75,0.377458,0.689493
600030,2022-12-31,按产品分类,资产管理业务,12184803617.08,0.187146,6479403749.04,0.178504,5705399868.04,0.198035,0.468239
600030,2022-12-31,按产品分类,其他业务,12152592661.17,0.186651,8791271312.16,0.242194,3361321349.01,0.116672,0.276593
600030,2022-12-31,按产品分类,证券承销业务,8510900610.1,0.130719,3598873359.12,0.099147,4912027250.98,0.170497,0.577145
600030,2022-12-31,按地区分类,境内,56915786475.46,0.874168,31648240920.48,0.871891,25267545554.98,0.877037,0.443946
600030,2022-12-31,按地区分类,境外,8192721523.75,0.125832,4650154442.52,0.128109,3542567081.23,0.122963,0.432404
600030,2022-12-31,按地区分类,其中:公司本部,49703162334.04,0.76339,25733129762.26,0.708933,23970032571.78,0.832001,0.482264
600030,2022-12-31,按地区分类,其中:浙江省,1875379853.83,0.028804,1146761338.61,0.031593,728618515.22,0.02529,0.388518
600030,2022-12-31,按地区分类,其中:其他地区,1435730863.35,0.022051,1698581963.43,0.046795,-262851100.08,-0.009124,-0.183078
600030,2022-12-31,按地区分类,其中:山东省,1094991387.52,0.016818,893735787.07,0.024622,201255600.45,0.006986,0.183797
600030,2022-12-31,按地区分类,其中:上海市,1063142068.35,0.016329,611287825.52,0.016841,451854242.83,0.015684,0.425018
600030,2022-12-31,按地区分类,其中:北京市,930597657.95,0.014293,780546181.05,0.021504,150051476.9,0.005208,0.161242
600030,2022-12-31,按地区分类,其中:广东省,812782310.42,0.012484,784198062.54,0.021604,28584247.88,0.000992,0.035168
600030,2022-06-30,按行业分类,证券投资业务,10412581842.38,0.29848,2651656381.51,0.134982,7760925460.87,0.50922,0.745341
600030,2022-06-30,按行业分类,经纪业务,8273644980.65,0.237166,5741711282.79,0.29228,2531933697.86,0.166129,0.306024
600030,2022-06-30,按行业分类,其他业务,6698649143.1,0.192019,6625688363.35,0.337278,72960779.75,0.004787,0.010892
600030,2022-06-30,按行业分类,资产管理业务,6090596594.08,0.174589,3040331575.53,0.154767,3050265018.55,0.200138,0.500815
600030,2022-06-30,按行业分类,证券承销业务,3409914977.51,0.097746,1585194216.73,0.080694,1824720760.78,0.119726,0.535122
600030,2022-06-30,按产品分类,证券投资业务,10412581842.38,0.29848,2651656381.51,0.134982,7760925460.87,0.50922,0.745341
600030,2022-06-30,按产品分类,经纪业务,8273644980.65,0.237166,5741711282.79,0.29228,2531933697.86,0.166129,0.306024
600030,2022-06-30,按产品分类,其他业务,6698649143.1,0.192019,6625688363.35,0.337278,72960779.75,0.004787,0.010892
600030,2022-06-30,按产品分类,资产管理业务,6090596594.08,0.174589,3040331575.53,0.154767,3050265018.55,0.200138,0.500815
600030,2022-06-30,按产品分类,证券承销业务,3409914977.51,0.097746,1585194216.73,0.080694,1824720760.78,0.119726,0.535122
600030,2022-06-30,按地区分类,境内,30958373974.99,0.887431,17635237924.75,0.897715,13323136050.24,0.874175,0.430356
600030,2022-06-30,按地区分类,境外,3927013562.73,0.112569,2009343895.16,0.102285,1917669667.57,0.125825,0.488328
600030,2022-06-30,按地区分类,其中:公司本部,28013597841.56,0.803018,14790001751.44,0.752879,13223596090.12,0.867644,0.472042
600030,2022-06-30,按地区分类,其中:浙江,783625461.95,0.022463,588385638.22,0.029952,195239823.73,0.01281,0.249149
600030,2022-06-30,按地区分类,其中:其他地区,539286963.27,0.015459,836333993.67,0.042573,-297047030.4,-0.01949,-0.550814
600030,2022-06-30,按地区分类,其中:上海,442571318.04,0.012686,298323837.04,0.015186,144247481.0,0.009465,0.32593
600030,2022-06-30,按地区分类,其中:山东,429042998.73,0.012299,400424584.18,0.020383,28618414.55,0.001878,0.066703
600030,2022-06-30,按地区分类,其中:北京,390176842.6,0.011185,330768337.04,0.016838,59408505.56,0.003898,0.15226
600030,2022-06-30,按地区分类,其中:广东,360072548.84,0.010322,390999783.16,0.019904,-30927234.32,-0.002029,-0.085892
600030,2021-12-31,按行业分类,其他,18581969514.4,0.242826,15515656128.95,0.351843,3066313385.45,0.094565,0.165016
600030,2021-12-31,按行业分类,证券投资业务,18385691259.85,0.240261,7616206163.6,0.17271,10769485096.25,0.33213,0.585754
600030,2021-12-31,按行业分类,经纪业务,18289371602.0,0.239003,10637991336.33,0.241234,7651380265.67,0.235968,0.418351
600030,2021-12-31,按行业分类,资产管理业务,13514151654.57,0.176601,6811867335.63,0.15447,6702284318.94,0.206698,0.495946
600030,2021-12-31,按行业分类,证券承销业务,7752532496.11,0.101309,3516505952.06,0.079743,4236026544.05,0.130639,0.546406
600030,2021-12-31,按产品分类,其他,18581969514.4,0.242826,15515656128.95,0.351843,3066313385.45,0.094565,0.165016
600030,2021-12-31,按产品分类,证券投资业务,18385691259.85,0.240261,7616206163.6,0.17271,10769485096.25,0.33213,0.585754
600030,2021-12-31,按产品分类,经纪业务,18289371602.0,0.239003,10637991336.33,0.241234,7651380265.67,0.235968,0.418351
600030,2021-12-31,按产品分类,资产管理业务,13514151654.57,0.176601,6811867335.63,0.15447,6702284318.94,0.206698,0.495946
600030,2021-12-31,按产品分类,证券承销业务,7752532496.11,0.101309,3516505952.06,0.079743,4236026544.05,0.130639,0.546406
600030,2021-12-31,按地区分类,境内,69201007050.07,0.904308,38466946108.26,0.872301,30734060941.81,0.947836,0.444127
600030,2021-12-31,按地区分类,境外,7322709476.86,0.095692,5631280808.31,0.127699,1691428668.55,0.052164,0.230984
600030,2021-12-31,按地区分类,其中:公司本部,62249755620.08,0.81347,33097369984.49,0.750537,29152385635.59,0.899058,0.468313
600030,2021-12-31,按地区分类,其中:浙江,1856364795.8,0.024259,1135003767.16,0.025738,721361028.64,0.022247,0.388588
600030,2021-12-31,按地区分类,其中:上海,1002853315.78,0.013105,572231046.29,0.012976,430622269.49,0.01328,0.429397
600030,2021-12-31,按地区分类,其中:山东,977970915.93,0.01278,790686442.04,0.01793,187284473.89,0.005776,0.191503
600030,2021-12-31,按地区分类,其中:北京,952767940.38,0.012451,774844093.63,0.017571,177923846.75,0.005487,0.186744
600030,2021-12-31,按地区分类,其中:广东,870909656.42,0.011381,669088692.87,0.015173,201820963.55,0.006224,0.231736
600030,2021-12-31,按地区分类,其中:江苏,284127638.29,0.003713,296095792.88,0.006714,-11968154.59,-0.000369,-0.042122
600030,2021-12-31,按地区分类,其中:辽宁,214468776.87,0.002803,153493704.26,0.003481,60975072.61,0.00188,0.284307
600030,2021-12-31,按地区分类,其中:湖北,115790871.7,0.001513,131633779.77,0.002985,-15842908.07,-0.000489,-0.136823
600030,2021-12-31,按地区分类,其中:天津,87875962.48,0.001148,83911854.16,0.001903,3964108.32,0.000122,0.04511
600030,2021-12-31,按地区分类,其中:四川,73518171.0,0.000961,82292635.19,0.001866,-8774464.19,-0.000271,-0.119351
600030,2021-12-31,按地区分类,其中:河北,68230786.5,0.000892,79567132.23,0.001804,-11336345.73,-0.00035,-0.166147
600030,2021-12-31,按地区分类,其中:河南,58361690.87,0.000763,63594741.85,0.001442,-5233050.98,-0.000161,-0.089666
600030,2021-12-31,按地区分类,其中:江西,56848827.14,0.000743,67210136.12,0.001524,-10361308.98,-0.00032,-0.182261
600030,2021-12-31,按地区分类,其中:湖南,53848676.65,0.000704,73326477.27,0.001663,-19477800.62,-0.000601,-0.361714
600030,2021-12-31,按地区分类,其中:陕西,53785072.15,0.000703,71090785.85,0.001612,-17305713.7,-0.000534,-0.321757
600030,2021-12-31,按地区分类,其中:福建,50570948.91,0.000661,77657249.19,0.001761,-27086300.28,-0.000835,-0.53561
600030,2021-12-31,按地区分类,其中:安徽,32588920.02,0.000426,43196399.91,0.00098,-10607479.89,-0.000327,-0.325493
600030,2021-12-31,按地区分类,其中:山西,21052651.47,0.000275,41351265.66,0.000938,-20298614.19,-0.000626,-0.964183
600030,2021-12-31,按地区分类,其中:云南,16738797.38,0.000219,23562953.21,0.000534,-6824155.83,-0.00021,-0.407685
600030,2021-12-31,按地区分类,其中:内蒙古,16019112.7,0.000209,18345014.39,0.000416,-2325901.69,-7.2e-05,-0.145195
600030,2021-12-31,按地区分类,其中:重庆,13766284.91,0.00018,18547576.89,0.000421,-4781291.98,-0.000147,-0.347319
600030,2021-12-31,按地区分类,其中:广西,13119353.77,0.000171,17334874.37,0.000393,-4215520.6,-0.00013,-0.321321
600030,2021-12-31,按地区分类,其中:吉林,11825222.1,0.000155,17305061.6,0.000392,-5479839.5,-0.000169,-0.463403
600030,2021-12-31,按地区分类,其中:海南,9899777.58,0.000129,12024180.46,0.000273,-2124402.88,-6.6e-05,-0.214591
600030,2021-12-31,按地区分类,其中:宁夏,9627279.91,0.000126,12820651.46,0.000291,-3193371.55,-9.8e-05,-0.3317
600030,2021-12-31,按地区分类,其中:青海,8863650.21,0.000116,5487150.28,0.000124,3376499.93,0.000104,0.380938
600030,2021-12-31,按地区分类,其中:黑龙江,8575419.81,0.000112,15008497.72,0.00034,-6433077.91,-0.000198,-0.750176
600030,2021-12-31,按地区分类,其中:甘肃,5296038.74,6.9e-05,8915773.08,0.000202,-3619734.34,-0.000112,-0.68348
600030,2021-12-31,按地区分类,其中:贵州,4054834.66,5.3e-05,5770361.1,0.000131,-1715526.44,-5.3e-05,-0.423082
600030,2021-12-31,按地区分类,其中:新疆,1530039.86,2e-05,8161368.48,0.000185,-6631328.62,-0.000205,-4.334089
600030,2021-12-31,按地区分类,其中:西藏,0.0,,16664.4,0.0,-16664.4,-1e-06,
600030,2021-06-30,按行业分类,证券投资业务,9768061716.23,0.258958,3606926022.98,0.168721,6161135693.25,0.376999,0.630743
600030,2021-06-30,按行业分类,其他业务,9727959826.31,0.257895,7702014970.87,0.360277,2025944855.44,0.123967,0.20826
600030,2021-06-30,按行业分类,经纪业务,9248385841.01,0.245181,5705087493.18,0.266867,3543298347.83,0.216814,0.383126
600030,2021-06-30,按行业分类,资产管理业务,6360417964.15,0.168619,3007356812.46,0.140675,3353061151.69,0.205173,0.527176
