股票代码,报告日期,分类类型,主营构成,主营收入,收入比例,主营成本,成本比例,主营利润,利润比例,毛利率
601066,2025-06-30,按产品分类,投资银行业务,1123052000.18,0.104568,942643210.97,0.174411,180408789.21,0.033815,0.160642
601066,2025-06-30,按产品分类,资产管理业务,640925506.17,0.059677,293466296.33,0.054298,347459209.84,0.065126,0.542121
601066,2025-06-30,按产品分类,其他,622916289.1,0.058,351122701.81,0.064966,271793587.29,0.050944,0.436324
601066,2025-06-30,按地区分类,境内,10032531647.52,0.934137,5226652864.09,0.967053,4805878783.43,0.900792,0.47903
601066,2025-06-30,按地区分类,境外,707361929.05,0.065863,178068510.62,0.032947,529293418.43,0.099208,0.748264
601066,2025-06-30,按地区分类,其中:公司本部,6993876148.02,0.651205,3991371190.27,0.738497,3002504957.75,0.562776,0.429305
601066,2025-06-30,按地区分类,其中:其他地区,1518401341.92,0.14138,666971539.84,0.123405,851429802.08,0.159588,0.560741
601066,2025-06-30,按地区分类,其中:北京市,869675146.12,0.080976,259344446.43,0.047985,610330699.69,0.114398,0.701792
601066,2025-06-30,按地区分类,其中:上海市,370500923.17,0.034498,154519545.64,0.02859,215981377.53,0.040483,0.582944
601066,2025-06-30,按地区分类,其中:广东省,280078088.29,0.026078,154446141.91,0.028576,125631946.38,0.023548,0.44856
601066,2025-03-31,按行业分类,交易及机构客户服务业务,1951000000.0,0.396625,937000000.0,0.332741,1014000000.0,0.482168,0.519733
601066,2025-03-31,按行业分类,财富管理业务,1890000000.0,0.384224,1076000000.0,0.382102,814000000.0,0.387066,0.430688
601066,2025-03-31,按行业分类,其他,377000000.0,0.076642,208000000.0,0.073864,169000000.0,0.080361,0.448276
601066,2025-03-31,按行业分类,投资银行业务,358000000.0,0.072779,423000000.0,0.150213,-65000000.0,-0.030908,-0.181564
601066,2025-03-31,按行业分类,资产管理业务,343000000.0,0.06973,172000000.0,0.06108,171000000.0,0.081312,0.498542
601066,2025-03-31,按产品分类,交易及机构客户服务业务,1951000000.0,0.396625,937000000.0,0.332741,1014000000.0,0.482168,0.519733
601066,2025-03-31,按产品分类,财富管理业务,1890000000.0,0.384224,1076000000.0,0.382102,814000000.0,0.387066,0.430688
601066,2025-03-31,按产品分类,其他,377000000.0,0.076642,208000000.0,0.073864,169000000.0,0.080361,0.448276
601066,2025-03-31,按产品分类,投资银行业务,358000000.0,0.072779,423000000.0,0.150213,-65000000.0,-0.030908,-0.181564
601066,2025-03-31,按产品分类,资产管理业务,343000000.0,0.06973,172000000.0,0.06108,171000000.0,0.081312,0.498542
601066,2024-12-31,按行业分类,交易及机构客户服务业务,8053430746.78,0.38116,3292811591.35,0.266729,4760619155.43,0.541992,0.591129
601066,2024-12-31,按行业分类,财富管理业务,6609790484.47,0.312834,4049195168.31,0.327998,2560595316.16,0.291521,0.387394
601066,2024-12-31,按行业分类,其他,2719360941.31,0.128704,2311571235.07,0.187245,407789706.24,0.046426,0.149958
601066,2024-12-31,按行业分类,投资银行业务,2490504951.9,0.117873,2006294364.24,0.162516,484210587.66,0.055127,0.194423
601066,2024-12-31,按行业分类,资产管理业务,1255657914.99,0.059429,685306791.55,0.055512,570351123.44,0.064934,0.454225
601066,2024-12-31,按产品分类,交易及机构客户服务,8053430746.78,0.38116,3292811591.35,0.266729,4760619155.43,0.541992,0.591129
601066,2024-12-31,按产品分类,财富管理业务,6609790484.47,0.312834,4049195168.31,0.327998,2560595316.16,0.291521,0.387394
601066,2024-12-31,按产品分类,其他,2719360941.31,0.128704,2311571235.07,0.187245,407789706.24,0.046426,0.149958
601066,2024-12-31,按产品分类,投资银行业务,2490504951.9,0.117873,2006294364.24,0.162516,484210587.66,0.055127,0.194423
601066,2024-12-31,按产品分类,资产管理业务,1255657914.99,0.059429,685306791.55,0.055512,570351123.44,0.064934,0.454225
601066,2024-12-31,按地区分类,境内,20392853583.75,0.965171,12008348004.32,0.972716,8384505579.43,0.954567,0.411149
601066,2024-12-31,按地区分类,境外,735891455.7,0.034829,336831146.2,0.027284,399060309.5,0.045433,0.542281
601066,2024-12-31,按地区分类,其中:公司本部,14747681186.12,0.697991,9027746369.94,0.731277,5719934816.18,0.651209,0.387853
601066,2024-12-31,按地区分类,其中:其他地区,2587024744.04,0.122441,1433580144.27,0.116125,1153444599.77,0.131318,0.445858
601066,2024-12-31,按地区分类,其中:北京市,1539197916.88,0.072849,550169995.76,0.044566,989027921.12,0.1126,0.642561
601066,2024-12-31,按地区分类,其中:上海市,1016001140.9,0.048086,665260642.11,0.053888,350740498.79,0.039931,0.345217
601066,2024-12-31,按地区分类,其中:广东省,502948595.81,0.023804,331590852.24,0.02686,171357743.57,0.019509,0.340706
601066,2024-09-30,按行业分类,交易及机构客户服务业务,4995000000.0,0.348935,2697000000.0,0.285608,2298000000.0,0.471675,0.46006
601066,2024-09-30,按行业分类,财富管理业务,4515000000.0,0.315403,2724000000.0,0.288468,1791000000.0,0.367611,0.396678
601066,2024-09-30,按行业分类,其他,2407000000.0,0.168145,1916000000.0,0.202902,491000000.0,0.10078,0.203988
601066,2024-09-30,按行业分类,投资银行业务,1497000000.0,0.104576,1589000000.0,0.168273,-92000000.0,-0.018883,-0.061456
601066,2024-09-30,按行业分类,资产管理业务,901000000.0,0.062941,517000000.0,0.05475,384000000.0,0.078818,0.426193
601066,2024-09-30,按产品分类,交易及机构客户服务业务,4995000000.0,0.348935,2697000000.0,0.285608,2298000000.0,0.471675,0.46006
601066,2024-09-30,按产品分类,财富管理业务,4515000000.0,0.315403,2724000000.0,0.288468,1791000000.0,0.367611,0.396678
601066,2024-09-30,按产品分类,其他,2407000000.0,0.168145,1916000000.0,0.202902,491000000.0,0.10078,0.203988
601066,2024-09-30,按产品分类,投资银行业务,1497000000.0,0.104576,1589000000.0,0.168273,-92000000.0,-0.018883,-0.061456
601066,2024-09-30,按产品分类,资产管理业务,901000000.0,0.062941,517000000.0,0.05475,384000000.0,0.078818,0.426193
601066,2024-06-30,按行业分类,交易及机构客户服务,3621544762.99,0.380084,1923041198.88,0.303985,1698503564.11,0.530425,0.469
601066,2024-06-30,按行业分类,财富管理业务,2851111479.5,0.299227,1876650848.51,0.296651,974460630.99,0.304314,0.341783
601066,2024-06-30,按行业分类,其他,1428239127.55,0.149895,1103160309.37,0.174382,325078818.18,0.101519,0.227608
601066,2024-06-30,按行业分类,投资银行业务,1001922895.11,0.105153,1070594884.15,0.169234,-68671989.04,-0.021446,-0.06854
601066,2024-06-30,按行业分类,资产管理业务,625452464.44,0.065642,352665823.07,0.055748,272786641.37,0.085188,0.436143
601066,2024-06-30,按产品分类,交易及机构客户服务,3621544762.99,0.380084,1923041198.88,0.303985,1698503564.11,0.530425,0.469
601066,2024-06-30,按产品分类,财富管理业务,2851111479.5,0.299227,1876650848.51,0.296651,974460630.99,0.304314,0.341783
601066,2024-06-30,按产品分类,其他,1428239127.55,0.149895,1103160309.37,0.174382,325078818.18,0.101519,0.227608
601066,2024-06-30,按产品分类,投资银行业务,1001922895.11,0.105153,1070594884.15,0.169234,-68671989.04,-0.021446,-0.06854
601066,2024-06-30,按产品分类,资产管理业务,625452464.44,0.065642,352665823.07,0.055748,272786641.37,0.085188,0.436143
601066,2024-06-30,按地区分类,境内,9187496047.38,0.964235,6179117460.23,0.976764,3008378587.15,0.939485,0.327443
601066,2024-06-30,按地区分类,境外,340774682.21,0.035765,146995603.75,0.023236,193779078.46,0.060515,0.568643
601066,2024-06-30,按地区分类,其中:公司本部,6981033552.2,0.732665,4813117320.5,0.760833,2167916231.7,0.677017,0.310544
601066,2024-06-30,按地区分类,其中:其他地区,1062201877.6,0.111479,749797055.44,0.118524,312404822.16,0.097561,0.294111
601066,2024-06-30,按地区分类,其中:北京市,646046753.47,0.067803,287063744.03,0.045378,358983009.44,0.112107,0.555661
601066,2024-06-30,按地区分类,其中:上海市,288230575.55,0.03025,160403432.83,0.025356,127827142.72,0.039919,0.443489
601066,2024-06-30,按地区分类,其中:广东省,209983288.56,0.022038,168735907.43,0.026673,41247381.13,0.012881,0.196432
601066,2024-03-31,按行业分类,财富管理业务,1535000000.0,0.357476,894000000.0,0.300909,641000000.0,0.484505,0.41759
601066,2024-03-31,按行业分类,交易及机构客户服务业务,1422000000.0,0.33116,899000000.0,0.302592,523000000.0,0.395314,0.367792
601066,2024-03-31,按行业分类,其他,579000000.0,0.134839,461000000.0,0.155167,118000000.0,0.089191,0.2038
601066,2024-03-31,按行业分类,投资银行业务,448000000.0,0.104332,540000000.0,0.181757,-92000000.0,-0.069539,-0.205357
601066,2024-03-31,按行业分类,资产管理业务,310000000.0,0.072194,177000000.0,0.059576,133000000.0,0.100529,0.429032
601066,2024-03-31,按产品分类,财富管理业务,1535000000.0,0.357476,894000000.0,0.300909,641000000.0,0.484505,0.41759
601066,2024-03-31,按产品分类,交易及机构客户服务业务,1422000000.0,0.33116,899000000.0,0.302592,523000000.0,0.395314,0.367792
601066,2024-03-31,按产品分类,其他,579000000.0,0.134839,461000000.0,0.155167,118000000.0,0.089191,0.2038
601066,2024-03-31,按产品分类,投资银行业务,448000000.0,0.104332,540000000.0,0.181757,-92000000.0,-0.069539,-0.205357
601066,2024-03-31,按产品分类,资产管理业务,310000000.0,0.072194,177000000.0,0.059576,133000000.0,0.100529,0.429032
601066,2023-12-31,按行业分类,交易及机构客户服务业务,8016685593.03,0.344903,3853691292.73,0.280376,4162994300.3,0.438277,0.519291
601066,2023-12-31,按行业分类,财富管理业务,6065605417.18,0.260961,3751888740.23,0.272969,2313716676.95,0.243586,0.381449
601066,2023-12-31,按行业分类,投资银行业务,4802602234.65,0.206623,2935710651.24,0.213588,1866891583.41,0.196545,0.388725
601066,2023-12-31,按行业分类,其他,2895487504.95,0.124573,2417757877.63,0.175904,477729627.32,0.050295,0.164991
601066,2023-12-31,按行业分类,资产管理业务,1462919466.38,0.062939,785700610.43,0.057164,677218855.95,0.071297,0.462923
601066,2023-12-31,按产品分类,交易及机构客户服务业务,8016685593.03,0.344903,3853691292.73,0.280376,4162994300.3,0.438277,0.519291
601066,2023-12-31,按产品分类,财富管理业务,6065605417.18,0.260961,3751888740.23,0.272969,2313716676.95,0.243586,0.381449
601066,2023-12-31,按产品分类,投资银行业务,4802602234.65,0.206623,2935710651.24,0.213588,1866891583.41,0.196545,0.388725
601066,2023-12-31,按产品分类,其他,2895487504.95,0.124573,2417757877.63,0.175904,477729627.32,0.050295,0.164991
601066,2023-12-31,按产品分类,资产管理业务,1462919466.38,0.062939,785700610.43,0.057164,677218855.95,0.071297,0.462923
601066,2023-12-31,按地区分类,公司本部,17370231641.61,0.747322,9981424159.05,0.726199,7388807482.56,0.777888,0.425372
601066,2023-12-31,按地区分类,北京市,1586494391.85,0.068256,612259893.42,0.044545,974234498.43,0.102567,0.61408
601066,2023-12-31,按地区分类,上海市,1104414805.85,0.047515,778000149.25,0.056603,326414656.6,0.034365,0.295554
601066,2023-12-31,按地区分类,境外,538637132.37,0.023174,348297012.88,0.02534,190340119.49,0.020039,0.353374
601066,2023-12-31,按地区分类,广东省,433047009.04,0.018631,375505025.54,0.02732,57541983.5,0.006058,0.132877
601066,2023-12-31,按地区分类,江苏省,254902996.85,0.010967,210363079.68,0.015305,44539917.17,0.004689,0.174733
601066,2023-12-31,按地区分类,湖北省,195643831.64,0.008417,123138176.64,0.008959,72505655.0,0.007633,0.3706
601066,2023-12-31,按地区分类,山东省,192418070.88,0.008278,127586083.34,0.009283,64831987.54,0.006825,0.336933
601066,2023-12-31,按地区分类,福建省,189528278.01,0.008154,148383991.54,0.010796,41144286.47,0.004332,0.217088
601066,2023-12-31,按地区分类,四川省,187353877.61,0.008061,99190905.66,0.007217,88162971.95,0.009282,0.470569
601066,2023-12-31,按地区分类,江西省,163401579.47,0.00703,102832111.44,0.007482,60569468.03,0.006377,0.370679
601066,2023-12-31,按地区分类,重庆市,144943578.02,0.006236,103056059.92,0.007498,41887518.1,0.00441,0.288992
601066,2023-12-31,按地区分类,浙江省,134881870.75,0.005803,132292528.98,0.009625,2589341.77,0.000273,0.019197
601066,2023-12-31,按地区分类,陕西省,129075116.7,0.005553,84278346.29,0.006132,44796770.41,0.004716,0.34706
601066,2023-12-31,按地区分类,湖南省,127560464.5,0.005488,104848676.85,0.007628,22711787.65,0.002391,0.178047
601066,2023-12-31,按地区分类,辽宁省,72682821.43,0.003127,65733705.05,0.004782,6949116.38,0.000732,0.095609
601066,2023-12-31,按地区分类,河北省,71820151.44,0.00309,59538166.81,0.004332,12281984.63,0.001293,0.17101
601066,2023-12-31,按地区分类,天津市,66397064.73,0.002857,58309109.19,0.004242,8087955.54,0.000851,0.121812
601066,2023-12-31,按地区分类,海南省,46029137.88,0.00198,30351929.86,0.002208,15677208.02,0.00165,0.340593
601066,2023-12-31,按地区分类,河南省,42590936.53,0.001832,47750163.43,0.003474,-5159226.9,-0.000543,-0.121134
601066,2023-12-31,按地区分类,甘肃省,34206997.06,0.001472,20232882.07,0.001472,13974114.99,0.001471,0.408516
601066,2023-12-31,按地区分类,安徽省,30395742.68,0.001308,26548287.34,0.001932,3847455.34,0.000405,0.126579
601066,2023-12-31,按地区分类,山西省,25867897.12,0.001113,15984479.31,0.001163,9883417.81,0.001041,0.382073
601066,2023-12-31,按地区分类,黑龙江省,25788305.91,0.001109,20111191.88,0.001463,5677114.03,0.000598,0.220143
601066,2023-12-31,按地区分类,新疆,23435282.41,0.001008,13510613.46,0.000983,9924668.95,0.001045,0.423493
601066,2023-12-31,按地区分类,广西,16320570.45,0.000702,14440298.59,0.001051,1880271.86,0.000198,0.115209
601066,2023-12-31,按地区分类,吉林省,15669598.86,0.000674,13351351.72,0.000971,2318247.14,0.000244,0.147946
601066,2023-12-31,按地区分类,云南省,6087812.6,0.000262,7513088.93,0.000547,-1425276.33,-0.00015,-0.23412
601066,2023-12-31,按地区分类,贵州省,4183145.54,0.00018,4389739.8,0.000319,-206594.26,-2.2e-05,-0.049387
601066,2023-12-31,按地区分类,宁夏,3455619.25,0.000149,7600667.21,0.000553,-4145047.96,-0.000436,-1.199509
601066,2023-12-31,按地区分类,内蒙古,3410227.78,0.000147,4088648.56,0.000297,-678420.78,-7.1e-05,-0.198937
601066,2023-12-31,按地区分类,青海省,2424259.37,0.000104,3838648.57,0.000279,-1414389.2,-0.000149,-0.583431
601066,2023-09-30,按行业分类,交易及机构客户服务业务,6221000000.0,0.338392,2992000000.0,0.281892,3229000000.0,0.415573,0.519048
601066,2023-09-30,按行业分类,财富管理业务,4571000000.0,0.24864,2628000000.0,0.247598,1943000000.0,0.250064,0.425071
601066,2023-09-30,按行业分类,投资银行业务,3897000000.0,0.211978,2328000000.0,0.219333,1569000000.0,0.201931,0.402617
601066,2023-09-30,按行业分类,其他,2613000000.0,0.142134,2130000000.0,0.200678,483000000.0,0.062162,0.184845
601066,2023-09-30,按行业分类,资产管理业务,1082000000.0,0.058856,536000000.0,0.050499,546000000.0,0.07027,0.504621
601066,2023-09-30,按产品分类,交易及机构客户服务业务,6221000000.0,0.338392,2992000000.0,0.281892,3229000000.0,0.415573,0.519048
601066,2023-09-30,按产品分类,财富管理业务,4571000000.0,0.24864,2628000000.0,0.247598,1943000000.0,0.250064,0.425071
601066,2023-09-30,按产品分类,投资银行业务,3897000000.0,0.211978,2328000000.0,0.219333,1569000000.0,0.201931,0.402617
601066,2023-09-30,按产品分类,其他,2613000000.0,0.142134,2130000000.0,0.200678,483000000.0,0.062162,0.184845
601066,2023-09-30,按产品分类,资产管理业务,1082000000.0,0.058856,536000000.0,0.050499,546000000.0,0.07027,0.504621
601066,2023-06-30,按行业分类,交易及机构客户服务业务,5065704671.3,0.376221,2063012133.28,0.281957,3002692538.02,0.488405,0.592749
601066,2023-06-30,按行业分类,财富管理业务,3015348726.84,0.223945,1680763300.53,0.229714,1334585426.31,0.217078,0.442597
601066,2023-06-30,按行业分类,投资银行业务,2623769129.04,0.194863,1517209179.94,0.207361,1106559949.1,0.179988,0.421744
601066,2023-06-30,按行业分类,其他,2038726153.38,0.151413,1699603364.11,0.232289,339122789.27,0.05516,0.166341
601066,2023-06-30,按行业分类,资产管理业务,721159324.55,0.053559,356169217.01,0.048679,364990107.54,0.059368,0.506116
601066,2023-06-30,按产品分类,交易及机构客户服务业务,5065704671.3,0.376221,2063012133.28,0.281957,3002692538.02,0.488405,0.592749
601066,2023-06-30,按产品分类,财富管理业务,3015348726.84,0.223945,1680763300.53,0.229714,1334585426.31,0.217078,0.442597
601066,2023-06-30,按产品分类,投资银行业务,2623769129.04,0.194863,1517209179.94,0.207361,1106559949.1,0.179988,0.421744
601066,2023-06-30,按产品分类,其他,2038726153.38,0.151413,1699603364.11,0.232289,339122789.27,0.05516,0.166341
601066,2023-06-30,按产品分类,资产管理业务,721159324.55,0.053559,356169217.01,0.048679,364990107.54,0.059368,0.506116
601066,2023-06-30,按地区分类,境内,12966370127.36,0.962989,7180902171.96,0.981432,5785467955.4,0.94104,0.44619
601066,2023-06-30,按地区分类,境外,498337877.75,0.037011,135855022.91,0.018568,362482854.84,0.05896,0.727384
601066,2023-06-30,按地区分类,其中:公司本部,10348033779.01,0.76853,5743646607.9,0.784999,4604387171.11,0.74893,0.444953
601066,2023-06-30,按地区分类,其中:北京市,796509114.13,0.059155,294736405.28,0.040282,501772708.85,0.081616,0.629965
601066,2023-06-30,按地区分类,其中:上海市,462665426.12,0.034361,149981475.8,0.020498,312683950.32,0.05086,0.675832
601066,2023-06-30,按地区分类,其中:广东省,222034162.53,0.01649,182382629.82,0.024927,39651532.71,0.00645,0.178583
601066,2023-06-30,按地区分类,其中:江苏省,126876511.19,0.009423,100899286.59,0.01379,25977224.6,0.004225,0.204744
601066,2023-06-30,按地区分类,其中:山东省,113326084.85,0.008417,63925303.84,0.008737,49400781.01,0.008035,0.435917
601066,2023-06-30,按地区分类,其中:湖北省,100084794.83,0.007433,61730525.05,0.008437,38354269.78,0.006239,0.383218
601066,2023-06-30,按地区分类,其中:四川省,96942779.62,0.0072,50284626.99,0.006873,46658152.63,0.007589,0.481296
601066,2023-06-30,按地区分类,其中:福建省,90329833.77,0.006709,73318321.59,0.010021,17011512.18,0.002767,0.188327
601066,2023-06-30,按地区分类,其中:江西省,82815435.58,0.006151,52592935.36,0.007188,30222500.22,0.004916,0.364938
601066,2023-06-30,按地区分类,其中:重庆市,77990669.16,0.005792,49163689.69,0.006719,28826979.47,0.004689,0.369621
601066,2023-06-30,按地区分类,其中:浙江省,67546540.05,0.005017,62624805.87,0.008559,4921734.18,0.000801,0.072864
601066,2023-06-30,按地区分类,其中:湖南省,66635740.9,0.004949,51916244.34,0.007096,14719496.56,0.002394,0.220895
601066,2023-06-30,按地区分类,其中:陕西省,65904794.5,0.004895,40582059.18,0.005546,25322735.32,0.004119,0.384232
601066,2023-06-30,按地区分类,其中:辽宁省,37480077.36,0.002784,32736187.58,0.004474,4743889.78,0.000772,0.126571
601066,2023-06-30,按地区分类,其中:河北省,35844033.03,0.002662,29106275.02,0.003978,6737758.01,0.001096,0.187974
601066,2023-06-30,按地区分类,其中:天津市,34564336.35,0.002567,28999733.45,0.003963,5564602.9,0.000905,0.160993
601066,2023-06-30,按地区分类,其中:海南省,23208645.76,0.001724,14944091.46,0.002042,8264554.3,0.001344,0.356098
601066,2023-06-30,按地区分类,其中:河南省,18607494.08,0.001382,22972487.62,0.00314,-4364993.54,-0.00071,-0.234583
601066,2023-06-30,按地区分类,其中:甘肃省,18140067.45,0.001347,9471943.31,0.001295,8668124.14,0.00141,0.477844
601066,2023-06-30,按地区分类,其中:安徽省,15115935.46,0.001123,12837819.63,0.001755,2278115.83,0.000371,0.15071
601066,2023-06-30,按地区分类,其中:山西省,13743913.91,0.001021,7912434.45,0.001081,5831479.46,0.000949,0.424295
601066,2023-06-30,按地区分类,其中:黑龙江省,13466949.48,0.001,10323565.97,0.001411,3143383.51,0.000511,0.233415
601066,2023-06-30,按地区分类,其中:新疆,12212592.72,0.000907,6833823.02,0.000934,5378769.7,0.000875,0.440428
601066,2023-06-30,按地区分类,其中:广西,8218850.44,0.00061,7069328.27,0.000966,1149522.17,0.000187,0.139864
601066,2023-06-30,按地区分类,其中:吉林省,8217799.95,0.00061,6627419.49,0.000906,1590380.46,0.000259,0.193529
601066,2023-06-30,按地区分类,其中:云南省,3061278.12,0.000227,3775874.94,0.000516,-714596.82,-0.000116,-0.233431
601066,2023-06-30,按地区分类,其中:贵州省,2438509.27,0.000181,2001519.79,0.000274,436989.48,7.1e-05,0.179204
